block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Ghazipur Birona,zv6Gc6aGnXd,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,44.56875544,1,coverage,2020
Ghazipur Birona,zv6Gc6aGnXd,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Jakahania,NbXqavwiDug,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,49.16433339,1,coverage,2020
Ghazipur Jakahania,NbXqavwiDug,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Manihari,APE5J6eTM3s,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.66716517,1,coverage,2020
Ghazipur Manihari,APE5J6eTM3s,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Kasimabad,oJK3Sqdic6n,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,31.17755386,1,coverage,2020
Ghazipur Kasimabad,oJK3Sqdic6n,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Gondaur,mhI69xut9he,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,23.73729454,1,coverage,2020
Ghazipur Gondaur,mhI69xut9he,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Mahmudabad,ISeQXIbXref,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,75.47776543,1,coverage,2020
Ghazipur Mahmudabad,ISeQXIbXref,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Barachwar,SQuL6ZdC6LY,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,47.188771,1,coverage,2020
Ghazipur Barachwar,SQuL6ZdC6LY,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Jamania,hepZfdzFqgL,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,43.28320313,1,coverage,2020
Ghazipur Jamania,hepZfdzFqgL,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Saidpur,OFvD8TPE8bU,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.51250347,1,coverage,2020
Ghazipur Saidpur,OFvD8TPE8bU,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur DHQ,PEDIETmpZdA,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.99146573,1,coverage,2020
Ghazipur DHQ,PEDIETmpZdA,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Rawatipur,y8eD89Cg95c,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,30.23178543,1,coverage,2020
Ghazipur Rawatipur,y8eD89Cg95c,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Davkali,kcQKXLIXWNj,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.35477178,1,coverage,2020
Ghazipur Davkali,kcQKXLIXWNj,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Badhora,KkUxdrYeeXC,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.42496589,1,coverage,2020
Ghazipur Badhora,KkUxdrYeeXC,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Karanda,J01CgvckM2C,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,49.76853707,1,coverage,2020
Ghazipur Karanda,J01CgvckM2C,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Sadar,VivEa0lrJEt,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,37.174343,1,coverage,2020
Ghazipur Sadar,VivEa0lrJEt,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Mardeh,iMSgdsfQfK3,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,45.16692486,1,coverage,2020
Ghazipur Mardeh,iMSgdsfQfK3,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Ghazipur Sadat,w2mC1IzGqJO,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,30.1255788,1,coverage,2020
Ghazipur Sadat,w2mC1IzGqJO,p,2019-04-01,Ghazipur,dScWdMRN8PL,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,78.89301681,1,coverage,2020
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,38.06939232,1,coverage,2020
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Amrodha,cIW3SsdBXzj,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,22.88876404,1,coverage,2020
Kanpur Dehat Amrodha,cIW3SsdBXzj,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,32.72352941,1,coverage,2020
Kanpur Dehat Serwenkheda,OnFJhLr5Af4,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Derapur,Dt0dgcTvEpm,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.70814941,1,coverage,2020
Kanpur Dehat Derapur,Dt0dgcTvEpm,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.53003663,1,coverage,2020
Kanpur Dehat Rajpur,RCZZTOaqXrm,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Miatha,qt0Ra0vMorS,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,36.75980872,1,coverage,2020
Kanpur Dehat Miatha,qt0Ra0vMorS,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Akberpur,XyAwdfjaKov,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,71.60046669,1,coverage,2020
Kanpur Dehat Akberpur,XyAwdfjaKov,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Melasa,QavHaYYE31I,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,34.94637337,1,coverage,2020
Kanpur Dehat Melasa,QavHaYYE31I,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Ghinjhak,HddGvNsPs8y,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,45.19890454,1,coverage,2020
Kanpur Dehat Ghinjhak,HddGvNsPs8y,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,47.25771763,1,coverage,2020
Kanpur Dehat Sandalpur,Bc5VrfyFJO4,p,2019-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Noorpur,aHuzZgGIslk,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,79.20550903,1,coverage,2020
Bijnor Noorpur,aHuzZgGIslk,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Chandok,shhTmT0DeTX,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,1,coverage,2020
Bijnor Chandok,shhTmT0DeTX,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Afjialgarh,wwaYoRwSd1k,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.67166984,1,coverage,2020
Bijnor Afjialgarh,wwaYoRwSd1k,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Jalilpur,EdO6OYkMy4n,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,68.77019756,1,coverage,2020
Bijnor Jalilpur,EdO6OYkMy4n,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Seohara,X5WeRBwPtNl,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,42.53526682,1,coverage,2020
Bijnor Seohara,X5WeRBwPtNl,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Kotwali,j5nQ6oNNVnX,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.93088192,1,coverage,2020
Bijnor Kotwali,j5nQ6oNNVnX,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor  DHQ,pE27TXbzXZ5,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,1,coverage,2020
Bijnor  DHQ,pE27TXbzXZ5,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Haldaur,R2Jott0TJjX,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.02427112,1,coverage,2020
Bijnor Haldaur,R2Jott0TJjX,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Kiratpur,rzAzyO3UWpL,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,70.76112544,1,coverage,2020
Bijnor Kiratpur,rzAzyO3UWpL,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Dhampur,hFYPDvQ1x7I,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,90.5409455999999,1,coverage,2020
Bijnor Dhampur,hFYPDvQ1x7I,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Najibabad,c6v4wYwFFOK,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,1,coverage,2020
Bijnor Najibabad,c6v4wYwFFOK,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Bijnor Nehtaur,rAeHXnn5JSw,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,59.09643226,1,coverage,2020
Bijnor Nehtaur,rAeHXnn5JSw,p,2019-04-01,Bijnor,uCYjHW7FuGG,Moradabad Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,1,coverage,2020
Hathras Sahpau,AcznJJtvLKq,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,58.54335664,1,coverage,2020
Hathras Sahpau,AcznJJtvLKq,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras Mursan,NHwhqnwjZ0d,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.440762899999896,1,coverage,2020
Hathras Mursan,NHwhqnwjZ0d,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras DHQ,NZZfSO3tDC5,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,1,coverage,2020
Hathras DHQ,NZZfSO3tDC5,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras Hasayan,TY8SzPsUCPQ,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,64.9428807,1,coverage,2020
Hathras Hasayan,TY8SzPsUCPQ,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras Sasni,Sy6tfTi18KA,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.15919869,1,coverage,2020
Hathras Sasni,Sy6tfTi18KA,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras Maho,tisCSlmEcvz,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,44.85753286,1,coverage,2020
Hathras Maho,tisCSlmEcvz,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras Sadabad,nGMlBiXPa8W,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,74.74818706,1,coverage,2020
Hathras Sadabad,nGMlBiXPa8W,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Hathras Sikandra Rao,ws066anR0wR,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,85.97051857,1,coverage,2020
Hathras Sikandra Rao,ws066anR0wR,p,2019-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.86340479,1,coverage,2020
Haidergarh,rFyFe7T2XXz,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,39.88532748,1,coverage,2020
Haidergarh,rFyFe7T2XXz,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Dewa,LsCBHm1wj5S,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,42.60628519,1,coverage,2020
Dewa,LsCBHm1wj5S,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Trivadi Ganj,gDpxx6NrC99,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,43.75987848,1,coverage,2020
Trivadi Ganj,gDpxx6NrC99,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Dariyabad,Rf7c1xtIt4m,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,37.19874376,1,coverage,2020
Dariyabad,Rf7c1xtIt4m,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Masouli,YsCQwRlNGrw,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,52.09633416,1,coverage,2020
Masouli,YsCQwRlNGrw,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Barabanki DHQ,jqG1GfySEy7,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,1,coverage,2020
Barabanki DHQ,jqG1GfySEy7,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Siddhaur,IdkC83lgdBj,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,38.40508669,1,coverage,2020
Siddhaur,IdkC83lgdBj,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Fatehpur,iRCOLiyhze6,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,42.01242604,1,coverage,2020
Fatehpur,iRCOLiyhze6,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Suratganj,HLaiapcp8KF,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,48.37866882,1,coverage,2020
Suratganj,HLaiapcp8KF,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Banikoder,sCFJS0l4C5z,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,46.37089796,1,coverage,2020
Banikoder,sCFJS0l4C5z,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Harakh,zM7L5Up3Rp4,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,36.13508267,1,coverage,2020
Harakh,zM7L5Up3Rp4,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Puradali,ctD8xxTsymJ,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.99563603,1,coverage,2020
Puradali,ctD8xxTsymJ,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Ramnagar Barabanki,KNS89BltpLw,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,39.38294404,1,coverage,2020
Ramnagar Barabanki,KNS89BltpLw,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Sirauli Gaus Pur,ZfE3mnPPu5Y,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,71.74057971,1,coverage,2020
Sirauli Gaus Pur,ZfE3mnPPu5Y,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Banki,zrtAHVhGVAe,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,60.2870682,1,coverage,2020
Banki,zrtAHVhGVAe,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
Nindura,QvnprpIbIJp,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,55.86189792,1,coverage,2020
Nindura,QvnprpIbIJp,p,2019-04-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,94.38897114,1,coverage,2020
