block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Chatra,I0SrxhvmkHK,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Sonbhadra DHQ,NBKbLavdozm,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,12.299999999999995,3.0,coverage,2020
Sonbhadra DHQ,NBKbLavdozm,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,26.02768023135716,3.0,coverage,2020
Nagawa,YPsEnS75cQ8,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.6563579277865,3.0,coverage,2020
Nagawa,YPsEnS75cQ8,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Bhabni,dOCMMkuHb5N,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.47915123896325,3.0,coverage,2020
Bhabni,dOCMMkuHb5N,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,40.83308888237021,3.0,coverage,2020
Chopen,rqYozNDUgyg,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,47.96900805208155,3.0,coverage,2020
Chopen,rqYozNDUgyg,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Dudhi,vqGMYi6W3ep,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.3937338166753,3.0,coverage,2020
Dudhi,vqGMYi6W3ep,p,2019-12-01,Sonbhadra,NNk3JP90QZ5,Mirzapur Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,82.98666666666666,3.0,coverage,2020
Fatehpur Deomai,Cge552Satby,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,91.80868236013451,3.0,coverage,2020
Fatehpur Deomai,Cge552Satby,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur DHQ,HHTQ2caXrBL,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,3.0,coverage,2020
Fatehpur DHQ,HHTQ2caXrBL,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Haswa,LWEb9Onpgzi,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,53.82709064629362,3.0,coverage,2020
Fatehpur Haswa,LWEb9Onpgzi,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Khjuha,O3U9QEmpjTV,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,54.64761106454318,3.0,coverage,2020
Fatehpur Khjuha,O3U9QEmpjTV,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Hathgam,OA8wf7skznm,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,90.17270955165691,3.0,coverage,2020
Fatehpur Hathgam,OA8wf7skznm,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Gpalganj,QiCjYBLbYGE,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,44.00945063388399,3.0,coverage,2020
Fatehpur Gpalganj,QiCjYBLbYGE,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur  Vijaipur,X3gyut5H2FR,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,85.07024901703801,3.0,coverage,2020
Fatehpur  Vijaipur,X3gyut5H2FR,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur  Bahua,gAuwshptXMU,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,96.38514946962393,3.0,coverage,2020
Fatehpur  Bahua,gAuwshptXMU,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Amuali,janjc2a7UuX,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,54.08210961737333,3.0,coverage,2020
Fatehpur Amuali,janjc2a7UuX,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Asthar,niYGeZzm6Zu,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,43.2661332078136,3.0,coverage,2020
Fatehpur Asthar,niYGeZzm6Zu,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Teliyani,sGcpaNGqN8u,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,50.60271877655056,3.0,coverage,2020
Fatehpur Teliyani,sGcpaNGqN8u,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Fatehpur Khaga,uEEKeL3UnB2,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,3.0,coverage,2020
Fatehpur Khaga,uEEKeL3UnB2,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,89.38283282099786,3.0,coverage,2020
Fatehpur Dhata,w0PTR0Qc2H7,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,43.77894736842106,3.0,coverage,2020
Fatehpur Dhata,w0PTR0Qc2H7,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,58.49399781738814,3.0,coverage,2020
Fatehpur Bhittora,w25YwsZC9ZT,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,65.01816371240788,3.0,coverage,2020
Fatehpur Bhittora,w25YwsZC9ZT,p,2019-12-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Lalganj,CqNwKYL7iqH,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,77.94241394592997,3.0,coverage,2020
Azamgarh Lalganj,CqNwKYL7iqH,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Rani Ki Sarai,DYvPZYv80ET,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,73.05337275919422,3.0,coverage,2020
Azamgarh Rani Ki Sarai,DYvPZYv80ET,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,98.43928435477731,3.0,coverage,2020
Azamgarh Mehnagar,KjTOOkkFXwn,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,63.656281872971704,3.0,coverage,2020
Azamgarh Mehnagar,KjTOOkkFXwn,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh DHQ,MVd5w4juglR,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,3.0,coverage,2020
Azamgarh DHQ,MVd5w4juglR,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Jahanaganj,O2VQy7yy72b,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,40.86498037505452,3.0,coverage,2020
Azamgarh Jahanaganj,O2VQy7yy72b,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,64.40601841455201,3.0,coverage,2020
Azamgarh Thekma,QeJhMnDGzrC,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,57.659905144108,3.0,coverage,2020
Azamgarh Thekma,QeJhMnDGzrC,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,90.62558707495774,3.0,coverage,2020
Azamgarh Azmatgarh,QlDZDhfK4iZ,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,66.20307738723788,3.0,coverage,2020
Azamgarh Azmatgarh,QlDZDhfK4iZ,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,83.90304536979491,3.0,coverage,2020
Azamgarh Koilsa,S32hqFqb1zY,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,74.66021505376344,3.0,coverage,2020
Azamgarh Koilsa,S32hqFqb1zY,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Tarwa,UqPfQ9syNvH,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,89.23527976825736,3.0,coverage,2020
Azamgarh Tarwa,UqPfQ9syNvH,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,59.54773869346735,3.0,coverage,2020
Azamgarh Maharajganj,Wyo5sWkkK3V,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,63.46847724292939,3.0,coverage,2020
Azamgarh Maharajganj,Wyo5sWkkK3V,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,99.76851851851852,3.0,coverage,2020
Azamgarh Momadpur,Yj3IUe7pBJn,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,54.753811490799855,3.0,coverage,2020
Azamgarh Momadpur,Yj3IUe7pBJn,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Biliria Ganj,YpJFFqOo3Eh,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.222003284072244,3.0,coverage,2020
Azamgarh Biliria Ganj,YpJFFqOo3Eh,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Mirzapur,bYn0jt3AvMQ,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,39.931247006227046,3.0,coverage,2020
Azamgarh Mirzapur,bYn0jt3AvMQ,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Ahiraulla,bqyQpybBJt7,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,84.7891622226045,3.0,coverage,2020
Azamgarh Ahiraulla,bqyQpybBJt7,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,72.71438695960313,3.0,coverage,2020
Azamgarh Tahebpur,cbIIWsiZRDy,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,62.21845140032949,3.0,coverage,2020
Azamgarh Tahebpur,cbIIWsiZRDy,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Palhani,dIVl43wpljo,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,38.708789386401314,3.0,coverage,2020
Azamgarh Palhani,dIVl43wpljo,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,81.71259394215441,3.0,coverage,2020
Azamgarh Sathiyaon,hjSHCmJGFAP,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,75.75208518189883,3.0,coverage,2020
Azamgarh Sathiyaon,hjSHCmJGFAP,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Pawai,lcnwkO2gp49,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,53.78283261802574,3.0,coverage,2020
Azamgarh Pawai,lcnwkO2gp49,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,84.65346534653466,3.0,coverage,2020
Azamgarh Martinganj,q7hwjHjsWmD,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,63.88982035928144,3.0,coverage,2020
Azamgarh Martinganj,q7hwjHjsWmD,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Fhoolpur,qzyZ63I1bIh,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,57.40854212207835,3.0,coverage,2020
Azamgarh Fhoolpur,qzyZ63I1bIh,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Harriya,sODyhiqy8iZ,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,62.24638949671773,3.0,coverage,2020
Azamgarh Harriya,sODyhiqy8iZ,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Azamgarh Atraullia,wCrGRYFB5Qo,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,80.6972801689992,3.0,coverage,2020
Azamgarh Atraullia,wCrGRYFB5Qo,p,2019-12-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,80.6091922763122,3.0,coverage,2020
Varanasi Pindara,Cr1PwYBuSs1,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,98.66308119361557,3.0,coverage,2020
Varanasi Pindara,Cr1PwYBuSs1,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi Cholapur,HonPmXiTJw7,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,3.0,coverage,2020
Varanasi Cholapur,HonPmXiTJw7,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi Araji Lines,IyYYBHo9msY,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,76.88473500064794,3.0,coverage,2020
Varanasi Araji Lines,IyYYBHo9msY,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi Badagoan,J2vP2MAp32p,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,3.0,coverage,2020
Varanasi Badagoan,J2vP2MAp32p,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi Sewapuri,NJxCMa3k532,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,86.87686186492553,3.0,coverage,2020
Varanasi Sewapuri,NJxCMa3k532,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi Harraua,YAHDIDrUMwP,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,81.56776071995766,3.0,coverage,2020
Varanasi Harraua,YAHDIDrUMwP,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi DHQ,cFRa7gJ9JI1,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,56.03257601069164,3.0,coverage,2020
Varanasi DHQ,cFRa7gJ9JI1,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,91.30389896417631,3.0,coverage,2020
Varanasi Chiraigoan,pzUMM4ITvbI,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,81.52134281903068,3.0,coverage,2020
Varanasi Chiraigoan,pzUMM4ITvbI,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Varanasi Kashi Vidhyapith,tJRXhxV3GJh,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,100.0,3.0,coverage,2020
Varanasi Kashi Vidhyapith,tJRXhxV3GJh,p,2019-12-01,Varanasi,LeuBT7KfuuA,Varanasi Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Sant Kabir Nagar DHQ,Cv8WrBixKYV,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,34.188530465949825,3.0,coverage,2020
Sant Kabir Nagar DHQ,Cv8WrBixKYV,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,38.376383763837644,3.0,coverage,2020
Khlilabad,Go3zUv1lOWw,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,84.32119866814652,3.0,coverage,2020
Khlilabad,Go3zUv1lOWw,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,93.09901414487783,3.0,coverage,2020
Pouli,IFHbGZd8LVv,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,54.89947201689546,3.0,coverage,2020
Pouli,IFHbGZd8LVv,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,99.18433931484505,3.0,coverage,2020
Haisar Bazar,K98xeQTVavi,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,49.69922332742881,3.0,coverage,2020
Haisar Bazar,K98xeQTVavi,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,69.54813359528487,3.0,coverage,2020
Belahar Kala,Orx7pmg4L68,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,40.50886806056236,3.0,coverage,2020
Belahar Kala,Orx7pmg4L68,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Semariyawa,T2yKNxqQdgI,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,82.03546165518851,3.0,coverage,2020
Semariyawa,T2yKNxqQdgI,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Bghouli,kvn8lGZHRgM,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,38.643370258476,3.0,coverage,2020
Bghouli,kvn8lGZHRgM,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,65.26849504494122,3.0,coverage,2020
Santha,nS9UOwtscu1,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,61.33727832742206,3.0,coverage,2020
Santha,nS9UOwtscu1,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Mehadawal,qEXJSGxJGJX,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,80.04323374340949,3.0,coverage,2020
Mehadawal,qEXJSGxJGJX,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,100.0,3.0,coverage,2020
Nathnagar,rOs2X9fLu4i,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,62.064522444413356,3.0,coverage,2020
Nathnagar,rOs2X9fLu4i,p,2019-12-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,immunization,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",indicator_7,96.61529598156416,3.0,coverage,2020
Sidhpura,DCamfBCJMSi,p,2019-12-01,Kasganj,hITp09XOBLZ,Alligarh Division,delivery_care,% of pregnant women delivered in institution against estimated delivery,indicator_2,86.37867177522352,3.0,coverage,2020
