,date,district,district_id,indicator_id,perc_point
130,202503,Rampur,IU006h5U7jj,indicator_1,100.0
131,202503,Rampur,IU006h5U7jj,indicator_2,65.82427345505064
132,202503,Rampur,IU006h5U7jj,indicator_31,3.8272816486751715
133,202503,Rampur,IU006h5U7jj,indicator_32,20.46511627906977
134,202503,Rampur,IU006h5U7jj,indicator_4,2.2499488647985273
135,202503,Rampur,IU006h5U7jj,indicator_5,99.8159132746983
136,202503,Rampur,IU006h5U7jj,indicator_6,1.0050172467858263
137,202503,Rampur,IU006h5U7jj,indicator_7,100.0
138,202503,Rampur,IU006h5U7jj,indicator_8,0.36058265271758766
139,202503,Rampur,IU006h5U7jj,indicator_9,7.764708879803728
140,202503,Rampur,IU006h5U7jj,indicator_10,100.0
141,202503,Rampur,IU006h5U7jj,indicator_11,100.0
142,202503,Rampur,IU006h5U7jj,indicator_12,6349.583828775265
143,202503,Kannauj,IhQbDYRiF8w,indicator_1,100.0
144,202503,Kannauj,IhQbDYRiF8w,indicator_2,91.4508046000932
145,202503,Kannauj,IhQbDYRiF8w,indicator_31,0.0
146,202503,Kannauj,IhQbDYRiF8w,indicator_32,11.842105263157894
147,202503,Kannauj,IhQbDYRiF8w,indicator_4,4.396570674873598
148,202503,Kannauj,IhQbDYRiF8w,indicator_5,85.09562541217849
149,202503,Kannauj,IhQbDYRiF8w,indicator_6,1.2446972025822318
150,202503,Kannauj,IhQbDYRiF8w,indicator_7,98.28012264714759
151,202503,Kannauj,IhQbDYRiF8w,indicator_8,0.9018592752338448
152,202503,Kannauj,IhQbDYRiF8w,indicator_9,10.224527185505544
153,202503,Kannauj,IhQbDYRiF8w,indicator_10,100.0
154,202503,Kannauj,IhQbDYRiF8w,indicator_11,100.0
155,202503,Kannauj,IhQbDYRiF8w,indicator_12,6822.5584594222855
156,202503,Basti,J1P16zQEOUT,indicator_1,100.0
157,202503,Basti,J1P16zQEOUT,indicator_2,48.48151517221686
158,202503,Basti,J1P16zQEOUT,indicator_31,2.685185185185185
159,202503,Basti,J1P16zQEOUT,indicator_32,51.19453924914675
160,202503,Basti,J1P16zQEOUT,indicator_4,2.7958993476234855
161,202503,Basti,J1P16zQEOUT,indicator_5,100.0
162,202503,Basti,J1P16zQEOUT,indicator_6,1.0521305530371714
