,country,country_uphmis_id,uid_country,state,state_uphmis_id,uid_state,division,division_uphmis_id,uid_division,district,district_hmis_code,district_uphmis_id,uid_district,block,block_hmis_code,block_uphmis_id,uid_block,facility,facility_hmis_code,facility_uphmis_id,uid_facility,nin,block_id_num,district_id_num,division_id_num
0,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,BPHC Achnera,378631,178491.0,K5x3H8gPzwC,6337815481.0,219,69,10
1,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,CHC Kirowali,378899,178270.0,FpvxIVPhZmo,8163288361.0,219,69,10
2,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,PHC Hasela,378637,178492.0,GZ3fJmexHk6,5453483280.0,219,69,10
3,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,PHC Runkta,378633,178493.0,t4Nog6pnlbR,8886217358.0,219,69,10
4,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,PHC Sadhan,378635,178494.0,FXKBqzSkRn3,,219,69,10
5,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Abhedoppura,378539,178566.0,yCQTUkaE6rG,6456737730.0,219,69,10
6,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Achnera,378572,178567.0,yJi03bMbvHS,5444278146.0,219,69,10
7,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Akbara,378551,178568.0,MjmPKefxGEA,6465348248.0,219,69,10
8,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Ardaya,378526,178569.0,KrfkBZEnUPp,7648157340.0,219,69,10
9,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Aresna,378552,178570.0,wu6QC4QQ1BS,2166125639.0,219,69,10
10,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Arua Khas,378565,178571.0,cXvAXMBj615,3812511719.0,219,69,10
11,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Atus,378554,178572.0,fRgC1X0aQzc,3566153122.0,219,69,10
12,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Babroud,378569,178573.0,LmUcGdZTTBY,7758681360.0,219,69,10
13,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Byara,378528,178574.0,JDOhS50PJ7k,3345387363.0,219,69,10
14,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Chhe Pokhar,378567,178575.0,BguotRpwDvK,6538885267.0,219,69,10
15,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Gobra,378570,178576.0,Sqto9lLYiGk,5237466486.0,219,69,10
16,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Gopau,378541,178577.0,bPfRl38FlpO,8616867548.0,219,69,10
17,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Hasela,378568,178578.0,WMl3bx01CTD,6615132567.0,219,69,10
18,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Janutha,378532,178579.0,sVmO7z371Dv,5281785849.0,219,69,10
19,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kachora,378529,178580.0,Q6zi3mdTNz8,1777287184.0,219,69,10
20,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kathwari,378534,178581.0,sX78q1B7iaX,3871868521.0,219,69,10
21,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Keetham,378556,178582.0,joQpEcJLQMM,5156623133.0,219,69,10
22,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kirowali,378571,178583.0,dk5zkz3iJub,,219,69,10
23,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kukthla,378535,178584.0,qBbfujmzELO,4584518460.0,219,69,10
24,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Loh Karera,378558,178585.0,y1LQkwFgOqO,5678427815.0,219,69,10
25,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Mahuar,378547,178586.0,UAumJrV1owr,5568476377.0,219,69,10
26,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Mai,378530,178587.0,WsKyCkvWFKn,8534362861.0,219,69,10
27,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Nagar,378559,178590.0,Xgw8tYfJOET,6227737688.0,219,69,10
28,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Nagla Lal Das,378537,178592.0,BYP67xFXfhR,6425551527.0,219,69,10
29,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Panwari,378553,178593.0,dGmkO1IZkRp,6711844685.0,219,69,10
30,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Raybha,378545,178594.0,Zt11Z11ydVd,7758382175.0,219,69,10
31,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Runkta,378549,178595.0,kZvedaM3J3h,8275427378.0,219,69,10
32,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Sadhan,378566,178596.0,QSo5RsctO62,6346786145.0,219,69,10
33,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Turakiya,378548,178597.0,Yoa4vYHmfIh,,219,69,10
34,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Vidhyapur,378543,178598.0,Y9Pq3Xzz9Vo,8846533712.0,219,69,10
35,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,BCHC Akola,378879,178271.0,bf7prpCMPik,4853143479.0,632,69,10
36,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,PHC Jaingara,378578,178495.0,DX6NyhmlVFM,7717826767.0,632,69,10
37,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,PHC Malpura,378577,178496.0,cfgLnltug1c,7463867254.0,632,69,10
38,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Akhawai,367490,178599.0,YAq83sxsQpO,5185886735.0,632,69,10
39,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Balhera,367647,178600.0,KxuC6xVKhYU,5132116855.0,632,69,10
40,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Baroda Sadar,367641,178601.0,sl4DSr8kE0r,1383433834.0,632,69,10
41,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Beman,367639,178602.0,HhZK5cdlwXJ,4148367453.0,632,69,10
42,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Dhanoi,367652,178603.0,jt1zUN7Ov4a,8257574858.0,632,69,10
43,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Gaharra Kala,367485,178604.0,mTQK9R198Sl,6817614875.0,632,69,10
44,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Gaharra Khurd,367487,178605.0,z0E8zrQFpuO,6187248361.0,632,69,10
45,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Ikaramnagar,367636,178606.0,v2CGC4IU2dI,8314546386.0,632,69,10
46,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Jindpura,367644,178607.0,KzDrJ8HsBUI,4648144329.0,632,69,10
47,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Karhara,367643,178608.0,TGDs8YHhacp,1743375782.0,632,69,10
48,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Katra,367649,178609.0,WZYSLEB2XC6,8134557878.0,632,69,10
49,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Khadiya,367484,178610.0,kl6O5a7yqHd,2727277838.0,632,69,10
50,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Lalau,367474,178611.0,VxNvXwVWOvJ,6348812469.0,632,69,10
51,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Mankeda,367646,178612.0,QwwE9mRimog,7418426370.0,632,69,10
52,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Nagla Jairam,367478,178613.0,tAHhnlRgiGS,4638371379.0,632,69,10
53,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Nehchani,367640,178614.0,cEr5hxIhGr7,3626732881.0,632,69,10
54,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Ramnagar,367469,178615.0,bn7LPAxby4T,3473283632.0,632,69,10
55,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Rithora,367466,178617.0,FUu5Jte0fnp,5513511682.0,632,69,10
56,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Salemabad,367638,178618.0,T71f01Elh8N,3671283483.0,632,69,10
57,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Siroli,367651,178619.0,y91YTLymgIS,4451582888.0,632,69,10
58,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Soniga,367637,178620.0,HYzXEnQAYkh,7783682250.0,632,69,10
59,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Ujarai,367477,178621.0,uUzlPDU6PkM,3754347759.0,632,69,10
60,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,BCHC Bah,378884,178273.0,an38TLxQk98,4846422337.0,261,69,10
61,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,CHC Bateswar,434631,178272.0,tBMwickKDm0,,261,69,10
62,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Basoni,378592,178497.0,vhZu76eV59H,7381477350.0,261,69,10
63,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Bichola,410558,178498.0,fFCA9U2cU2k,3887281149.0,261,69,10
64,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Holipura,378593,178499.0,RevKdMlHISO,5784658410.0,261,69,10
65,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Kheda Devidass,378594,178500.0,n66KdiMTOGd,4466813344.0,261,69,10
66,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Abhay Pura,368528,178622.0,AMjdTaWsAYG,5353115339.0,261,69,10
67,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bados,369482,178623.0,ik6rOq473ED,,261,69,10
68,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bagh Raj Pura,369477,178624.0,OEiUJIaqURH,,261,69,10
69,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bateshwar,369466,178625.0,EbM7KJl0oyI,2682738816.0,261,69,10
70,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bhadrauli,368553,178626.0,s2phCyKSeiZ,5781431886.0,261,69,10
71,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Brushing Pura,368530,178627.0,IKAiQvvNJqg,7178464652.0,261,69,10
72,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Chausingi,369469,178628.0,AFiqGxdSBL2,5477862667.0,261,69,10
73,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Farera,368556,178629.0,SvFauT0aLgf,4834742613.0,261,69,10
74,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Gausili,369478,178630.0,CLXvAqZpf6x,,261,69,10
75,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Gopal Pura,368558,178631.0,zdMzgYNqWSy,6586346436.0,261,69,10
76,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Gungawali,369484,178632.0,tW5HKXtqpd7,,261,69,10
77,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Holi Pura,368551,178633.0,b2jZG79pJA0,,261,69,10
78,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Jarar,368524,178634.0,UNTWOhRBPV9,7687651773.0,261,69,10
79,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Lakhan Pura,369470,178635.0,I9JxNHlOqEt,8855843259.0,261,69,10
80,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Mai,368548,178588.0,yjewkZGGaBY,1838886214.0,261,69,10
81,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Narholi,368526,178636.0,ZEHvouVXdIw,1116315860.0,261,69,10
82,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Parwati Pura,368549,178637.0,oVLU4UOxC5i,4327863819.0,261,69,10
83,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Pratappura,368535,178638.0,JemfjS2ENRC,8258683625.0,261,69,10
84,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Pura Harlal,369480,178639.0,oNlSovX8SBW,3718483716.0,261,69,10
85,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Pura Kanera,369472,178640.0,etFvfk7palk,4813387356.0,261,69,10
86,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Rampura Chandrasaini,369467,178641.0,JTXykyQ8bf5,4336724341.0,261,69,10
87,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Rudmuli,368539,178642.0,L2mYN0C1Da9,7286775270.0,261,69,10
88,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Sidhawali,368541,178643.0,r4Nq6RCAAYk,7188674316.0,261,69,10
89,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Vijoli,368521,178644.0,qkOQBJJ1vOl,6388427558.0,261,69,10
90,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Vikrampur,368545,178645.0,KXAxMxgESFV,2483471377.0,261,69,10
91,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,BCHC Baroli Ahir,378882,178274.0,iOnI6jsDoIl,8638582414.0,229,69,10
92,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Itora,378584,178501.0,TWpI1B6O0Tv,6111368129.0,229,69,10
93,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Kundol,378585,178502.0,c8ZWctZ5Pl4,8374327719.0,229,69,10
94,India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Semari,378587,178505.0,fY5ObdMuL7e,7736346425.0,229,69,10
