,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index,type_index,domain_index
4367,i9BEhkE3w1b,0.0,202503,indicator_4,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,1.0,0.734880452835286,0.7846644939271117
4368,i9BEhkE3w1b,615.9242375,202503,indicator_13,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9242173784470131,0.788481725099145,0.7846644939271117
4369,i9BEhkE3w1b,527.9350607142858,202503,indicator_14,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9474282032669941,0.788481725099145,0.7846644939271117
4370,i9BEhkE3w1b,99.88446938438686,202503,indicator_5,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9988446938438686,0.6014141799472802,0.9988446938438686
4371,i9BEhkE3w1b,95.56004848302807,202503,indicator_7,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9541901698242289,0.6014141799472802,0.5794157641650434
4372,i9BEhkE3w1b,1.0301795684321715,202503,indicator_6,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.20464135850585793,0.734880452835286,0.5794157641650434
4373,i9BEhkE3w1b,100.0,202503,indicator_10,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6014141799472802,1.0
4374,i9BEhkE3w1b,0.6739523632526366,202503,indicator_8,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.0036477291003706017,0.6014141799472802,0.11543853776847801
4375,i9BEhkE3w1b,115.9198064794535,202503,indicator_9,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.22722934643658543,0.6014141799472802,0.11543853776847801
4376,i9BEhkE3w1b,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Jhanjhari,46,568.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.6014141799472802,0.360389106378748
4377,GtDp6Qz9pSx,100.0,202503,indicator_1,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.5633070474732739,1.0
4378,GtDp6Qz9pSx,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7314237748554501,1.0
4379,GtDp6Qz9pSx,32.857923315806595,202503,indicator_3,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.2610992046558109,0.5633070474732739,0.7874256251088376
4380,GtDp6Qz9pSx,3.802281368821293,202503,indicator_4,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.9342748506246605,0.7314237748554501,0.7874256251088376
4381,GtDp6Qz9pSx,318.26534253846154,202503,indicator_13,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9626703416535856,0.7910416362567901,0.7874256251088376
4382,GtDp6Qz9pSx,86.19686360416667,202503,indicator_14,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9916581035012936,0.7910416362567901,0.7874256251088376
4383,GtDp6Qz9pSx,97.36556219445953,202503,indicator_5,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9736556219445953,0.5633070474732739,0.9736556219445953
4384,GtDp6Qz9pSx,96.4485498919879,202503,indicator_7,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.963357409263623,0.5633070474732739,0.6116769416026564
4385,GtDp6Qz9pSx,1.3011517615176151,202503,indicator_6,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.25999647394168984,0.7314237748554501,0.6116769416026564
4386,GtDp6Qz9pSx,85.6452490595013,202503,indicator_10,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.8307881836139177,0.5633070474732739,0.8307881836139177
4387,GtDp6Qz9pSx,3.5192108206038233,202503,indicator_8,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.019047529796766317,0.5633070474732739,0.05858342696474757
4388,GtDp6Qz9pSx,50.14875419360448,202503,indicator_9,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.09811932413272882,0.5633070474732739,0.05858342696474757
4389,GtDp6Qz9pSx,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Pandri Krapal,27,567.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.5633070474732739,0.360389106378748
4390,KTP3RqHdGlM,98.05205440777408,202503,indicator_1,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9751392209473,0.617069493712343,0.9739214690562685
4391,KTP3RqHdGlM,97.87596976800324,202503,indicator_2,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,0.9727037171652371,0.7147525299165759,0.9739214690562685
4392,KTP3RqHdGlM,53.538374544239566,202503,indicator_3,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.4886882608096734,0.617069493712343,0.8456368588481149
4393,KTP3RqHdGlM,1.2636899747262005,202503,indicator_4,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.9781562161511614,0.7147525299165759,0.8456368588481149
4394,KTP3RqHdGlM,552.3438011666668,202503,indicator_13,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9324309955112685,0.8002225794954151,0.8456368588481149
4395,KTP3RqHdGlM,169.95193882051288,202503,indicator_14,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9832719629203562,0.8002225794954151,0.8456368588481149
4396,KTP3RqHdGlM,100.0,202503,indicator_5,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.617069493712343,1.0
4397,KTP3RqHdGlM,95.22284832068699,202503,indicator_7,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9507110592724493,0.617069493712343,0.5720543578528892
4398,KTP3RqHdGlM,0.9751398384089497,202503,indicator_6,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19339765643332918,0.7147525299165759,0.5720543578528892
4399,KTP3RqHdGlM,93.8937479147244,202503,indicator_10,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.9280203459507121,0.617069493712343,0.9280203459507121
4400,KTP3RqHdGlM,5.1450981615471,202503,indicator_8,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.027847553197321944,0.617069493712343,0.1168039781699307
4401,KTP3RqHdGlM,104.98312653224195,202503,indicator_9,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.20576040314253946,0.617069493712343,0.1168039781699307
4402,KTP3RqHdGlM,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Belsar,37,574.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.617069493712343,0.360389106378748
4403,eeLkdiQv8Ex,100.0,202503,indicator_1,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.5885229299214383,1.0
4404,eeLkdiQv8Ex,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7235261003104013,1.0
4405,eeLkdiQv8Ex,51.924181233969804,202503,indicator_3,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.4709240095428014,0.5885229299214383,0.842808306629053
4406,eeLkdiQv8Ex,1.6684362202335812,202503,indicator_4,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.9711598881931053,0.7235261003104013,0.842808306629053
4407,eeLkdiQv8Ex,532.500219,202503,indicator_13,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.934994481930984,0.8097190946409807,0.842808306629053
4408,eeLkdiQv8Ex,61.26108714159292,202503,indicator_14,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9941548468493213,0.8097190946409807,0.842808306629053
4409,eeLkdiQv8Ex,90.30790232064311,202503,indicator_5,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9030790232064311,0.5885229299214383,0.9030790232064311
4410,eeLkdiQv8Ex,100.0,202503,indicator_7,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,1.0,0.5885229299214383,0.5997092063690492
4411,eeLkdiQv8Ex,1.004612408867728,202503,indicator_6,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19941841273809852,0.7235261003104013,0.5997092063690492
4412,eeLkdiQv8Ex,86.41229142252935,202503,indicator_10,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.8398299727770351,0.5885229299214383,0.8398299727770351
4413,eeLkdiQv8Ex,1.854283154023544,202503,indicator_8,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.010036202838750417,0.5885229299214383,0.0669806637332454
4414,eeLkdiQv8Ex,63.294710048535,202503,indicator_9,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.12392512462774039,0.5885229299214383,0.0669806637332454
4415,eeLkdiQv8Ex,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Babhanjot,45,579.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.5885229299214383,0.360389106378748
4416,QW8N7nXhELz,100.0,202503,indicator_1,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.5917939467675267,1.0
4417,QW8N7nXhELz,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7211675514526054,1.0
4418,QW8N7nXhELz,39.899518119200756,202503,indicator_3,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.33859219053994205,0.5917939467675267,0.811602002969701
4419,QW8N7nXhELz,1.794871794871795,202503,indicator_4,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.9689743589743589,0.7211675514526054,0.811602002969701
4420,QW8N7nXhELz,455.67544991666665,202503,indicator_13,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9449190636213668,0.8051676396180438,0.811602002969701
4421,QW8N7nXhELz,63.582620918604654,202503,indicator_14,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9939223987431364,0.8051676396180438,0.811602002969701
4422,QW8N7nXhELz,100.0,202503,indicator_5,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.5917939467675267,1.0
4423,QW8N7nXhELz,95.43835789115313,202503,indicator_7,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9529346098645152,0.5917939467675267,0.5737314526239862
4424,QW8N7nXhELz,0.9806744979158772,202503,indicator_6,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.19452829538345714,0.7211675514526054,0.5737314526239862
4425,QW8N7nXhELz,92.64927485050313,202503,indicator_10,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.913350669791697,0.5917939467675267,0.913350669791697
4426,QW8N7nXhELz,4.169408788173999,202503,indicator_8,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.022566689572185755,0.5917939467675267,0.08454249878265574
4427,QW8N7nXhELz,74.80409884665116,202503,indicator_9,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14651830799312573,0.5917939467675267,0.08454249878265574
4428,QW8N7nXhELz,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Tarabganj,35,575.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.5917939467675267,0.360389106378748
4429,JLjbfCaudqg,100.0,202503,indicator_1,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6097658571302234,1.0
4430,JLjbfCaudqg,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.7323610637149814,1.0
4431,JLjbfCaudqg,42.09194357095879,202503,indicator_3,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.36271990582728036,0.6097658571302234,0.8279785351463698
4432,JLjbfCaudqg,0.8942944017170453,202503,indicator_4,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.9845414824846053,0.7323610637149814,0.8279785351463698
4433,JLjbfCaudqg,218.81481125,202503,indicator_13,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9755178247466185,0.8182788670049518,0.8279785351463698
4434,JLjbfCaudqg,111.39663118181818,202503,indicator_14,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.989134927526975,0.8182788670049518,0.8279785351463698
4435,JLjbfCaudqg,98.69433017349311,202503,indicator_5,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9869433017349312,0.6097658571302234,0.9869433017349312
4436,JLjbfCaudqg,97.32691908515561,202503,indicator_7,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9724201081279756,0.6097658571302234,0.5924809083941576
4437,JLjbfCaudqg,1.0688530530893279,202503,indicator_6,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.2125417086603394,0.7323610637149814,0.5924809083941576
4438,JLjbfCaudqg,100.0,202503,indicator_10,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6097658571302234,1.0
4439,JLjbfCaudqg,2.8768516925466967,202503,indicator_8,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.015570797297463072,0.6097658571302234,0.0978272174864258
4440,JLjbfCaudqg,91.9029035260298,202503,indicator_9,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.1800836376753885,0.6097658571302234,0.0978272174864258
4441,JLjbfCaudqg,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Chhapia,37,580.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.6097658571302234,0.360389106378748
4442,l9TKc1gE8KO,100.0,202503,indicator_1,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6066022416270727,1.0
4443,l9TKc1gE8KO,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.6806135642268564,1.0
4444,l9TKc1gE8KO,58.141209887495016,202503,indicator_3,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.5393426174207562,0.6066022416270727,0.8349739448935704
4445,l9TKc1gE8KO,8.059008332195056,202503,indicator_4,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.8606942845434855,0.6806135642268564,0.8349739448935704
4446,l9TKc1gE8KO,334.86574583999993,202503,indicator_13,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9605258241935888,0.822550694088982,0.8349739448935704
4447,l9TKc1gE8KO,209.29109114999997,202503,indicator_14,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9793330534164508,0.822550694088982,0.8349739448935704
4448,l9TKc1gE8KO,85.90356508673679,202503,indicator_5,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.8590356508673679,0.6066022416270727,0.8590356508673679
4449,l9TKc1gE8KO,96.34738817386736,202503,indicator_7,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9623136588736297,0.6066022416270727,0.5717300335053566
4450,l9TKc1gE8KO,0.9151680075721723,202503,indicator_6,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.1811464081370835,0.6806135642268564,0.5717300335053566
4451,l9TKc1gE8KO,95.85140168135851,202503,indicator_10,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.9510968974757297,0.6066022416270727,0.9510968974757297
4452,l9TKc1gE8KO,2.005718575667488,202503,indicator_8,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.010855838505122338,0.6066022416270727,0.0903200010001747
4453,l9TKc1gE8KO,86.65615937145215,202503,indicator_9,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.16978416349522707,0.6066022416270727,0.0903200010001747
4454,l9TKc1gE8KO,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Rupaidih,48,565.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.6066022416270727,0.360389106378748
4455,yRVebIQF3pX,100.0,202503,indicator_1,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.5726218029067518,1.0
4456,yRVebIQF3pX,100.0,202503,indicator_2,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,1.0,0.6351576830405253,1.0
4457,yRVebIQF3pX,39.680471128751485,202503,indicator_3,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.336181571097502,0.5726218029067518,0.7415820864224754
4458,yRVebIQF3pX,16.06552212946921,202503,indicator_4,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.7222959746191752,0.6351576830405253,0.7415820864224754
4459,yRVebIQF3pX,649.032589,202503,indicator_13,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9199402873080963,0.7759432968068364,0.7415820864224754
4460,yRVebIQF3pX,123.62525504761906,202503,indicator_14,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,availability,delivery_care,indicator_14,Est Delivery load as per available SBA trained staff Nurse / ANM,n,0.9879105126651281,0.7759432968068364,0.7415820864224754
4461,yRVebIQF3pX,90.51819184123484,202503,indicator_5,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.9051819184123484,0.5726218029067518,0.9051819184123484
4462,yRVebIQF3pX,93.8495503926688,202503,indicator_7,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9365418629146122,0.5726218029067518,0.5598594687085066
4463,yRVebIQF3pX,0.925108446032151,202503,indicator_6,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,quality,immunization,indicator_6,Ratio of Pentavalent 3 to BCG,p,0.18317707450240092,0.6351576830405253,0.5598594687085066
4464,yRVebIQF3pX,93.17377253203762,202503,indicator_10,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.9195333758344989,0.5726218029067518,0.9195333758344989
4465,yRVebIQF3pX,1.8567367334970024,202503,indicator_8,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.010049482699069048,0.5726218029067518,0.061573294308152615
4466,yRVebIQF3pX,57.778715456847515,202503,indicator_9,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.11309710591723618,0.5726218029067518,0.061573294308152615
4467,yRVebIQF3pX,4758.040719976394,202503,indicator_11,y8WarEkWCul,Gonda,Mankapur,45,578.0,Gonda Division,182,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.360389106378748,0.5726218029067518,0.360389106378748
4468,FMAaW4X6ueM,95.6396268994823,202503,indicator_1,y8WarEkWCul,Gonda,Nawabganj,39,577.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.9443504620088307,0.5988955923322217,0.941854295764045
4469,FMAaW4X6ueM,95.28121953433578,202503,indicator_2,y8WarEkWCul,Gonda,Nawabganj,39,577.0,Gonda Division,182,quality,ante_natal,indicator_2,% of pregnant women tested for Hb for 4 or more times against estimated PW,p,0.9393581295192592,0.6882677145271062,0.941854295764045
4470,FMAaW4X6ueM,57.109427941523826,202503,indicator_3,y8WarEkWCul,Gonda,Nawabganj,39,577.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.5279878226608948,0.5988955923322217,0.852339865616172
4471,FMAaW4X6ueM,4.516526380619996,202503,indicator_4,y8WarEkWCul,Gonda,Nawabganj,39,577.0,Gonda Division,182,quality,delivery_care,indicator_4,Still birth ratio,n,0.9219286154207116,0.6882677145271062,0.852339865616172
4472,FMAaW4X6ueM,283.1636081304348,202503,indicator_13,y8WarEkWCul,Gonda,Nawabganj,39,577.0,Gonda Division,182,availability,delivery_care,indicator_13,Est Delivery load as per available Delivery Point,n,0.9672049472861608,0.8123384278157634,0.852339865616172
