country,country_uphmis_id,uid_country,state,state_uphmis_id,uid_state,division,division_uphmis_id,uid_division,district,district_hmis_code,district_uphmis_id,uid_district,block,block_hmis_code,block_uphmis_id,uid_block,facility,facility_hmis_code,facility_uphmis_id,uid_facility,nin
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,BPHC Achnera,378631,178491,K5x3H8gPzwC,6337815481
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,CHC Kirowali,378899,178270,FpvxIVPhZmo,8163288361
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,PHC Hasela,378637,178492,GZ3fJmexHk6,5453483280
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,PHC Runkta,378633,178493,t4Nog6pnlbR,8886217358
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,PHC Sadhan,378635,178494,FXKBqzSkRn3,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Abhedoppura,378539,178566,yCQTUkaE6rG,6456737730
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Achnera,378572,178567,yJi03bMbvHS,5444278146
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Akbara,378551,178568,MjmPKefxGEA,6465348248
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Ardaya,378526,178569,KrfkBZEnUPp,7648157340
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Aresna,378552,178570,wu6QC4QQ1BS,2166125639
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Arua Khas,378565,178571,cXvAXMBj615,3812511719
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Atus,378554,178572,fRgC1X0aQzc,3566153122
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Babroud,378569,178573,LmUcGdZTTBY,7758681360
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Byara,378528,178574,JDOhS50PJ7k,3345387363
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Chhe Pokhar,378567,178575,BguotRpwDvK,6538885267
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Gobra,378570,178576,Sqto9lLYiGk,5237466486
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Gopau,378541,178577,bPfRl38FlpO,8616867548
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Hasela,378568,178578,WMl3bx01CTD,6615132567
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Janutha,378532,178579,sVmO7z371Dv,5281785849
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kachora,378529,178580,Q6zi3mdTNz8,1777287184
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kathwari,378534,178581,sX78q1B7iaX,3871868521
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Keetham,378556,178582,joQpEcJLQMM,5156623133
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kirowali,378571,178583,dk5zkz3iJub,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Kukthla,378535,178584,qBbfujmzELO,4584518460
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Loh Karera,378558,178585,y1LQkwFgOqO,5678427815
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Mahuar,378547,178586,UAumJrV1owr,5568476377
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Mai,378530,178587,WsKyCkvWFKn,8534362861
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Nagar,378559,178590,Xgw8tYfJOET,6227737688
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Nagla Lal Das,378537,178592,BYP67xFXfhR,6425551527
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Panwari,378553,178593,dGmkO1IZkRp,6711844685
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Raybha,378545,178594,Zt11Z11ydVd,7758382175
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Runkta,378549,178595,kZvedaM3J3h,8275427378
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Sadhan,378566,178596,QSo5RsctO62,6346786145
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Turakiya,378548,178597,Yoa4vYHmfIh,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Achnera,1517,177796,eV15qufBx79,SC Vidhyapur,378543,178598,Y9Pq3Xzz9Vo,8846533712
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,BCHC Akola,378879,178271,bf7prpCMPik,4853143479
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,PHC Jaingara,378578,178495,DX6NyhmlVFM,7717826767
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,PHC Malpura,378577,178496,cfgLnltug1c,7463867254
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Akhawai,367490,178599,YAq83sxsQpO,5185886735
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Balhera,367647,178600,KxuC6xVKhYU,5132116855
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Baroda Sadar,367641,178601,sl4DSr8kE0r,1383433834
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Beman,367639,178602,HhZK5cdlwXJ,4148367453
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Dhanoi,367652,178603,jt1zUN7Ov4a,8257574858
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Gaharra Kala,367485,178604,mTQK9R198Sl,6817614875
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Gaharra Khurd,367487,178605,z0E8zrQFpuO,6187248361
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Ikaramnagar,367636,178606,v2CGC4IU2dI,8314546386
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Jindpura,367644,178607,KzDrJ8HsBUI,4648144329
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Karhara,367643,178608,TGDs8YHhacp,1743375782
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Katra,367649,178609,WZYSLEB2XC6,8134557878
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Khadiya,367484,178610,kl6O5a7yqHd,2727277838
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Lalau,367474,178611,VxNvXwVWOvJ,6348812469
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Mankeda,367646,178612,QwwE9mRimog,7418426370
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Nagla Jairam,367478,178613,tAHhnlRgiGS,4638371379
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Nehchani,367640,178614,cEr5hxIhGr7,3626732881
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Ramnagar,367469,178615,bn7LPAxby4T,3473283632
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Rithora,367466,178617,FUu5Jte0fnp,5513511682
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Salemabad,367638,178618,T71f01Elh8N,3671283483
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Siroli,367651,178619,y91YTLymgIS,4451582888
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Soniga,367637,178620,HYzXEnQAYkh,7783682250
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Akola,1501,177797,iqYgALY5y5A,SC Ujarai,367477,178621,uUzlPDU6PkM,3754347759
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,BCHC Bah,378884,178273,an38TLxQk98,4846422337
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,CHC Bateswar,434631,178272,tBMwickKDm0,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Basoni,378592,178497,vhZu76eV59H,7381477350
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Bichola,410558,178498,fFCA9U2cU2k,3887281149
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Holipura,378593,178499,RevKdMlHISO,5784658410
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,PHC Kheda Devidass,378594,178500,n66KdiMTOGd,4466813344
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Abhay Pura,368528,178622,AMjdTaWsAYG,5353115339
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bados,369482,178623,ik6rOq473ED,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bagh Raj Pura,369477,178624,OEiUJIaqURH,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bateshwar,369466,178625,EbM7KJl0oyI,2682738816
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Bhadrauli,368553,178626,s2phCyKSeiZ,5781431886
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Brushing Pura,368530,178627,IKAiQvvNJqg,7178464652
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Chausingi,369469,178628,AFiqGxdSBL2,5477862667
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Farera,368556,178629,SvFauT0aLgf,4834742613
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Gausili,369478,178630,CLXvAqZpf6x,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Gopal Pura,368558,178631,zdMzgYNqWSy,6586346436
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Gungawali,369484,178632,tW5HKXtqpd7,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Holi Pura,368551,178633,b2jZG79pJA0,
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Jarar,368524,178634,UNTWOhRBPV9,7687651773
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Lakhan Pura,369470,178635,I9JxNHlOqEt,8855843259
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Mai,368548,178588,yjewkZGGaBY,1838886214
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Narholi,368526,178636,ZEHvouVXdIw,1116315860
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Parwati Pura,368549,178637,oVLU4UOxC5i,4327863819
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Pratappura,368535,178638,JemfjS2ENRC,8258683625
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Pura Harlal,369480,178639,oNlSovX8SBW,3718483716
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Pura Kanera,369472,178640,etFvfk7palk,4813387356
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Rampura Chandrasaini,369467,178641,JTXykyQ8bf5,4336724341
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Rudmuli,368539,178642,L2mYN0C1Da9,7286775270
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Sidhawali,368541,178643,r4Nq6RCAAYk,7188674316
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Vijoli,368521,178644,qkOQBJJ1vOl,6388427558
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Bah,1505,177798,TNFp3ouQZzy,SC Vikrampur,368545,178645,KXAxMxgESFV,2483471377
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,BCHC Baroli Ahir,378882,178274,iOnI6jsDoIl,8638582414
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Itora,378584,178501,TWpI1B6O0Tv,6111368129
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Kundol,378585,178502,c8ZWctZ5Pl4,8374327719
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Semari,378587,178505,fY5ObdMuL7e,7736346425
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Shyamo,378588,178503,cIa5Z8AkGCq,8257466733
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,PHC Tanoranoorpur,378586,178504,gLrMfkaAaJ8,3687235477
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,SC Baad,368027,178646,hX6dckZ2rjY,1434784235
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,SC Bahaita,368017,178647,I4pco8nQbQq,6351152274
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,SC Bamroli Katara,368037,178648,WhqBbeItFVu,8446471537
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,SC Baroli Ahir,368003,178649,Rdd3rHwsoxe,2628683647
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,SC Baroli Gujar,368103,178650,l8bdvmH5rM4,3762676686
India,60,SpddBmmfvPr,Uttar Pradesh,61,v8EzhiynNtf,Agra Division,14595,XJMggNJYBFG,Agra,146,177194,N5WWbRtsjWp,Agra Barauli Ahir,1512,177799,PskcWzXXxHt,SC Bhadai,368025,178651,RjAQurJOS92,1288733734
