,date,district_id,indicator_id,perc_point
23,202503,Mq751wBMqGF,indicator_2,59.26660370748411
24,202503,ogBt4gWCiem,indicator_2,66.04006416206907
25,202503,J1P16zQEOUT,indicator_2,51.339676848352255
26,202503,c96jwckSd6j,indicator_2,65.61990544960744
27,202503,NNk3JP90QZ5,indicator_2,68.57723824518739
28,202503,IU006h5U7jj,indicator_2,64.49935914513402
29,202503,FKYZ3JbWq84,indicator_2,60.66498231722501
30,202503,uEEwlAGZXWW,indicator_2,58.41107599945595
31,202503,N5WWbRtsjWp,indicator_2,84.7368541675358
32,202503,b4XkXzoGqFY,indicator_2,65.83722096291909
33,202503,ClbehnmwSec,indicator_2,78.38702183095289
34,202503,sUQMxIc3yXj,indicator_2,57.8331709608665
35,202503,VSI7HobT5qL,indicator_2,63.05612029379789
36,202503,ZLcx4iOVyN5,indicator_2,61.91265400118946
37,202503,cP0p8qfm3il,indicator_2,39.99270577155076
38,202503,MVQs2RrS1Nw,indicator_2,75.93582574670212
39,202503,bNmwkrQeP3e,indicator_2,94.7401400227621
40,202503,fz7bJo3egPX,indicator_2,65.03663468846081
41,202503,UAicdMLyuk4,indicator_2,85.93665362200042
42,202503,ibLiLcaKzw2,indicator_2,64.4429113921372
43,202503,o4ZQTVcMI7U,indicator_2,68.49495851207482
44,202503,iE0E3nLioFr,indicator_2,68.90906436819236
45,202503,tXgaew1Pd2Y,indicator_2,69.3292525241894
46,202503,uS0pNSxN3sS,indicator_2,55.405287755829356
47,202503,d9ZuMopgX29,indicator_2,69.55082728209821
48,202503,StsLkYw1G0m,indicator_2,62.408582098241915
49,202503,uCYjHW7FuGG,indicator_2,73.88577798570066
50,202503,XxaOowFtkiJ,indicator_2,67.52508645251211
51,202503,jM27ji8tyrM,indicator_2,74.9012734794863
52,202503,CZ8kLjgqvSH,indicator_2,75.07795457483262
53,202503,NjckKfm3g0k,indicator_2,75.40253148688997
54,202503,eA37kyBRRuZ,indicator_2,64.83198069172221
55,202503,fe1yBApr2sl,indicator_2,52.48958470036099
56,202503,fagfcadhxej,indicator_2,58.851920072252604
57,202503,frD2HOp3wAs,indicator_2,80.18729699009286
58,202503,AcnMkNGgc3S,indicator_2,54.52057302309489
59,202503,k3D0AumUCiC,indicator_2,61.856404174629745
60,202503,gmw76vAUMqz,indicator_2,52.67170794102537
61,202503,YzHpzrN0eLv,indicator_2,73.71835722812821
62,202503,y8WarEkWCul,indicator_2,61.76833808946601
63,202503,aT03mfdlNiF,indicator_2,59.5196663994924
64,202503,m1IAjmqkoFC,indicator_2,81.77837578823528
65,202503,KP2BUB1npih,indicator_2,78.89625290283422
66,202503,dScWdMRN8PL,indicator_2,59.374823056198686
67,202503,PAj0oVY0Dxu,indicator_2,71.98782654157749
68,202503,NL5xiiHZQSC,indicator_2,60.51805449168267
69,202503,hITp09XOBLZ,indicator_2,67.92056142576364
70,202503,AdiUcz9BXhx,indicator_2,66.63577391291196
71,202503,hgquAmZaNBu,indicator_2,74.55365836999161
72,202503,XBLhrSWGytu,indicator_2,63.20979452583625
73,202503,MTIkUw5q5pX,indicator_2,57.01927073191172
74,202503,i2fSZZ3QAJJ,indicator_2,74.6327484299805
0,202503,ClbehnmwSec,indicator_31,4.62962962962963
1,202503,dScWdMRN8PL,indicator_31,3.475375480265456
2,202503,gmw76vAUMqz,indicator_31,3.332710978342046
3,202503,LeuBT7KfuuA,indicator_31,21.787180296810863
4,202503,MVQs2RrS1Nw,indicator_31,2.394879911912463
5,202503,FKYZ3JbWq84,indicator_31,2.615685027927887
6,202503,AdiUcz9BXhx,indicator_31,2.5396379963519014
7,202503,hgquAmZaNBu,indicator_31,2.557286892758937
8,202503,uCYjHW7FuGG,indicator_31,0.9025717111770524
9,202503,YQNQoPjAIpV,indicator_31,3.5211267605633805
10,202503,IU006h5U7jj,indicator_31,4.104883974197872
11,202503,YzHpzrN0eLv,indicator_31,1.2385687649826866
12,202503,PeUY1vj02UQ,indicator_31,4.834558823529412
13,202503,UAicdMLyuk4,indicator_31,1.2771520514883348
14,202503,NNk3JP90QZ5,indicator_31,2.067688509412612
15,202503,Bd6E8zkVvVt,indicator_31,0.2735807996020643
16,202503,Pm0jLk6EAiE,indicator_31,1.1519078473722102
17,202503,uEEwlAGZXWW,indicator_31,0.8227934176526588
18,202503,IhQbDYRiF8w,indicator_31,0.007644091117566121
19,202503,k3D0AumUCiC,indicator_31,0.9120886830842629
20,202503,QVMRMhzVrrS,indicator_31,5.208275862068965
21,202503,NL5xiiHZQSC,indicator_31,1.2132746520756512
22,202503,Mq751wBMqGF,indicator_31,4.220321458783721
23,202503,fagfcadhxej,indicator_31,0.573901589989651
24,202503,Tf9b9qcbghH,indicator_31,2.0480422104970843
25,202503,vR85cHdsw1w,indicator_31,5.624573378839591
26,202503,xUeHwd9FQkg,indicator_31,2.129725979882067
27,202503,AcnMkNGgc3S,indicator_31,1.8069548261293467
28,202503,iE0E3nLioFr,indicator_31,1.1098488158699642
29,202503,uS0pNSxN3sS,indicator_31,0.7526029877772747
30,202503,y8WarEkWCul,indicator_31,0.9423955613577024
31,202503,oyTwneTbWDx,indicator_31,1.365015166835187
32,202503,DggJGxqbWHn,indicator_31,0.33966609096142775
33,202503,i2fSZZ3QAJJ,indicator_31,1.157065484982767
34,202503,VSI7HobT5qL,indicator_31,0.9889735136978516
35,202503,sUQMxIc3yXj,indicator_31,0.04596292324191818
36,202503,J1P16zQEOUT,indicator_31,2.1419934358265675
37,202503,fe1yBApr2sl,indicator_31,11.60404406216991
38,202503,cP0p8qfm3il,indicator_31,3.5106250776686965
39,202503,vVqY3DPcpHf,indicator_31,2.8713880195065142
40,202503,eA37kyBRRuZ,indicator_31,0.36714089031665903
41,202503,c96jwckSd6j,indicator_31,1.1523495959293626
42,202503,GaiLSoQq1ue,indicator_31,0.9493896780641017
43,202503,NjckKfm3g0k,indicator_31,1.4914289250572437
44,202503,oNDvGBE5fLq,indicator_31,1.7655860349127181
45,202503,CBSB9v92AwT,indicator_31,4.563320870482217
46,202503,frD2HOp3wAs,indicator_31,1.897569577551177
47,202503,ZLcx4iOVyN5,indicator_31,0.28362442155545603
48,202503,m1IAjmqkoFC,indicator_31,3.5350183989865473
49,202503,hITp09XOBLZ,indicator_31,1.3820422535211268
50,202503,HJIS3IrQ0Nj,indicator_31,0.8183306055646482
51,202503,ogBt4gWCiem,indicator_31,0.8868722285242858
52,202503,bNmwkrQeP3e,indicator_31,2.1059431524547803
53,202503,M5NHlfAaKYI,indicator_31,9.19080919080919
54,202503,CZ8kLjgqvSH,indicator_31,1.5550618851158362
55,202503,v8YGmR7nOdj,indicator_31,8.411088573360379
56,202503,MTIkUw5q5pX,indicator_31,0.32447466007416564
57,202503,d9ZuMopgX29,indicator_31,1.0847160671957128
58,202503,MfHac5N78aK,indicator_31,12.941579410901264
59,202503,lLvTDpBDY8u,indicator_31,1.379583746283449
60,202503,XxaOowFtkiJ,indicator_31,1.629595846197025
61,202503,aT03mfdlNiF,indicator_31,1.332565964228794
62,202503,jM27ji8tyrM,indicator_31,2.7414330218068534
63,202503,StsLkYw1G0m,indicator_31,2.3799221116399827
64,202503,b4XkXzoGqFY,indicator_31,1.2933428548758232
65,202503,tzH6nJu9SwS,indicator_31,1.4469524954365345
66,202503,o4ZQTVcMI7U,indicator_31,1.6100068115672796
67,202503,ibLiLcaKzw2,indicator_31,0.9368863955119214
68,202503,PAj0oVY0Dxu,indicator_31,2.7213529011565747
69,202503,fz7bJo3egPX,indicator_31,4.4135071090047395
70,202503,tXgaew1Pd2Y,indicator_31,3.7644598392261948
71,202503,N5WWbRtsjWp,indicator_31,1.3277428371767994
72,202503,eJTsuE56XDF,indicator_31,1.514895057549086
73,202503,XBLhrSWGytu,indicator_31,0.8092572984419906
74,202503,KP2BUB1npih,indicator_31,2.6779843385737343
0,202503,N5WWbRtsjWp,indicator_32,35.60379454747458
1,202503,eJTsuE56XDF,indicator_32,7.271180030257186
2,202503,XBLhrSWGytu,indicator_32,18.469542597008452
3,202503,KP2BUB1npih,indicator_32,13.26710816777042
4,202503,frD2HOp3wAs,indicator_32,26.7813478615246
5,202503,ZLcx4iOVyN5,indicator_32,20.958083832335326
6,202503,m1IAjmqkoFC,indicator_32,7.421875
7,202503,hITp09XOBLZ,indicator_32,28.61975642760487
8,202503,jM27ji8tyrM,indicator_32,46.03372891942536
9,202503,StsLkYw1G0m,indicator_32,33.33333333333333
10,202503,b4XkXzoGqFY,indicator_32,49.307075127644055
11,202503,tzH6nJu9SwS,indicator_32,57.69105160026127
12,202503,o4ZQTVcMI7U,indicator_32,31.780011827321115
13,202503,NjckKfm3g0k,indicator_32,37.72486772486772
14,202503,oNDvGBE5fLq,indicator_32,16.15551425030979
15,202503,CBSB9v92AwT,indicator_32,25.01015022330491
16,202503,eA37kyBRRuZ,indicator_32,18.156332453825858
17,202503,vVqY3DPcpHf,indicator_32,32.97669086740543
18,202503,c96jwckSd6j,indicator_32,45.891217329879915
19,202503,GaiLSoQq1ue,indicator_32,17.89701716380603
20,202503,J1P16zQEOUT,indicator_32,57.39227340267459
21,202503,fe1yBApr2sl,indicator_32,56.75190668461193
22,202503,cP0p8qfm3il,indicator_32,25.056689342403626
23,202503,DggJGxqbWHn,indicator_32,19.741235392320533
24,202503,i2fSZZ3QAJJ,indicator_32,6.280788177339902
25,202503,VSI7HobT5qL,indicator_32,13.99644760213144
26,202503,sUQMxIc3yXj,indicator_32,14.522594752186588
27,202503,iE0E3nLioFr,indicator_32,25.248105858499624
28,202503,uS0pNSxN3sS,indicator_32,37.09175738724728
29,202503,y8WarEkWCul,indicator_32,33.72470474480282
30,202503,oyTwneTbWDx,indicator_32,24.57547169811321
31,202503,Tf9b9qcbghH,indicator_32,28.77164056059357
32,202503,vR85cHdsw1w,indicator_32,51.757489974050486
33,202503,xUeHwd9FQkg,indicator_32,27.445805843543823
34,202503,AcnMkNGgc3S,indicator_32,29.640427599611275
35,202503,NL5xiiHZQSC,indicator_32,19.65480803099683
36,202503,Mq751wBMqGF,indicator_32,36.270795585570745
37,202503,fagfcadhxej,indicator_32,9.006622516556291
38,202503,Bd6E8zkVvVt,indicator_32,5.575467941059339
39,202503,Pm0jLk6EAiE,indicator_32,34.01360544217687
40,202503,uEEwlAGZXWW,indicator_32,4.1993539455468385
41,202503,IhQbDYRiF8w,indicator_32,16.361185983827493
42,202503,k3D0AumUCiC,indicator_32,15.898111550285462
43,202503,QVMRMhzVrrS,indicator_32,45.49293071460559
44,202503,MTIkUw5q5pX,indicator_32,21.455497382198953
45,202503,d9ZuMopgX29,indicator_32,13.497696426347902
