,district_id,perc_point,date,indicator_id
10,b4XkXzoGqFY,1.2934751365334867,202503,indicator_31
11,tzH6nJu9SwS,1.555104800540906,202503,indicator_31
12,o4ZQTVcMI7U,1.9269102990033222,202503,indicator_31
13,MTIkUw5q5pX,0.3707365299060801,202503,indicator_31
14,d9ZuMopgX29,1.1626850758470344,202503,indicator_31
15,MfHac5N78aK,13.314763231197771,202503,indicator_31
16,lLvTDpBDY8u,2.0027104351754255,202503,indicator_31
17,XxaOowFtkiJ,2.3494262239424186,202503,indicator_31
18,aT03mfdlNiF,2.109500805152979,202503,indicator_31
19,HJIS3IrQ0Nj,0.8355488036460311,202503,indicator_31
20,ogBt4gWCiem,1.9101876675603215,202503,indicator_31
21,bNmwkrQeP3e,2.181457610312345,202503,indicator_31
22,M5NHlfAaKYI,18.328734726054392,202503,indicator_31
23,CZ8kLjgqvSH,1.621017328116266,202503,indicator_31
24,v8YGmR7nOdj,7.5524475524475525,202503,indicator_31
25,frD2HOp3wAs,2.2263450834879404,202503,indicator_31
26,ZLcx4iOVyN5,0.6987143655673561,202503,indicator_31
27,m1IAjmqkoFC,4.296935160942553,202503,indicator_31
28,hITp09XOBLZ,2.042205582028591,202503,indicator_31
29,NjckKfm3g0k,2.163575844032335,202503,indicator_31
30,oNDvGBE5fLq,2.3055881203595154,202503,indicator_31
31,CBSB9v92AwT,7.364685004436557,202503,indicator_31
32,vVqY3DPcpHf,3.4473435176422873,202503,indicator_31
33,eA37kyBRRuZ,0.6602216458382457,202503,indicator_31
34,c96jwckSd6j,0.9320505111244739,202503,indicator_31
35,GaiLSoQq1ue,1.2774229380727575,202503,indicator_31
36,J1P16zQEOUT,2.6406790317510214,202503,indicator_31
37,fe1yBApr2sl,13.317422434367543,202503,indicator_31
38,cP0p8qfm3il,3.6041539401343923,202503,indicator_31
39,DggJGxqbWHn,0.40056550424128184,202503,indicator_31
40,i2fSZZ3QAJJ,1.38217000691085,202503,indicator_31
41,VSI7HobT5qL,0.87070091423596,202503,indicator_31
42,sUQMxIc3yXj,0.19329896907216496,202503,indicator_31
43,iE0E3nLioFr,0.9830579376699434,202503,indicator_31
44,uS0pNSxN3sS,0.8778625954198473,202503,indicator_31
45,y8WarEkWCul,0.7022900763358778,202503,indicator_31
46,oyTwneTbWDx,1.4556682840758712,202503,indicator_31
47,Tf9b9qcbghH,2.4634146341463414,202503,indicator_31
48,vR85cHdsw1w,6.03310197544047,202503,indicator_31
49,xUeHwd9FQkg,1.8799710773680405,202503,indicator_31
50,AcnMkNGgc3S,2.1125242509161457,202503,indicator_31
51,NL5xiiHZQSC,1.9190654985398414,202503,indicator_31
52,Mq751wBMqGF,4.661168877733955,202503,indicator_31
53,fagfcadhxej,0.40816326530612246,202503,indicator_31
54,Bd6E8zkVvVt,0.18848167539267016,202503,indicator_31
55,Pm0jLk6EAiE,1.3337468982630272,202503,indicator_31
56,uEEwlAGZXWW,0.5374968006142821,202503,indicator_31
57,IhQbDYRiF8w,0.024795437639474338,202503,indicator_31
58,k3D0AumUCiC,1.221498371335505,202503,indicator_31
59,QVMRMhzVrrS,6.434195725534309,202503,indicator_31
60,PeUY1vj02UQ,4.287690179806362,202503,indicator_31
61,UAicdMLyuk4,1.450381679389313,202503,indicator_31
62,NNk3JP90QZ5,2.410575427682737,202503,indicator_31
63,hgquAmZaNBu,2.6009582477754964,202503,indicator_31
64,uCYjHW7FuGG,1.0757507844016136,202503,indicator_31
65,YQNQoPjAIpV,3.1885073580939034,202503,indicator_31
66,IU006h5U7jj,3.967761934283943,202503,indicator_31
67,YzHpzrN0eLv,1.0718678615357582,202503,indicator_31
68,MVQs2RrS1Nw,3.1118794764139297,202503,indicator_31
69,FKYZ3JbWq84,3.1105228325612178,202503,indicator_31
70,AdiUcz9BXhx,3.1266846361185987,202503,indicator_31
71,ClbehnmwSec,2.65017667844523,202503,indicator_31
72,dScWdMRN8PL,4.939919893190922,202503,indicator_31
73,gmw76vAUMqz,4.497751124437781,202503,indicator_31
74,LeuBT7KfuuA,25.010084711577246,202503,indicator_31
0,N5WWbRtsjWp,37.17990275526743,202503,indicator_32
1,eJTsuE56XDF,10.121457489878543,202503,indicator_32
2,XBLhrSWGytu,22.460391425908668,202503,indicator_32
3,KP2BUB1npih,15.72379367720466,202503,indicator_32
4,frD2HOp3wAs,27.945859872611468,202503,indicator_32
5,ZLcx4iOVyN5,22.10796915167095,202503,indicator_32
6,m1IAjmqkoFC,8.06282722513089,202503,indicator_32
7,hITp09XOBLZ,35.82887700534759,202503,indicator_32
8,jM27ji8tyrM,45.55555555555556,202503,indicator_32
9,StsLkYw1G0m,38.95582329317269,202503,indicator_32
10,b4XkXzoGqFY,54.97076023391813,202503,indicator_32
11,tzH6nJu9SwS,58.86308068459658,202503,indicator_32
12,o4ZQTVcMI7U,39.84575835475578,202503,indicator_32
13,NjckKfm3g0k,42.347908745247146,202503,indicator_32
14,oNDvGBE5fLq,18.409236690186017,202503,indicator_32
15,CBSB9v92AwT,25.671140939597315,202503,indicator_32
16,eA37kyBRRuZ,20.70063694267516,202503,indicator_32
17,vVqY3DPcpHf,30.955882352941178,202503,indicator_32
18,c96jwckSd6j,51.678376268540205,202503,indicator_32
19,GaiLSoQq1ue,21.5235792019347,202503,indicator_32
20,J1P16zQEOUT,59.21610169491526,202503,indicator_32
21,fe1yBApr2sl,60.24464831804281,202503,indicator_32
22,cP0p8qfm3il,18.82640586797066,202503,indicator_32
23,DggJGxqbWHn,23.626373626373624,202503,indicator_32
24,i2fSZZ3QAJJ,6.22568093385214,202503,indicator_32
25,VSI7HobT5qL,16.830294530154276,202503,indicator_32
26,sUQMxIc3yXj,17.98010711553175,202503,indicator_32
27,iE0E3nLioFr,29.626485568760614,202503,indicator_32
28,uS0pNSxN3sS,36.35724331926863,202503,indicator_32
29,y8WarEkWCul,35.50453817405233,202503,indicator_32
30,oyTwneTbWDx,24.291497975708502,202503,indicator_32
31,Tf9b9qcbghH,29.423076923076923,202503,indicator_32
32,vR85cHdsw1w,60.93251533742331,202503,indicator_32
33,xUeHwd9FQkg,32.48366013071895,202503,indicator_32
34,AcnMkNGgc3S,47.712418300653596,202503,indicator_32
35,NL5xiiHZQSC,21.462423832092078,202503,indicator_32
36,Mq751wBMqGF,36.107554417413574,202503,indicator_32
37,fagfcadhxej,9.36087798579729,202503,indicator_32
38,Bd6E8zkVvVt,7.026143790849673,202503,indicator_32
39,Pm0jLk6EAiE,32.9727713539724,202503,indicator_32
40,uEEwlAGZXWW,4.7309833024118735,202503,indicator_32
41,IhQbDYRiF8w,12.43124312431243,202503,indicator_32
42,k3D0AumUCiC,18.363636363636363,202503,indicator_32
