Unnamed: 0,block,block_hmis_code,block_id_num,block_uphmis_id,country,country_uphmis_id,district,district_hmis_code,district_id_num,district_uphmis_id,division,division_id_num,division_uphmis_id,facility,facility_hmis_code,facility_uphmis_id,nin,state,state_uphmis_id,uid_block,uid_country,uid_district,uid_division,uid_facility,uid_state
0,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,BPHC Achnera,378631,178491,6337815481,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,K5x3H8gPzwC,v8EzhiynNtf
1,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,CHC Kirowali,378899,178270,8163288361,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,FpvxIVPhZmo,v8EzhiynNtf
2,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Hasela,378637,178492,5453483280,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,GZ3fJmexHk6,v8EzhiynNtf
3,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Runkta,378633,178493,8886217358,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,t4Nog6pnlbR,v8EzhiynNtf
4,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Sadhan,378635,178494,,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,FXKBqzSkRn3,v8EzhiynNtf
5,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Abhedoppura,378539,178566,6456737730,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,yCQTUkaE6rG,v8EzhiynNtf
6,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Achnera,378572,178567,5444278146,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,yJi03bMbvHS,v8EzhiynNtf
7,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Akbara,378551,178568,6465348248,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,MjmPKefxGEA,v8EzhiynNtf
8,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Ardaya,378526,178569,7648157340,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,KrfkBZEnUPp,v8EzhiynNtf
9,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Aresna,378552,178570,2166125639,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,wu6QC4QQ1BS,v8EzhiynNtf
10,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Arua Khas,378565,178571,3812511719,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,cXvAXMBj615,v8EzhiynNtf
11,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Atus,378554,178572,3566153122,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,fRgC1X0aQzc,v8EzhiynNtf
12,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Babroud,378569,178573,7758681360,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,LmUcGdZTTBY,v8EzhiynNtf
13,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Byara,378528,178574,3345387363,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,JDOhS50PJ7k,v8EzhiynNtf
14,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Chhe Pokhar,378567,178575,6538885267,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,BguotRpwDvK,v8EzhiynNtf
15,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gobra,378570,178576,5237466486,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,Sqto9lLYiGk,v8EzhiynNtf
16,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gopau,378541,178577,8616867548,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,bPfRl38FlpO,v8EzhiynNtf
17,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Hasela,378568,178578,6615132567,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,WMl3bx01CTD,v8EzhiynNtf
18,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Janutha,378532,178579,5281785849,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,sVmO7z371Dv,v8EzhiynNtf
19,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Kachora,378529,178580,1777287184,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,Q6zi3mdTNz8,v8EzhiynNtf
20,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Kathwari,378534,178581,3871868521,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,sX78q1B7iaX,v8EzhiynNtf
21,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Keetham,378556,178582,5156623133,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,joQpEcJLQMM,v8EzhiynNtf
22,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Kirowali,378571,178583,,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,dk5zkz3iJub,v8EzhiynNtf
23,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Kukthla,378535,178584,4584518460,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,qBbfujmzELO,v8EzhiynNtf
24,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Loh Karera,378558,178585,5678427815,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,y1LQkwFgOqO,v8EzhiynNtf
25,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Mahuar,378547,178586,5568476377,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,UAumJrV1owr,v8EzhiynNtf
26,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Mai,378530,178587,8534362861,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,WsKyCkvWFKn,v8EzhiynNtf
27,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Nagar,378559,178590,6227737688,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,Xgw8tYfJOET,v8EzhiynNtf
28,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Nagla Lal Das,378537,178592,6425551527,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,BYP67xFXfhR,v8EzhiynNtf
29,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Panwari,378553,178593,6711844685,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,dGmkO1IZkRp,v8EzhiynNtf
30,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Raybha,378545,178594,7758382175,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,Zt11Z11ydVd,v8EzhiynNtf
31,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Runkta,378549,178595,8275427378,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,kZvedaM3J3h,v8EzhiynNtf
32,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Sadhan,378566,178596,6346786145,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,QSo5RsctO62,v8EzhiynNtf
33,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Turakiya,378548,178597,,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,Yoa4vYHmfIh,v8EzhiynNtf
34,Agra Achnera,1517,755,177796,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Vidhyapur,378543,178598,8846533712,Uttar Pradesh,61,eV15qufBx79,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,Y9Pq3Xzz9Vo,v8EzhiynNtf
35,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,BCHC Akola,378879,178271,4853143479,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,bf7prpCMPik,v8EzhiynNtf
36,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Jaingara,378578,178495,7717826767,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,DX6NyhmlVFM,v8EzhiynNtf
37,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Malpura,378577,178496,7463867254,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,cfgLnltug1c,v8EzhiynNtf
38,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Akhawai,367490,178599,5185886735,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,YAq83sxsQpO,v8EzhiynNtf
39,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Balhera,367647,178600,5132116855,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,KxuC6xVKhYU,v8EzhiynNtf
40,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Baroda Sadar,367641,178601,1383433834,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,sl4DSr8kE0r,v8EzhiynNtf
41,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Beman,367639,178602,4148367453,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,HhZK5cdlwXJ,v8EzhiynNtf
42,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Dhanoi,367652,178603,8257574858,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,jt1zUN7Ov4a,v8EzhiynNtf
43,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gaharra Kala,367485,178604,6817614875,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,mTQK9R198Sl,v8EzhiynNtf
44,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gaharra Khurd,367487,178605,6187248361,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,z0E8zrQFpuO,v8EzhiynNtf
45,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Ikaramnagar,367636,178606,8314546386,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,v2CGC4IU2dI,v8EzhiynNtf
46,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Jindpura,367644,178607,4648144329,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,KzDrJ8HsBUI,v8EzhiynNtf
47,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Karhara,367643,178608,1743375782,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,TGDs8YHhacp,v8EzhiynNtf
48,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Katra,367649,178609,8134557878,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,WZYSLEB2XC6,v8EzhiynNtf
49,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Khadiya,367484,178610,2727277838,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,kl6O5a7yqHd,v8EzhiynNtf
50,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Lalau,367474,178611,6348812469,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,VxNvXwVWOvJ,v8EzhiynNtf
51,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Mankeda,367646,178612,7418426370,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,QwwE9mRimog,v8EzhiynNtf
52,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Nagla Jairam,367478,178613,4638371379,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,tAHhnlRgiGS,v8EzhiynNtf
53,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Nehchani,367640,178614,3626732881,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,cEr5hxIhGr7,v8EzhiynNtf
54,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Ramnagar,367469,178615,3473283632,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,bn7LPAxby4T,v8EzhiynNtf
55,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Rithora,367466,178617,5513511682,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,FUu5Jte0fnp,v8EzhiynNtf
56,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Salemabad,367638,178618,3671283483,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,T71f01Elh8N,v8EzhiynNtf
57,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Siroli,367651,178619,4451582888,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,y91YTLymgIS,v8EzhiynNtf
58,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Soniga,367637,178620,7783682250,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,HYzXEnQAYkh,v8EzhiynNtf
59,Agra Akola,1501,47,177797,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Ujarai,367477,178621,3754347759,Uttar Pradesh,61,iqYgALY5y5A,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,uUzlPDU6PkM,v8EzhiynNtf
60,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,BCHC Bah,378884,178273,4846422337,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,an38TLxQk98,v8EzhiynNtf
61,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,CHC Bateswar,434631,178272,,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,tBMwickKDm0,v8EzhiynNtf
62,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Basoni,378592,178497,7381477350,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,vhZu76eV59H,v8EzhiynNtf
63,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Bichola,410558,178498,3887281149,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,fFCA9U2cU2k,v8EzhiynNtf
64,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Holipura,378593,178499,5784658410,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,RevKdMlHISO,v8EzhiynNtf
65,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Kheda Devidass,378594,178500,4466813344,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,n66KdiMTOGd,v8EzhiynNtf
66,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Abhay Pura,368528,178622,5353115339,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,AMjdTaWsAYG,v8EzhiynNtf
67,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Bados,369482,178623,,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,ik6rOq473ED,v8EzhiynNtf
68,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Bagh Raj Pura,369477,178624,,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,OEiUJIaqURH,v8EzhiynNtf
69,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Bateshwar,369466,178625,2682738816,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,EbM7KJl0oyI,v8EzhiynNtf
70,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Bhadrauli,368553,178626,5781431886,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,s2phCyKSeiZ,v8EzhiynNtf
71,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Brushing Pura,368530,178627,7178464652,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,IKAiQvvNJqg,v8EzhiynNtf
72,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Chausingi,369469,178628,5477862667,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,AFiqGxdSBL2,v8EzhiynNtf
73,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Farera,368556,178629,4834742613,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,SvFauT0aLgf,v8EzhiynNtf
74,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gausili,369478,178630,,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,CLXvAqZpf6x,v8EzhiynNtf
75,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gopal Pura,368558,178631,6586346436,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,zdMzgYNqWSy,v8EzhiynNtf
76,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Gungawali,369484,178632,,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,tW5HKXtqpd7,v8EzhiynNtf
77,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Holi Pura,368551,178633,,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,b2jZG79pJA0,v8EzhiynNtf
78,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Jarar,368524,178634,7687651773,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,UNTWOhRBPV9,v8EzhiynNtf
79,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Lakhan Pura,369470,178635,8855843259,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,I9JxNHlOqEt,v8EzhiynNtf
80,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Mai,368548,178588,1838886214,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,yjewkZGGaBY,v8EzhiynNtf
81,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Narholi,368526,178636,1116315860,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,ZEHvouVXdIw,v8EzhiynNtf
82,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Parwati Pura,368549,178637,4327863819,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,oVLU4UOxC5i,v8EzhiynNtf
83,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Pratappura,368535,178638,8258683625,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,JemfjS2ENRC,v8EzhiynNtf
84,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Pura Harlal,369480,178639,3718483716,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,oNlSovX8SBW,v8EzhiynNtf
85,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Pura Kanera,369472,178640,4813387356,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,etFvfk7palk,v8EzhiynNtf
86,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Rampura Chandrasaini,369467,178641,4336724341,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,JTXykyQ8bf5,v8EzhiynNtf
87,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Rudmuli,368539,178642,7286775270,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,L2mYN0C1Da9,v8EzhiynNtf
88,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Sidhawali,368541,178643,7188674316,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,r4Nq6RCAAYk,v8EzhiynNtf
89,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Vijoli,368521,178644,6388427558,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,qkOQBJJ1vOl,v8EzhiynNtf
90,Agra Bah,1505,499,177798,India,60,Agra,146,12,177194,Agra Division,8,14595,SC Vikrampur,368545,178645,2483471377,Uttar Pradesh,61,TNFp3ouQZzy,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,KXAxMxgESFV,v8EzhiynNtf
91,Agra Barauli Ahir,1512,644,177799,India,60,Agra,146,12,177194,Agra Division,8,14595,BCHC Baroli Ahir,378882,178274,8638582414,Uttar Pradesh,61,PskcWzXXxHt,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,iOnI6jsDoIl,v8EzhiynNtf
92,Agra Barauli Ahir,1512,644,177799,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Itora,378584,178501,6111368129,Uttar Pradesh,61,PskcWzXXxHt,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,TWpI1B6O0Tv,v8EzhiynNtf
93,Agra Barauli Ahir,1512,644,177799,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Kundol,378585,178502,8374327719,Uttar Pradesh,61,PskcWzXXxHt,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,c8ZWctZ5Pl4,v8EzhiynNtf
94,Agra Barauli Ahir,1512,644,177799,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Semari,378587,178505,7736346425,Uttar Pradesh,61,PskcWzXXxHt,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,fY5ObdMuL7e,v8EzhiynNtf
95,Agra Barauli Ahir,1512,644,177799,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Shyamo,378588,178503,8257466733,Uttar Pradesh,61,PskcWzXXxHt,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,cIa5Z8AkGCq,v8EzhiynNtf
96,Agra Barauli Ahir,1512,644,177799,India,60,Agra,146,12,177194,Agra Division,8,14595,PHC Tanoranoorpur,378586,178504,3687235477,Uttar Pradesh,61,PskcWzXXxHt,SpddBmmfvPr,N5WWbRtsjWp,XJMggNJYBFG,gLrMfkaAaJ8,v8EzhiynNtf
