,date,district,district_id,subindicator_id,value
38207,201903.0,Gonda,y8WarEkWCul,subindicator_1,478.0
38208,201903.0,Gonda,y8WarEkWCul,subindicator_2,329.0
38209,201903.0,Gonda,y8WarEkWCul,subindicator_3,2896.0
38210,201903.0,Gonda,y8WarEkWCul,subindicator_4,1340.0
38211,201903.0,Gonda,y8WarEkWCul,aRueVYr35yM.Ti9FJqkSK6J,5078.0
38212,201903.0,Gonda,y8WarEkWCul,indicator_2a,5078.0
38213,201903.0,Gorakhpur,vR85cHdsw1w,fyuGMPRH02k,1398.0
38214,201903.0,Gorakhpur,vR85cHdsw1w,jHHZKr89vwY,3473.0
38215,201903.0,Gorakhpur,vR85cHdsw1w,NI0EC5no6PO,4657.0
38216,201903.0,Gorakhpur,vR85cHdsw1w,B2A7x36qEry.Ti9FJqkSK6J,71.0
38217,201903.0,Gorakhpur,vR85cHdsw1w,ZpgnTGpSkeg.Ti9FJqkSK6J,5643.0
38218,201903.0,Gorakhpur,vR85cHdsw1w,ui45G8KwpzU.Ti9FJqkSK6J,8317.0
38219,201903.0,Gorakhpur,vR85cHdsw1w,YyUc4SanMDt.Ti9FJqkSK6J,463.0
38220,201903.0,Gorakhpur,vR85cHdsw1w,a1Itlc1Um1p.Ti9FJqkSK6J,882.0
38221,201903.0,Gorakhpur,vR85cHdsw1w,HOrR1amEU6x.WVDe9q7ihBV,79.0
38222,201903.0,Gorakhpur,vR85cHdsw1w,HOrR1amEU6x.YOjJNrvr2j2,105.0
38223,201903.0,Gorakhpur,vR85cHdsw1w,OP5Q3Ga5V3T.aRNxGm8EkXJ,9904.0
38224,201903.0,Gorakhpur,vR85cHdsw1w,tN6dkfe6JLE.aRNxGm8EkXJ,10293.0
38225,201903.0,Gorakhpur,vR85cHdsw1w,GJKYhq2wR9L,318.0
38226,201903.0,Gorakhpur,vR85cHdsw1w,SCutWcJX88a.Ti9FJqkSK6J,4.0
38227,201903.0,Gorakhpur,vR85cHdsw1w,jhdL4rNP5pA.Ti9FJqkSK6J,1251.0
38228,201903.0,Gorakhpur,vR85cHdsw1w,bOFAAIzcaGZ.Ti9FJqkSK6J,68.0
38229,201903.0,Gorakhpur,vR85cHdsw1w,Xg1j0efNUrP.Ti9FJqkSK6J,39.0
38230,201903.0,Gorakhpur,vR85cHdsw1w,n3L9KZq55UM.Ti9FJqkSK6J,3.0
38231,201903.0,Gorakhpur,vR85cHdsw1w,uTUcZv1fJfk.Ti9FJqkSK6J,4.0
38232,201903.0,Gorakhpur,vR85cHdsw1w,NeNWp698eve.uBLH63dNSeY,22.0
38233,201903.0,Gorakhpur,vR85cHdsw1w,A89WukjS845,1456.0
38234,201903.0,Gorakhpur,vR85cHdsw1w,subindicator_1,15.0
38235,201903.0,Gorakhpur,vR85cHdsw1w,subindicator_2,216.0
38236,201903.0,Gorakhpur,vR85cHdsw1w,subindicator_3,3713.0
38237,201903.0,Gorakhpur,vR85cHdsw1w,subindicator_4,604.0
38238,201903.0,Gorakhpur,vR85cHdsw1w,aRueVYr35yM.Ti9FJqkSK6J,5496.0
38239,201903.0,Gorakhpur,vR85cHdsw1w,indicator_2a,5496.0
38240,201903.0,Hamirpur,VSI7HobT5qL,fyuGMPRH02k,355.5
38241,201903.0,Hamirpur,VSI7HobT5qL,jHHZKr89vwY,888.0
38242,201903.0,Hamirpur,VSI7HobT5qL,B2A7x36qEry.Ti9FJqkSK6J,18.0
38243,201903.0,Hamirpur,VSI7HobT5qL,ZpgnTGpSkeg.Ti9FJqkSK6J,1406.0
38244,201903.0,Hamirpur,VSI7HobT5qL,ui45G8KwpzU.Ti9FJqkSK6J,2765.0
38245,201903.0,Hamirpur,VSI7HobT5qL,YyUc4SanMDt.Ti9FJqkSK6J,181.0
38246,201903.0,Hamirpur,VSI7HobT5qL,a1Itlc1Um1p.Ti9FJqkSK6J,387.0
38247,201903.0,Hamirpur,VSI7HobT5qL,HOrR1amEU6x.WVDe9q7ihBV,6.0
38248,201903.0,Hamirpur,VSI7HobT5qL,HOrR1amEU6x.YOjJNrvr2j2,16.0
38249,201903.0,Hamirpur,VSI7HobT5qL,OP5Q3Ga5V3T.aRNxGm8EkXJ,2260.0
38250,201903.0,Hamirpur,VSI7HobT5qL,tN6dkfe6JLE.aRNxGm8EkXJ,1549.0
38251,201903.0,Hamirpur,VSI7HobT5qL,GJKYhq2wR9L,5844.0
38252,201903.0,Hamirpur,VSI7HobT5qL,SCutWcJX88a.Ti9FJqkSK6J,1.0
38253,201903.0,Hamirpur,VSI7HobT5qL,jhdL4rNP5pA.Ti9FJqkSK6J,6.0
38254,201903.0,Hamirpur,VSI7HobT5qL,bOFAAIzcaGZ.Ti9FJqkSK6J,75.0
38255,201903.0,Hamirpur,VSI7HobT5qL,Xg1j0efNUrP.Ti9FJqkSK6J,3.0
38256,201903.0,Hamirpur,VSI7HobT5qL,n3L9KZq55UM.Ti9FJqkSK6J,0.0
38257,201903.0,Hamirpur,VSI7HobT5qL,uTUcZv1fJfk.Ti9FJqkSK6J,0.0
38258,201903.0,Hamirpur,VSI7HobT5qL,NeNWp698eve.uBLH63dNSeY,11.0
38259,201903.0,Hamirpur,VSI7HobT5qL,NI0EC5no6PO,1358.0
38260,201903.0,Hamirpur,VSI7HobT5qL,A89WukjS845,809.0
38261,201903.0,Hamirpur,VSI7HobT5qL,subindicator_1,2.0
38262,201903.0,Hamirpur,VSI7HobT5qL,subindicator_2,56.0
38263,201903.0,Hamirpur,VSI7HobT5qL,subindicator_3,732.0
38264,201903.0,Hamirpur,VSI7HobT5qL,subindicator_4,332.0
38265,201903.0,Hamirpur,VSI7HobT5qL,aRueVYr35yM.Ti9FJqkSK6J,1474.0
38266,201903.0,Hamirpur,VSI7HobT5qL,indicator_2a,1474.0
38267,201903.0,Hapur,CZ8kLjgqvSH,fyuGMPRH02k,340.1
38268,201903.0,Hapur,CZ8kLjgqvSH,jHHZKr89vwY,782.0
38269,201903.0,Hapur,CZ8kLjgqvSH,B2A7x36qEry.Ti9FJqkSK6J,18.0
38270,201903.0,Hapur,CZ8kLjgqvSH,ZpgnTGpSkeg.Ti9FJqkSK6J,2887.0
38271,201903.0,Hapur,CZ8kLjgqvSH,ui45G8KwpzU.Ti9FJqkSK6J,2954.0
38272,201903.0,Hapur,CZ8kLjgqvSH,YyUc4SanMDt.Ti9FJqkSK6J,289.0
38273,201903.0,Hapur,CZ8kLjgqvSH,a1Itlc1Um1p.Ti9FJqkSK6J,160.0
38274,201903.0,Hapur,CZ8kLjgqvSH,HOrR1amEU6x.WVDe9q7ihBV,0.0
38275,201903.0,Hapur,CZ8kLjgqvSH,HOrR1amEU6x.YOjJNrvr2j2,242.0
38276,201903.0,Hapur,CZ8kLjgqvSH,OP5Q3Ga5V3T.aRNxGm8EkXJ,2972.0
38277,201903.0,Hapur,CZ8kLjgqvSH,tN6dkfe6JLE.aRNxGm8EkXJ,2852.0
38278,201903.0,Hapur,CZ8kLjgqvSH,GJKYhq2wR9L,14147.0
38279,201903.0,Hapur,CZ8kLjgqvSH,SCutWcJX88a.Ti9FJqkSK6J,1.0
38280,201903.0,Hapur,CZ8kLjgqvSH,jhdL4rNP5pA.Ti9FJqkSK6J,173.0
38281,201903.0,Hapur,CZ8kLjgqvSH,bOFAAIzcaGZ.Ti9FJqkSK6J,208.0
38282,201903.0,Hapur,CZ8kLjgqvSH,Xg1j0efNUrP.Ti9FJqkSK6J,0.0
38283,201903.0,Hapur,CZ8kLjgqvSH,n3L9KZq55UM.Ti9FJqkSK6J,0.0
38284,201903.0,Hapur,CZ8kLjgqvSH,uTUcZv1fJfk.Ti9FJqkSK6J,0.0
38285,201903.0,Hapur,CZ8kLjgqvSH,NeNWp698eve.uBLH63dNSeY,0.0
38286,201903.0,Hapur,CZ8kLjgqvSH,NI0EC5no6PO,889.0
38287,201903.0,Hapur,CZ8kLjgqvSH,A89WukjS845,646.0
38288,201903.0,Hapur,CZ8kLjgqvSH,subindicator_1,59.0
38289,201903.0,Hapur,CZ8kLjgqvSH,subindicator_2,0.0
38290,201903.0,Hapur,CZ8kLjgqvSH,subindicator_3,1766.0
38291,201903.0,Hapur,CZ8kLjgqvSH,subindicator_4,0.0
38292,201903.0,Hapur,CZ8kLjgqvSH,aRueVYr35yM.Ti9FJqkSK6J,1921.0
38293,201903.0,Hapur,CZ8kLjgqvSH,indicator_2a,1921.0
38294,201903.0,Hardoi,MTIkUw5q5pX,fyuGMPRH02k,1469.7
38295,201903.0,Hardoi,MTIkUw5q5pX,jHHZKr89vwY,3423.0
38296,201903.0,Hardoi,MTIkUw5q5pX,B2A7x36qEry.Ti9FJqkSK6J,47.0
38297,201903.0,Hardoi,MTIkUw5q5pX,ZpgnTGpSkeg.Ti9FJqkSK6J,7683.0
38298,201903.0,Hardoi,MTIkUw5q5pX,ui45G8KwpzU.Ti9FJqkSK6J,9000.0
38299,201903.0,Hardoi,MTIkUw5q5pX,YyUc4SanMDt.Ti9FJqkSK6J,790.0
38300,201903.0,Hardoi,MTIkUw5q5pX,a1Itlc1Um1p.Ti9FJqkSK6J,3170.0
38301,201903.0,Hardoi,MTIkUw5q5pX,HOrR1amEU6x.WVDe9q7ihBV,22.0
38302,201903.0,Hardoi,MTIkUw5q5pX,HOrR1amEU6x.YOjJNrvr2j2,1675.0
38303,201903.0,Hardoi,MTIkUw5q5pX,OP5Q3Ga5V3T.aRNxGm8EkXJ,10332.0
38304,201903.0,Hardoi,MTIkUw5q5pX,tN6dkfe6JLE.aRNxGm8EkXJ,8533.0
38305,201903.0,Hardoi,MTIkUw5q5pX,GJKYhq2wR9L,35467.0
38306,201903.0,Hardoi,MTIkUw5q5pX,SCutWcJX88a.Ti9FJqkSK6J,0.0
38307,201903.0,Hardoi,MTIkUw5q5pX,jhdL4rNP5pA.Ti9FJqkSK6J,422.0
38308,201903.0,Hardoi,MTIkUw5q5pX,bOFAAIzcaGZ.Ti9FJqkSK6J,0.0
38309,201903.0,Hardoi,MTIkUw5q5pX,Xg1j0efNUrP.Ti9FJqkSK6J,8.0
38310,201903.0,Hardoi,MTIkUw5q5pX,n3L9KZq55UM.Ti9FJqkSK6J,12.0
38311,201903.0,Hardoi,MTIkUw5q5pX,uTUcZv1fJfk.Ti9FJqkSK6J,0.0
38312,201903.0,Hardoi,MTIkUw5q5pX,NeNWp698eve.uBLH63dNSeY,79.0
38313,201903.0,Hardoi,MTIkUw5q5pX,A89WukjS845,687.0
38314,201903.0,Hardoi,MTIkUw5q5pX,subindicator_1,23.0
38315,201903.0,Hardoi,MTIkUw5q5pX,subindicator_2,72.0
38316,201903.0,Hardoi,MTIkUw5q5pX,subindicator_3,4247.0
38317,201903.0,Hardoi,MTIkUw5q5pX,subindicator_4,1207.0
38318,201903.0,Hardoi,MTIkUw5q5pX,NI0EC5no6PO,6109.0
38319,201903.0,Hardoi,MTIkUw5q5pX,aRueVYr35yM.Ti9FJqkSK6J,6059.0
38320,201903.0,Hardoi,MTIkUw5q5pX,indicator_2a,6059.0
38321,201903.0,Hathras,m1IAjmqkoFC,fyuGMPRH02k,509.1
38322,201903.0,Hathras,m1IAjmqkoFC,jHHZKr89vwY,1209.0
38323,201903.0,Hathras,m1IAjmqkoFC,B2A7x36qEry.Ti9FJqkSK6J,22.0
38324,201903.0,Hathras,m1IAjmqkoFC,ZpgnTGpSkeg.Ti9FJqkSK6J,3559.0
38325,201903.0,Hathras,m1IAjmqkoFC,ui45G8KwpzU.Ti9FJqkSK6J,1600.0
38326,201903.0,Hathras,m1IAjmqkoFC,YyUc4SanMDt.Ti9FJqkSK6J,272.0
38327,201903.0,Hathras,m1IAjmqkoFC,a1Itlc1Um1p.Ti9FJqkSK6J,1511.0
38328,201903.0,Hathras,m1IAjmqkoFC,HOrR1amEU6x.WVDe9q7ihBV,14.0
38329,201903.0,Hathras,m1IAjmqkoFC,HOrR1amEU6x.YOjJNrvr2j2,1925.0
38330,201903.0,Hathras,m1IAjmqkoFC,OP5Q3Ga5V3T.aRNxGm8EkXJ,4243.0
38331,201903.0,Hathras,m1IAjmqkoFC,tN6dkfe6JLE.aRNxGm8EkXJ,4476.0
38332,201903.0,Hathras,m1IAjmqkoFC,GJKYhq2wR9L,11355.0
38333,201903.0,Hathras,m1IAjmqkoFC,SCutWcJX88a.Ti9FJqkSK6J,1.0
38334,201903.0,Hathras,m1IAjmqkoFC,jhdL4rNP5pA.Ti9FJqkSK6J,146.0
38335,201903.0,Hathras,m1IAjmqkoFC,bOFAAIzcaGZ.Ti9FJqkSK6J,4.0
38336,201903.0,Hathras,m1IAjmqkoFC,Xg1j0efNUrP.Ti9FJqkSK6J,0.0
38337,201903.0,Hathras,m1IAjmqkoFC,n3L9KZq55UM.Ti9FJqkSK6J,0.0
38338,201903.0,Hathras,m1IAjmqkoFC,uTUcZv1fJfk.Ti9FJqkSK6J,3.0
38339,201903.0,Hathras,m1IAjmqkoFC,NeNWp698eve.uBLH63dNSeY,26.0
38340,201903.0,Hathras,m1IAjmqkoFC,A89WukjS845,830.0
38341,201903.0,Hathras,m1IAjmqkoFC,subindicator_1,149.0
38342,201903.0,Hathras,m1IAjmqkoFC,subindicator_2,15.0
38343,201903.0,Hathras,m1IAjmqkoFC,subindicator_3,1462.0
38344,201903.0,Hathras,m1IAjmqkoFC,subindicator_4,346.0
38345,201903.0,Hathras,m1IAjmqkoFC,NI0EC5no6PO,1437.0
38346,201903.0,Hathras,m1IAjmqkoFC,aRueVYr35yM.Ti9FJqkSK6J,2159.0
38347,201903.0,Hathras,m1IAjmqkoFC,indicator_2a,2159.0
38348,201903.0,Jalaun,NL5xiiHZQSC,fyuGMPRH02k,499.6
38349,201903.0,Jalaun,NL5xiiHZQSC,jHHZKr89vwY,1174.0
38350,201903.0,Jalaun,NL5xiiHZQSC,B2A7x36qEry.Ti9FJqkSK6J,20.0
38351,201903.0,Jalaun,NL5xiiHZQSC,ZpgnTGpSkeg.Ti9FJqkSK6J,2791.0
38352,201903.0,Jalaun,NL5xiiHZQSC,ui45G8KwpzU.Ti9FJqkSK6J,3038.0
38353,201903.0,Jalaun,NL5xiiHZQSC,YyUc4SanMDt.Ti9FJqkSK6J,100.0
38354,201903.0,Jalaun,NL5xiiHZQSC,a1Itlc1Um1p.Ti9FJqkSK6J,504.0
38355,201903.0,Jalaun,NL5xiiHZQSC,HOrR1amEU6x.WVDe9q7ihBV,40.0
38356,201903.0,Jalaun,NL5xiiHZQSC,HOrR1amEU6x.YOjJNrvr2j2,90.0
38357,201903.0,Jalaun,NL5xiiHZQSC,OP5Q3Ga5V3T.aRNxGm8EkXJ,3137.0
38358,201903.0,Jalaun,NL5xiiHZQSC,tN6dkfe6JLE.aRNxGm8EkXJ,2509.0
38359,201903.0,Jalaun,NL5xiiHZQSC,GJKYhq2wR9L,15809.0
38360,201903.0,Jalaun,NL5xiiHZQSC,SCutWcJX88a.Ti9FJqkSK6J,15.0
38361,201903.0,Jalaun,NL5xiiHZQSC,jhdL4rNP5pA.Ti9FJqkSK6J,14.0
38362,201903.0,Jalaun,NL5xiiHZQSC,bOFAAIzcaGZ.Ti9FJqkSK6J,105.0
38363,201903.0,Jalaun,NL5xiiHZQSC,Xg1j0efNUrP.Ti9FJqkSK6J,0.0
38364,201903.0,Jalaun,NL5xiiHZQSC,n3L9KZq55UM.Ti9FJqkSK6J,0.0
38365,201903.0,Jalaun,NL5xiiHZQSC,uTUcZv1fJfk.Ti9FJqkSK6J,0.0
38366,201903.0,Jalaun,NL5xiiHZQSC,NeNWp698eve.uBLH63dNSeY,5.0
38367,201903.0,Jalaun,NL5xiiHZQSC,A89WukjS845,788.0
38368,201903.0,Jalaun,NL5xiiHZQSC,subindicator_1,0.0
38369,201903.0,Jalaun,NL5xiiHZQSC,subindicator_2,0.0
38370,201903.0,Jalaun,NL5xiiHZQSC,subindicator_3,878.0
38371,201903.0,Jalaun,NL5xiiHZQSC,subindicator_4,0.0
38372,201903.0,Jalaun,NL5xiiHZQSC,NI0EC5no6PO,1873.0
38373,201903.0,Jalaun,NL5xiiHZQSC,aRueVYr35yM.Ti9FJqkSK6J,1141.0
38374,201903.0,Jalaun,NL5xiiHZQSC,indicator_2a,1141.0
38375,201903.0,Jaunpur,gmw76vAUMqz,fyuGMPRH02k,1443.7
38376,201903.0,Jaunpur,gmw76vAUMqz,jHHZKr89vwY,3774.0
38377,201903.0,Jaunpur,gmw76vAUMqz,B2A7x36qEry.Ti9FJqkSK6J,46.0
38378,201903.0,Jaunpur,gmw76vAUMqz,ZpgnTGpSkeg.Ti9FJqkSK6J,7563.0
38379,201903.0,Jaunpur,gmw76vAUMqz,ui45G8KwpzU.Ti9FJqkSK6J,6881.0
38380,201903.0,Jaunpur,gmw76vAUMqz,YyUc4SanMDt.Ti9FJqkSK6J,368.0
38381,201903.0,Jaunpur,gmw76vAUMqz,a1Itlc1Um1p.Ti9FJqkSK6J,1103.0
38382,201903.0,Jaunpur,gmw76vAUMqz,HOrR1amEU6x.WVDe9q7ihBV,0.0
38383,201903.0,Jaunpur,gmw76vAUMqz,HOrR1amEU6x.YOjJNrvr2j2,388.0
38384,201903.0,Jaunpur,gmw76vAUMqz,OP5Q3Ga5V3T.aRNxGm8EkXJ,12017.0
38385,201903.0,Jaunpur,gmw76vAUMqz,tN6dkfe6JLE.aRNxGm8EkXJ,14103.0
38386,201903.0,Jaunpur,gmw76vAUMqz,GJKYhq2wR9L,44205.0
38387,201903.0,Jaunpur,gmw76vAUMqz,SCutWcJX88a.Ti9FJqkSK6J,4.0
38388,201903.0,Jaunpur,gmw76vAUMqz,jhdL4rNP5pA.Ti9FJqkSK6J,956.0
38389,201903.0,Jaunpur,gmw76vAUMqz,bOFAAIzcaGZ.Ti9FJqkSK6J,691.0
38390,201903.0,Jaunpur,gmw76vAUMqz,Xg1j0efNUrP.Ti9FJqkSK6J,0.0
38391,201903.0,Jaunpur,gmw76vAUMqz,n3L9KZq55UM.Ti9FJqkSK6J,7.0
38392,201903.0,Jaunpur,gmw76vAUMqz,uTUcZv1fJfk.Ti9FJqkSK6J,4.0
38393,201903.0,Jaunpur,gmw76vAUMqz,NeNWp698eve.uBLH63dNSeY,300.0
38394,201903.0,Jaunpur,gmw76vAUMqz,A89WukjS845,572.0
38395,201903.0,Jaunpur,gmw76vAUMqz,subindicator_1,178.0
38396,201903.0,Jaunpur,gmw76vAUMqz,subindicator_2,69.0
38397,201903.0,Jaunpur,gmw76vAUMqz,subindicator_3,3244.0
38398,201903.0,Jaunpur,gmw76vAUMqz,subindicator_4,566.0
38399,201903.0,Jaunpur,gmw76vAUMqz,NI0EC5no6PO,2048.0
38400,201903.0,Jaunpur,gmw76vAUMqz,aRueVYr35yM.Ti9FJqkSK6J,5416.0
38401,201903.0,Jaunpur,gmw76vAUMqz,indicator_2a,5416.0
38402,201903.0,Jhansi,Mq751wBMqGF,fyuGMPRH02k,561.8
38403,201903.0,Jhansi,Mq751wBMqGF,jHHZKr89vwY,1260.0
38404,201903.0,Jhansi,Mq751wBMqGF,B2A7x36qEry.Ti9FJqkSK6J,44.0
38405,201903.0,Jhansi,Mq751wBMqGF,ZpgnTGpSkeg.Ti9FJqkSK6J,3398.0
38406,201903.0,Jhansi,Mq751wBMqGF,ui45G8KwpzU.Ti9FJqkSK6J,5463.0
38407,201903.0,Jhansi,Mq751wBMqGF,YyUc4SanMDt.Ti9FJqkSK6J,540.0
38408,201903.0,Jhansi,Mq751wBMqGF,a1Itlc1Um1p.Ti9FJqkSK6J,371.0
38409,201903.0,Jhansi,Mq751wBMqGF,HOrR1amEU6x.WVDe9q7ihBV,16.0
38410,201903.0,Jhansi,Mq751wBMqGF,HOrR1amEU6x.YOjJNrvr2j2,43.0
38411,201903.0,Jhansi,Mq751wBMqGF,OP5Q3Ga5V3T.aRNxGm8EkXJ,5201.0
38412,201903.0,Jhansi,Mq751wBMqGF,tN6dkfe6JLE.aRNxGm8EkXJ,4866.0
38413,201903.0,Jhansi,Mq751wBMqGF,GJKYhq2wR9L,10939.0
38414,201903.0,Jhansi,Mq751wBMqGF,SCutWcJX88a.Ti9FJqkSK6J,4.0
38415,201903.0,Jhansi,Mq751wBMqGF,jhdL4rNP5pA.Ti9FJqkSK6J,15.0
38416,201903.0,Jhansi,Mq751wBMqGF,bOFAAIzcaGZ.Ti9FJqkSK6J,666.0
38417,201903.0,Jhansi,Mq751wBMqGF,Xg1j0efNUrP.Ti9FJqkSK6J,2.0
38418,201903.0,Jhansi,Mq751wBMqGF,n3L9KZq55UM.Ti9FJqkSK6J,5.0
38419,201903.0,Jhansi,Mq751wBMqGF,uTUcZv1fJfk.Ti9FJqkSK6J,30.0
38420,201903.0,Jhansi,Mq751wBMqGF,NeNWp698eve.uBLH63dNSeY,8.0
38421,201903.0,Jhansi,Mq751wBMqGF,A89WukjS845,1641.0
38422,201903.0,Jhansi,Mq751wBMqGF,subindicator_1,11.0
38423,201903.0,Jhansi,Mq751wBMqGF,subindicator_2,208.0
38424,201903.0,Jhansi,Mq751wBMqGF,subindicator_3,877.0
38425,201903.0,Jhansi,Mq751wBMqGF,subindicator_4,655.0
38426,201903.0,Jhansi,Mq751wBMqGF,NI0EC5no6PO,2970.0
38427,201903.0,Jhansi,Mq751wBMqGF,aRueVYr35yM.Ti9FJqkSK6J,2286.0
38428,201903.0,Jhansi,Mq751wBMqGF,indicator_2a,2286.0
38429,201903.0,Kannauj,IhQbDYRiF8w,fyuGMPRH02k,506.2
38430,201903.0,Kannauj,IhQbDYRiF8w,jHHZKr89vwY,1380.0
38431,201903.0,Kannauj,IhQbDYRiF8w,B2A7x36qEry.Ti9FJqkSK6J,16.0
38432,201903.0,Kannauj,IhQbDYRiF8w,ZpgnTGpSkeg.Ti9FJqkSK6J,2994.0
38433,201903.0,Kannauj,IhQbDYRiF8w,ui45G8KwpzU.Ti9FJqkSK6J,3176.0
38434,201903.0,Kannauj,IhQbDYRiF8w,YyUc4SanMDt.Ti9FJqkSK6J,214.0
38435,201903.0,Kannauj,IhQbDYRiF8w,a1Itlc1Um1p.Ti9FJqkSK6J,1510.0
38436,201903.0,Kannauj,IhQbDYRiF8w,HOrR1amEU6x.WVDe9q7ihBV,6.0
38437,201903.0,Kannauj,IhQbDYRiF8w,HOrR1amEU6x.YOjJNrvr2j2,219.0
38438,201903.0,Kannauj,IhQbDYRiF8w,OP5Q3Ga5V3T.aRNxGm8EkXJ,3247.0
38439,201903.0,Kannauj,IhQbDYRiF8w,tN6dkfe6JLE.aRNxGm8EkXJ,3526.0
38440,201903.0,Kannauj,IhQbDYRiF8w,GJKYhq2wR9L,21598.0
38441,201903.0,Kannauj,IhQbDYRiF8w,SCutWcJX88a.Ti9FJqkSK6J,0.0
38442,201903.0,Kannauj,IhQbDYRiF8w,jhdL4rNP5pA.Ti9FJqkSK6J,12.0
38443,201903.0,Kannauj,IhQbDYRiF8w,bOFAAIzcaGZ.Ti9FJqkSK6J,81.0
38444,201903.0,Kannauj,IhQbDYRiF8w,Xg1j0efNUrP.Ti9FJqkSK6J,3.0
38445,201903.0,Kannauj,IhQbDYRiF8w,n3L9KZq55UM.Ti9FJqkSK6J,0.0
38446,201903.0,Kannauj,IhQbDYRiF8w,uTUcZv1fJfk.Ti9FJqkSK6J,2.0
38447,201903.0,Kannauj,IhQbDYRiF8w,NeNWp698eve.uBLH63dNSeY,22.0
38448,201903.0,Kannauj,IhQbDYRiF8w,A89WukjS845,380.0
38449,201903.0,Kannauj,IhQbDYRiF8w,subindicator_1,0.0
38450,201903.0,Kannauj,IhQbDYRiF8w,subindicator_2,31.0
38451,201903.0,Kannauj,IhQbDYRiF8w,subindicator_3,1230.0
38452,201903.0,Kannauj,IhQbDYRiF8w,subindicator_4,520.0
38453,201903.0,Kannauj,IhQbDYRiF8w,NI0EC5no6PO,3804.0
38454,201903.0,Kannauj,IhQbDYRiF8w,aRueVYr35yM.Ti9FJqkSK6J,2259.0
38455,201903.0,Kannauj,IhQbDYRiF8w,indicator_2a,2259.0
38456,201903.0,Kanpur Dehat,k3D0AumUCiC,fyuGMPRH02k,649.4
38457,201903.0,Kanpur Dehat,k3D0AumUCiC,jHHZKr89vwY,1648.0
38458,201903.0,Kanpur Dehat,k3D0AumUCiC,B2A7x36qEry.Ti9FJqkSK6J,11.0
38459,201903.0,Kanpur Dehat,k3D0AumUCiC,ZpgnTGpSkeg.Ti9FJqkSK6J,1986.0
38460,201903.0,Kanpur Dehat,k3D0AumUCiC,ui45G8KwpzU.Ti9FJqkSK6J,4661.0
38461,201903.0,Kanpur Dehat,k3D0AumUCiC,YyUc4SanMDt.Ti9FJqkSK6J,104.0
38462,201903.0,Kanpur Dehat,k3D0AumUCiC,a1Itlc1Um1p.Ti9FJqkSK6J,624.0
38463,201903.0,Kanpur Dehat,k3D0AumUCiC,HOrR1amEU6x.WVDe9q7ihBV,4.0
38464,201903.0,Kanpur Dehat,k3D0AumUCiC,HOrR1amEU6x.YOjJNrvr2j2,104.0
38465,201903.0,Kanpur Dehat,k3D0AumUCiC,OP5Q3Ga5V3T.aRNxGm8EkXJ,3853.0
38466,201903.0,Kanpur Dehat,k3D0AumUCiC,tN6dkfe6JLE.aRNxGm8EkXJ,2924.0
38467,201903.0,Kanpur Dehat,k3D0AumUCiC,GJKYhq2wR9L,13800.0
38468,201903.0,Kanpur Dehat,k3D0AumUCiC,SCutWcJX88a.Ti9FJqkSK6J,2.0
38469,201903.0,Kanpur Dehat,k3D0AumUCiC,jhdL4rNP5pA.Ti9FJqkSK6J,80.0
38470,201903.0,Kanpur Dehat,k3D0AumUCiC,bOFAAIzcaGZ.Ti9FJqkSK6J,13.0
38471,201903.0,Kanpur Dehat,k3D0AumUCiC,Xg1j0efNUrP.Ti9FJqkSK6J,1.0
38472,201903.0,Kanpur Dehat,k3D0AumUCiC,n3L9KZq55UM.Ti9FJqkSK6J,0.0
38473,201903.0,Kanpur Dehat,k3D0AumUCiC,uTUcZv1fJfk.Ti9FJqkSK6J,9.0
38474,201903.0,Kanpur Dehat,k3D0AumUCiC,NeNWp698eve.uBLH63dNSeY,8.0
38475,201903.0,Kanpur Dehat,k3D0AumUCiC,A89WukjS845,255.0
38476,201903.0,Kanpur Dehat,k3D0AumUCiC,subindicator_1,80.0
38477,201903.0,Kanpur Dehat,k3D0AumUCiC,subindicator_2,0.0
38478,201903.0,Kanpur Dehat,k3D0AumUCiC,subindicator_3,1284.0
38479,201903.0,Kanpur Dehat,k3D0AumUCiC,subindicator_4,0.0
38480,201903.0,Kanpur Dehat,k3D0AumUCiC,NI0EC5no6PO,1630.0
38481,201903.0,Kanpur Dehat,k3D0AumUCiC,aRueVYr35yM.Ti9FJqkSK6J,1367.0
38482,201903.0,Kanpur Dehat,k3D0AumUCiC,indicator_2a,1367.0
38483,201903.0,Kanpur Nagar,QVMRMhzVrrS,B2A7x36qEry.Ti9FJqkSK6J,134.0
38484,201903.0,Kanpur Nagar,QVMRMhzVrrS,ZpgnTGpSkeg.Ti9FJqkSK6J,3207.0
38485,201903.0,Kanpur Nagar,QVMRMhzVrrS,ui45G8KwpzU.Ti9FJqkSK6J,4507.0
38486,201903.0,Kanpur Nagar,QVMRMhzVrrS,YyUc4SanMDt.Ti9FJqkSK6J,388.0
38487,201903.0,Kanpur Nagar,QVMRMhzVrrS,a1Itlc1Um1p.Ti9FJqkSK6J,910.0
38488,201903.0,Kanpur Nagar,QVMRMhzVrrS,HOrR1amEU6x.WVDe9q7ihBV,29.0
38489,201903.0,Kanpur Nagar,QVMRMhzVrrS,HOrR1amEU6x.YOjJNrvr2j2,122.0
38490,201903.0,Kanpur Nagar,QVMRMhzVrrS,OP5Q3Ga5V3T.aRNxGm8EkXJ,9284.0
