,block_id,perc_point,date,indicator_id,uid_district,district,block,0,map_id,division,div_map_id,type,domain,indicator_ids,indicator,calc_type,indicator_index,type_index
2912,JcfBKD9Fdaw,76.42016273577525,202503,indicator_1,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.6990608327747763,0.5851026393649454
2913,JcfBKD9Fdaw,55.86695042270855,202503,indicator_3,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.5143143160881376,0.5851026393649454
2914,JcfBKD9Fdaw,100.0,202503,indicator_5,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.5851026393649454
2915,JcfBKD9Fdaw,79.87962834170533,202503,indicator_7,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.7924052086567629,0.5851026393649454
2916,JcfBKD9Fdaw,100.0,202503,indicator_10,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.5851026393649454
2917,JcfBKD9Fdaw,10.67884868587043,202503,indicator_8,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.05779866535656299,0.5851026393649454
2918,JcfBKD9Fdaw,158.34154948014773,202503,indicator_9,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.31050416103410894,0.5851026393649454
2919,JcfBKD9Fdaw,4637.7192982456145,202503,indicator_11,VSI7HobT5qL,Hamirpur,Kurara,36,396.0,Chitrakoot Division,170,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.30673793100921476,0.5851026393649454
2920,dDqSL7Hp2TV,100.0,202503,indicator_1,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6544182771490251
2921,dDqSL7Hp2TV,61.14228816300928,202503,indicator_3,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.5723695840291586,0.6544182771490251
2922,dDqSL7Hp2TV,100.0,202503,indicator_5,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.6544182771490251
2923,dDqSL7Hp2TV,100.0,202503,indicator_7,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,1.0,0.6544182771490251
2924,dDqSL7Hp2TV,98.74363119784093,202503,indicator_10,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.9851900985293753,0.6544182771490251
2925,dDqSL7Hp2TV,12.984610580886095,202503,indicator_8,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.07027847138080784,0.6544182771490251
2926,dDqSL7Hp2TV,153.38285374835633,202503,indicator_9,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.3007701322436441,0.6544182771490251
2927,dDqSL7Hp2TV,4637.7192982456145,202503,indicator_11,VSI7HobT5qL,Hamirpur,Maudaha,43,402.0,Chitrakoot Division,170,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.30673793100921476,0.6544182771490251
2928,KZozTRTvHgU,100.0,202503,indicator_1,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.6888753093121857
2929,KZozTRTvHgU,100.0,202503,indicator_3,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,1.0,0.6888753093121857
2930,KZozTRTvHgU,0.6836991723641598,202503,indicator_5,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.006836991723641598,0.6888753093121857
2931,KZozTRTvHgU,100.0,202503,indicator_7,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,1.0,0.6888753093121857
2932,KZozTRTvHgU,100.0,202503,indicator_10,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.6888753093121857
2933,KZozTRTvHgU,36.476602681223156,202503,indicator_8,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.1974275517646291,0.6888753093121857
2934,KZozTRTvHgU,509.5835837257444,202503,indicator_9,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,1.0,0.6888753093121857
2935,KZozTRTvHgU,4637.7192982456145,202503,indicator_11,VSI7HobT5qL,Hamirpur,Hamirpur (Urban),16,,Chitrakoot Division,170,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.30673793100921476,0.6888753093121857
2936,F4fL0v4ObFM,58.484071209065135,202503,indicator_1,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.47015032814152913,0.47335444696623863
2937,F4fL0v4ObFM,63.69589311106009,202503,indicator_3,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.6004720917306191,0.47335444696623863
2938,F4fL0v4ObFM,82.46705710102489,202503,indicator_5,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,0.8246705710102489,0.47335444696623863
2939,F4fL0v4ObFM,58.29383491531722,202503,indicator_7,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.5696907201556564,0.47335444696623863
2940,F4fL0v4ObFM,80.98630678578724,202503,indicator_10,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.7758692172145139,0.47335444696623863
2941,F4fL0v4ObFM,11.064817531970826,202503,indicator_8,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.059887699936042774,0.47335444696623863
2942,F4fL0v4ObFM,91.53274916964833,202503,indicator_9,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.17935701653208402,0.47335444696623863
2943,F4fL0v4ObFM,4637.7192982456145,202503,indicator_11,VSI7HobT5qL,Hamirpur,Rath,31,400.0,Chitrakoot Division,170,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.30673793100921476,0.47335444696623863
2944,SEb6dTDNGdm,80.46066400985833,202503,indicator_1,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.750627986312339,0.5563561844342467
2945,SEb6dTDNGdm,28.438855181033574,202503,indicator_3,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.21246721230886198,0.5563561844342467
2946,SEb6dTDNGdm,100.0,202503,indicator_5,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.5563561844342467
2947,SEb6dTDNGdm,93.0989327752439,202503,indicator_7,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.9287972590715892,0.5563561844342467
2948,SEb6dTDNGdm,100.0,202503,indicator_10,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,1.0,0.5563561844342467
2949,SEb6dTDNGdm,17.190223498684574,202503,indicator_8,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.09304111375972825,0.5563561844342467
2950,SEb6dTDNGdm,81.25316821427926,202503,indicator_9,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.15917797301224126,0.5563561844342467
2951,SEb6dTDNGdm,4637.7192982456145,202503,indicator_11,VSI7HobT5qL,Hamirpur,Gohand,37,399.0,Chitrakoot Division,170,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.30673793100921476,0.5563561844342467
2952,X8nyWuBobaz,81.57270478525433,202503,indicator_1,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,0.7648204771729906,0.5358131294523253
2953,X8nyWuBobaz,34.87030156193059,202503,indicator_3,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.2832454944345484,0.5358131294523253
2954,X8nyWuBobaz,100.0,202503,indicator_5,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,post_natal_care,indicator_5,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),p,1.0,0.5358131294523253
2955,X8nyWuBobaz,83.14240037164421,202503,indicator_7,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,immunization,indicator_7,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",p,0.8260693223351243,0.5358131294523253
2956,X8nyWuBobaz,91.14527455816116,202503,indicator_10,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,communicable_diseases,indicator_10,% of PW screened for HIV against estimated pregnancy,p,0.8956217226042968,0.5358131294523253
2957,X8nyWuBobaz,12.419853115799446,202503,indicator_8,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,family_planning,indicator_8,Permanent Method accepted per 1000 EC,p,0.0672217534992862,0.5358131294523253
2958,X8nyWuBobaz,72.90398084565685,202503,indicator_9,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,family_planning,indicator_9,Reversible Method accepted per 1000 EC,p,0.14278833456314127,0.5358131294523253
2959,X8nyWuBobaz,4637.7192982456145,202503,indicator_11,VSI7HobT5qL,Hamirpur,Sarila,37,398.0,Chitrakoot Division,170,coverage,finance,indicator_11,Per ASHA expenditure of ASHA incentive fund,p,0.30673793100921476,0.5358131294523253
2960,miFaxMESSJ2,100.0,202503,indicator_1,oyTwneTbWDx,Shrawasti,Hariharpur Rani,35,552.0,Gonda Division,182,coverage,ante_natal,indicator_1,% of pregnant women received 4 or more ANC against estimated PW,p,1.0,0.7692010421503741
2961,miFaxMESSJ2,68.01751691538198,202503,indicator_3,oyTwneTbWDx,Shrawasti,Hariharpur Rani,35,552.0,Gonda Division,182,coverage,delivery_care,indicator_3,% of pregnant women delivered in institution against estimated delivery,p,0.6480317059679247,0.7692010421503741
