date,district,district_id,indicator_id,map_id,rank,value
2017-11-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2017-11-01,Sambhal,YzHpzrN0eLv,32,205,68.0,6.59158661808546
2017-11-01,Sambhal,YzHpzrN0eLv,35,205,66.0,0.0
2017-12-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2017-12-01,Sambhal,YzHpzrN0eLv,2,205,39.0,13.333333333333336
2017-12-01,Sambhal,YzHpzrN0eLv,5,205,6.0,0.0
2017-12-01,Sambhal,YzHpzrN0eLv,6,205,13.0,0.0
2017-12-01,Sambhal,YzHpzrN0eLv,9,205,33.0,44.98945147679325
2017-12-01,Sambhal,YzHpzrN0eLv,10,205,45.0,35.39029535864979
2017-12-01,Sambhal,YzHpzrN0eLv,11,205,51.0,29.16666666666667
2017-12-01,Sambhal,YzHpzrN0eLv,14,205,47.0,0.0
2017-12-01,Sambhal,YzHpzrN0eLv,16,205,54.0,0.42194092827004215
2017-12-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2017-12-01,Sambhal,YzHpzrN0eLv,18,205,69.0,0.6119610570236441
2017-12-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2017-12-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2017-12-01,Sambhal,YzHpzrN0eLv,32,205,69.0,4.371491750297669
2017-12-01,Sambhal,YzHpzrN0eLv,35,205,64.0,0.0
2018-01-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-01-01,Sambhal,YzHpzrN0eLv,2,205,38.0,13.333333333333336
2018-01-01,Sambhal,YzHpzrN0eLv,5,205,6.0,0.0
2018-01-01,Sambhal,YzHpzrN0eLv,6,205,1.0,100.0
2018-01-01,Sambhal,YzHpzrN0eLv,9,205,11.0,67.59670259987318
2018-01-01,Sambhal,YzHpzrN0eLv,10,205,15.0,65.44071020925809
2018-01-01,Sambhal,YzHpzrN0eLv,11,205,54.0,35.44705136334813
2018-01-01,Sambhal,YzHpzrN0eLv,14,205,44.0,0.0
2018-01-01,Sambhal,YzHpzrN0eLv,16,205,30.0,2.9169308814204187
2018-01-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2018-01-01,Sambhal,YzHpzrN0eLv,18,205,49.0,6.116800442845283
2018-01-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-01-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-01-01,Sambhal,YzHpzrN0eLv,32,205,63.0,10.678764613505496
2018-01-01,Sambhal,YzHpzrN0eLv,35,205,58.0,4.824561403508771
2018-02-01,Sambhal,YzHpzrN0eLv,1,205,3.0,75.68590350047305
2018-02-01,Sambhal,YzHpzrN0eLv,2,205,,
2018-02-01,Sambhal,YzHpzrN0eLv,5,205,,
2018-02-01,Sambhal,YzHpzrN0eLv,9,205,24.0,49.78826376285542
2018-02-01,Sambhal,YzHpzrN0eLv,10,205,42.0,41.62129461584997
2018-02-01,Sambhal,YzHpzrN0eLv,11,205,67.0,9.013914095583788
2018-02-01,Sambhal,YzHpzrN0eLv,14,205,41.0,0.0
2018-02-01,Sambhal,YzHpzrN0eLv,16,205,53.0,0.3629764065335753
2018-02-01,Sambhal,YzHpzrN0eLv,17,205,,
2018-02-01,Sambhal,YzHpzrN0eLv,18,205,65.0,0.8486082824168364
2018-02-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-02-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-02-01,Sambhal,YzHpzrN0eLv,32,205,60.0,10.574018126888216
2018-02-01,Sambhal,YzHpzrN0eLv,35,205,3.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,1,205,2.0,94.3847072879331
2018-03-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,5,205,6.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,6,205,7.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,9,205,39.0,37.72755806654112
2018-03-01,Sambhal,YzHpzrN0eLv,10,205,52.0,29.0646578782172
2018-03-01,Sambhal,YzHpzrN0eLv,11,205,56.0,22.096672944130567
2018-03-01,Sambhal,YzHpzrN0eLv,14,205,41.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,16,205,41.0,1.4438166980539862
2018-03-01,Sambhal,YzHpzrN0eLv,17,205,,
2018-03-01,Sambhal,YzHpzrN0eLv,18,205,57.0,4.420062695924765
2018-03-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-03-01,Sambhal,YzHpzrN0eLv,32,205,59.0,6.979449398991858
2018-03-01,Sambhal,YzHpzrN0eLv,35,205,,
2018-04-01,Sambhal,YzHpzrN0eLv,1,205,6.0,53.050397877984075
2018-04-01,Sambhal,YzHpzrN0eLv,2,205,5.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,5,205,7.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,6,205,9.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,9,205,5.0,85.84825234441603
2018-04-01,Sambhal,YzHpzrN0eLv,10,205,5.0,89.00255754475704
2018-04-01,Sambhal,YzHpzrN0eLv,11,205,26.0,60.27280477408354
2018-04-01,Sambhal,YzHpzrN0eLv,14,205,41.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,16,205,49.0,0.7672634271099744
2018-04-01,Sambhal,YzHpzrN0eLv,17,205,2.0,90.9090909090909
2018-04-01,Sambhal,YzHpzrN0eLv,18,205,31.0,11.307271963009667
2018-04-01,Sambhal,YzHpzrN0eLv,19,205,3.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,20,205,24.0,82.77919863597613
2018-04-01,Sambhal,YzHpzrN0eLv,21,205,39.0,6.308610400682013
2018-04-01,Sambhal,YzHpzrN0eLv,22,205,4.0,0.3410059676044331
2018-04-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-04-01,Sambhal,YzHpzrN0eLv,32,205,65.0,8.241639697950378
2018-04-01,Sambhal,YzHpzrN0eLv,35,205,,
2018-05-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-05-01,Sambhal,YzHpzrN0eLv,2,205,6.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,5,205,7.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,6,205,11.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,9,205,3.0,87.6078914919852
2018-05-01,Sambhal,YzHpzrN0eLv,10,205,5.0,88.84093711467325
2018-05-01,Sambhal,YzHpzrN0eLv,11,205,26.0,64.67324290998768
2018-05-01,Sambhal,YzHpzrN0eLv,14,205,43.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,16,205,60.0,0.3699136868064119
2018-05-01,Sambhal,YzHpzrN0eLv,17,205,6.0,84.61538461538461
2018-05-01,Sambhal,YzHpzrN0eLv,18,205,47.0,7.945928123969668
2018-05-01,Sambhal,YzHpzrN0eLv,19,205,5.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,20,205,2.0,99.93834771886559
2018-05-01,Sambhal,YzHpzrN0eLv,21,205,34.0,7.459926017262639
2018-05-01,Sambhal,YzHpzrN0eLv,22,205,4.0,0.2466091245376079
2018-05-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-05-01,Sambhal,YzHpzrN0eLv,32,205,63.0,11.145469212153806
2018-05-01,Sambhal,YzHpzrN0eLv,35,205,5.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-06-01,Sambhal,YzHpzrN0eLv,2,205,4.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,5,205,7.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,6,205,11.0,25.0
2018-06-01,Sambhal,YzHpzrN0eLv,9,205,9.0,79.57516339869281
2018-06-01,Sambhal,YzHpzrN0eLv,10,205,17.0,69.60784313725489
2018-06-01,Sambhal,YzHpzrN0eLv,11,205,22.0,66.88453159041393
2018-06-01,Sambhal,YzHpzrN0eLv,14,205,42.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,16,205,57.0,0.4901960784313725
2018-06-01,Sambhal,YzHpzrN0eLv,17,205,3.0,94.44444444444444
2018-06-01,Sambhal,YzHpzrN0eLv,18,205,20.0,16.020750686603602
2018-06-01,Sambhal,YzHpzrN0eLv,19,205,6.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,20,205,1.0,100.0
2018-06-01,Sambhal,YzHpzrN0eLv,21,205,39.0,7.080610021786492
2018-06-01,Sambhal,YzHpzrN0eLv,22,205,5.0,0.2178649237472767
2018-06-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-06-01,Sambhal,YzHpzrN0eLv,32,205,63.0,8.455772113943029
2018-06-01,Sambhal,YzHpzrN0eLv,35,205,,
2018-07-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-07-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,5,205,9.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,6,205,7.0,25.0
2018-07-01,Sambhal,YzHpzrN0eLv,9,205,24.0,66.0633484162896
2018-07-01,Sambhal,YzHpzrN0eLv,10,205,28.0,62.352941176470594
2018-07-01,Sambhal,YzHpzrN0eLv,11,205,39.0,49.63800904977376
2018-07-01,Sambhal,YzHpzrN0eLv,14,205,45.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,16,205,50.0,1.0407239819004523
2018-07-01,Sambhal,YzHpzrN0eLv,17,205,2.0,96.29629629629628
2018-07-01,Sambhal,YzHpzrN0eLv,18,205,46.0,7.713273371490869
2018-07-01,Sambhal,YzHpzrN0eLv,19,205,5.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,20,205,10.0,93.03167420814479
2018-07-01,Sambhal,YzHpzrN0eLv,21,205,37.0,6.742081447963799
2018-07-01,Sambhal,YzHpzrN0eLv,22,205,6.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-07-01,Sambhal,YzHpzrN0eLv,32,205,66.0,11.309523809523812
2018-07-01,Sambhal,YzHpzrN0eLv,35,205,,
2018-08-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-08-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,5,205,6.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,9,205,19.0,60.00721240533719
2018-08-01,Sambhal,YzHpzrN0eLv,10,205,34.0,46.339704291381175
2018-08-01,Sambhal,YzHpzrN0eLv,11,205,35.0,57.2664983772088
2018-08-01,Sambhal,YzHpzrN0eLv,14,205,48.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,16,205,62.0,0.2163721601153985
2018-08-01,Sambhal,YzHpzrN0eLv,17,205,4.0,80.0
2018-08-01,Sambhal,YzHpzrN0eLv,18,205,33.0,11.970702677958345
2018-08-01,Sambhal,YzHpzrN0eLv,19,205,5.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,20,205,10.0,92.35485034258926
2018-08-01,Sambhal,YzHpzrN0eLv,21,205,31.0,7.284529390551747
2018-08-01,Sambhal,YzHpzrN0eLv,22,205,6.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-08-01,Sambhal,YzHpzrN0eLv,32,205,67.0,11.291690220463538
2018-08-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-09-01,Sambhal,YzHpzrN0eLv,2,205,2.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,5,205,10.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,6,205,14.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,9,205,1.0,100.0
2018-09-01,Sambhal,YzHpzrN0eLv,10,205,25.0,51.531930601698036
2018-09-01,Sambhal,YzHpzrN0eLv,11,205,37.0,50.71982281284607
2018-09-01,Sambhal,YzHpzrN0eLv,14,205,46.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,16,205,58.0,0.36913990402362495
2018-09-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2018-09-01,Sambhal,YzHpzrN0eLv,18,205,34.0,11.325724319578578
2018-09-01,Sambhal,YzHpzrN0eLv,19,205,6.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,20,205,1.0,100.0
2018-09-01,Sambhal,YzHpzrN0eLv,21,205,7.0,32.410483573274284
2018-09-01,Sambhal,YzHpzrN0eLv,22,205,5.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-09-01,Sambhal,YzHpzrN0eLv,32,205,61.0,15.121742844938064
2018-09-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2018-10-01,Sambhal,YzHpzrN0eLv,1,205,3.0,72.92845467119325
2018-10-01,Sambhal,YzHpzrN0eLv,2,205,4.0,0.0
2018-10-01,Sambhal,YzHpzrN0eLv,5,205,7.0,0.0
2018-10-01,Sambhal,YzHpzrN0eLv,9,205,23.0,56.1015561015561
2018-10-01,Sambhal,YzHpzrN0eLv,10,205,23.0,57.20720720720721
2018-10-01,Sambhal,YzHpzrN0eLv,11,205,36.0,54.58640458640459
2018-10-01,Sambhal,YzHpzrN0eLv,14,205,49.0,0.0
2018-10-01,Sambhal,YzHpzrN0eLv,16,205,62.0,0.20475020475020475
2018-10-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2018-10-01,Sambhal,YzHpzrN0eLv,18,205,38.0,10.38116591928251
2018-10-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-10-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-10-01,Sambhal,YzHpzrN0eLv,32,205,66.0,14.875666074600355
2018-10-01,Sambhal,YzHpzrN0eLv,35,205,,
2018-11-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-11-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2018-11-01,Sambhal,YzHpzrN0eLv,5,205,8.0,0.0
2018-11-01,Sambhal,YzHpzrN0eLv,9,205,18.0,62.310688013846814
2018-11-01,Sambhal,YzHpzrN0eLv,10,205,12.0,62.051060147122456
2018-11-01,Sambhal,YzHpzrN0eLv,11,205,44.0,44.87234963219385
2018-11-01,Sambhal,YzHpzrN0eLv,14,205,54.0,0.0
2018-11-01,Sambhal,YzHpzrN0eLv,16,205,66.0,0.08654262224145391
2018-11-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2018-11-01,Sambhal,YzHpzrN0eLv,18,205,41.0,9.114707282246547
2018-11-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-11-01,Sambhal,YzHpzrN0eLv,32,205,62.0,16.352093342484558
2018-11-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2018-12-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2018-12-01,Sambhal,YzHpzrN0eLv,2,205,2.0,0.0
2018-12-01,Sambhal,YzHpzrN0eLv,5,205,10.0,0.0
2018-12-01,Sambhal,YzHpzrN0eLv,9,205,16.0,62.01859229747676
2018-12-01,Sambhal,YzHpzrN0eLv,10,205,25.0,53.38645418326693
2018-12-01,Sambhal,YzHpzrN0eLv,11,205,37.0,51.52722443559097
2018-12-01,Sambhal,YzHpzrN0eLv,14,205,47.0,0.0
2018-12-01,Sambhal,YzHpzrN0eLv,16,205,54.0,0.5754758742806552
2018-12-01,Sambhal,YzHpzrN0eLv,17,205,,
2018-12-01,Sambhal,YzHpzrN0eLv,18,205,26.0,14.081282198053806
2018-12-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2018-12-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2018-12-01,Sambhal,YzHpzrN0eLv,32,205,57.0,20.46838407494145
2018-12-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-01-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,5,205,12.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,6,205,6.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,9,205,16.0,63.605442176870746
2019-01-01,Sambhal,YzHpzrN0eLv,10,205,10.0,68.32482993197279
2019-01-01,Sambhal,YzHpzrN0eLv,11,205,6.0,83.12074829931973
2019-01-01,Sambhal,YzHpzrN0eLv,14,205,52.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,16,205,63.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2019-01-01,Sambhal,YzHpzrN0eLv,18,205,50.0,8.027699410105155
2019-01-01,Sambhal,YzHpzrN0eLv,19,205,4.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,20,205,10.0,92.94217687074827
2019-01-01,Sambhal,YzHpzrN0eLv,21,205,29.0,7.10034013605442
2019-01-01,Sambhal,YzHpzrN0eLv,22,205,4.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2019-01-01,Sambhal,YzHpzrN0eLv,32,205,51.0,23.96384479717813
2019-01-01,Sambhal,YzHpzrN0eLv,35,205,3.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-02-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,5,205,7.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,6,205,4.0,50.0
2019-02-01,Sambhal,YzHpzrN0eLv,9,205,18.0,60.235580828594635
2019-02-01,Sambhal,YzHpzrN0eLv,10,205,20.0,57.63606823720554
2019-02-01,Sambhal,YzHpzrN0eLv,11,205,11.0,82.73761169780666
2019-02-01,Sambhal,YzHpzrN0eLv,14,205,48.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,16,205,69.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2019-02-01,Sambhal,YzHpzrN0eLv,18,205,31.0,12.676056338028168
2019-02-01,Sambhal,YzHpzrN0eLv,19,205,6.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,20,205,16.0,82.3314378554021
2019-02-01,Sambhal,YzHpzrN0eLv,21,205,25.0,5.767668562144598
2019-02-01,Sambhal,YzHpzrN0eLv,22,205,5.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2019-02-01,Sambhal,YzHpzrN0eLv,32,205,59.0,16.51248036306511
2019-02-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-03-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,5,205,11.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,6,205,9.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,9,205,19.0,58.888126286890866
2019-03-01,Sambhal,YzHpzrN0eLv,10,205,20.0,58.40768702814001
2019-03-01,Sambhal,YzHpzrN0eLv,11,205,3.0,86.06726149622513
2019-03-01,Sambhal,YzHpzrN0eLv,14,205,50.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,16,205,60.0,0.3774879890185312
2019-03-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2019-03-01,Sambhal,YzHpzrN0eLv,18,205,33.0,11.775662251655627
2019-03-01,Sambhal,YzHpzrN0eLv,19,205,5.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,20,205,15.0,82.84145504461222
2019-03-01,Sambhal,YzHpzrN0eLv,21,205,24.0,5.765271105010295
2019-03-01,Sambhal,YzHpzrN0eLv,22,205,6.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2019-03-01,Sambhal,YzHpzrN0eLv,32,205,66.0,11.414790996784566
2019-03-01,Sambhal,YzHpzrN0eLv,35,205,2.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-04-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,5,205,7.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,6,205,10.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,9,205,16.0,59.13705583756346
2019-04-01,Sambhal,YzHpzrN0eLv,10,205,26.0,56.091370558375644
2019-04-01,Sambhal,YzHpzrN0eLv,11,205,22.0,73.77326565143824
2019-04-01,Sambhal,YzHpzrN0eLv,14,205,52.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,16,205,60.0,0.2538071065989848
2019-04-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2019-04-01,Sambhal,YzHpzrN0eLv,18,205,45.0,10.301724137931034
2019-04-01,Sambhal,YzHpzrN0eLv,19,205,2.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,20,205,14.0,86.12521150592217
2019-04-01,Sambhal,YzHpzrN0eLv,21,205,29.0,6.937394247038918
2019-04-01,Sambhal,YzHpzrN0eLv,22,205,5.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2019-04-01,Sambhal,YzHpzrN0eLv,32,205,50.0,17.504008551576696
2019-04-01,Sambhal,YzHpzrN0eLv,35,205,5.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-05-01,Sambhal,YzHpzrN0eLv,2,205,2.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,5,205,10.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,6,205,8.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,9,205,22.0,59.895287958115176
2019-05-01,Sambhal,YzHpzrN0eLv,10,205,24.0,58.16753926701571
2019-05-01,Sambhal,YzHpzrN0eLv,11,205,31.0,63.874345549738216
2019-05-01,Sambhal,YzHpzrN0eLv,14,205,50.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,16,205,57.0,0.5759162303664921
2019-05-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2019-05-01,Sambhal,YzHpzrN0eLv,18,205,50.0,10.37816320727893
2019-05-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2019-05-01,Sambhal,YzHpzrN0eLv,32,205,59.0,14.78249544152123
2019-05-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-06-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,5,205,3.0,50.0
2019-06-01,Sambhal,YzHpzrN0eLv,6,205,11.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,9,205,24.0,56.78441729943875
2019-06-01,Sambhal,YzHpzrN0eLv,10,205,37.0,48.26675470452295
2019-06-01,Sambhal,YzHpzrN0eLv,11,205,32.0,62.594915813799936
2019-06-01,Sambhal,YzHpzrN0eLv,14,205,42.0,1.0416666666666663
2019-06-01,Sambhal,YzHpzrN0eLv,16,205,46.0,1.4196104324859689
2019-06-01,Sambhal,YzHpzrN0eLv,17,205,1.0,100.0
2019-06-01,Sambhal,YzHpzrN0eLv,18,205,44.0,10.555203715431707
2019-06-01,Sambhal,YzHpzrN0eLv,19,205,2.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,20,205,32.0,62.231759656652365
2019-06-01,Sambhal,YzHpzrN0eLv,21,205,36.0,4.588973258501156
2019-06-01,Sambhal,YzHpzrN0eLv,22,205,2.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,28,205,1.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,30,205,1.0,0.0
2019-06-01,Sambhal,YzHpzrN0eLv,32,205,53.0,17.535057249453235
2019-06-01,Sambhal,YzHpzrN0eLv,35,205,4.0,0.0
2019-07-01,Sambhal,YzHpzrN0eLv,1,205,1.0,100.0
2019-07-01,Sambhal,YzHpzrN0eLv,2,205,3.0,0.0
2019-07-01,Sambhal,YzHpzrN0eLv,5,205,13.0,0.0
2019-07-01,Sambhal,YzHpzrN0eLv,6,205,14.0,0.0
2019-07-01,Sambhal,YzHpzrN0eLv,9,205,16.0,58.45484778715784
2019-07-01,Sambhal,YzHpzrN0eLv,10,205,18.0,57.789716039907894
2019-07-01,Sambhal,YzHpzrN0eLv,11,205,27.0,58.915323612177026
2019-07-01,Sambhal,YzHpzrN0eLv,14,205,51.0,0.0
2019-07-01,Sambhal,YzHpzrN0eLv,16,205,68.0,0.25581990278843697
