date,district,district_id,indicator_id,map_id,rank,value
2020-04-01,Kannauj,IhQbDYRiF8w,22,160,2.0,0.0
2020-04-01,Kannauj,IhQbDYRiF8w,28,160,1.0,0.0
2020-04-01,Kannauj,IhQbDYRiF8w,30,160,1.0,0.0
2020-04-01,Kannauj,IhQbDYRiF8w,32,160,18.0,42.363403362976186
2020-04-01,Kannauj,IhQbDYRiF8w,35,160,1.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,1,178,1.0,100.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,2,178,1.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,5,178,45.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,6,178,19.0,32.20338983050847
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,9,178,45.0,32.16841034120902
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,10,178,39.0,37.90822653989253
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,11,178,55.0,35.462842242503264
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,14,178,1.0,100.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,16,178,55.0,1.3292205933793366
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,17,178,1.0,100.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,18,178,12.0,25.117577895355677
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,19,178,8.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,20,178,10.0,72.28352466053995
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,21,178,17.0,3.373930740611187
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,22,178,2.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,28,178,1.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,30,178,1.0,0.0
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,32,178,46.0,27.2618715917685
2020-04-01,Ambedkar Nagar,jM27ji8tyrM,35,178,1.0,0.0
2020-04-01,Azamgarh,NjckKfm3g0k,1,191,1.0,100.0
2020-04-01,Azamgarh,NjckKfm3g0k,2,191,1.0,0.0
2020-04-01,Azamgarh,NjckKfm3g0k,5,191,4.0,77.14285714285717
2020-04-01,Azamgarh,NjckKfm3g0k,9,191,35.0,37.28758415296444
2020-04-01,Azamgarh,NjckKfm3g0k,10,191,27.0,44.107415471632
2020-04-01,Azamgarh,NjckKfm3g0k,11,191,11.0,72.25267162199364
2020-04-01,Azamgarh,NjckKfm3g0k,14,191,1.0,100.0
2020-04-01,Azamgarh,NjckKfm3g0k,16,191,70.0,0.2327502064719573
2020-04-01,Azamgarh,NjckKfm3g0k,17,191,,
2020-04-01,Azamgarh,NjckKfm3g0k,18,191,39.0,13.731157343964119
2020-04-01,Azamgarh,NjckKfm3g0k,28,191,1.0,0.0
2020-04-01,Azamgarh,NjckKfm3g0k,30,191,1.0,0.0
2020-04-01,Azamgarh,NjckKfm3g0k,32,191,68.0,12.945897235352128
2020-04-01,Azamgarh,NjckKfm3g0k,35,191,1.0,0.0
2020-04-01,Bahraich,iE0E3nLioFr,1,180,1.0,100.0
2020-04-01,Bahraich,iE0E3nLioFr,2,180,1.0,0.0
2020-04-01,Bahraich,iE0E3nLioFr,5,180,5.0,63.829787234042556
2020-04-01,Bahraich,iE0E3nLioFr,6,180,28.0,0.0
2020-04-01,Bahraich,iE0E3nLioFr,9,180,52.0,28.47084641409369
2020-04-01,Bahraich,iE0E3nLioFr,10,180,62.0,23.54333668607191
2020-04-01,Bahraich,iE0E3nLioFr,11,180,58.0,34.78212279151046
2020-04-01,Bahraich,iE0E3nLioFr,14,180,1.0,100.0
2020-04-01,Bahraich,iE0E3nLioFr,16,180,34.0,4.139108171538297
2020-04-01,Bahraich,iE0E3nLioFr,17,180,21.0,53.54838709677421
2020-04-01,Bahraich,iE0E3nLioFr,18,180,32.0,15.5200577419845
2020-04-01,Bahraich,iE0E3nLioFr,28,180,1.0,0.0
2020-04-01,Bahraich,iE0E3nLioFr,30,180,1.0,0.0
2020-04-01,Bahraich,iE0E3nLioFr,32,180,24.0,37.29422909099046
2020-04-01,Bahraich,iE0E3nLioFr,35,180,1.0,0.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,1,164,1.0,100.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,2,164,1.0,0.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,5,164,45.0,0.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,9,164,61.0,20.593902599973603
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,10,164,56.0,29.996040649333512
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,11,164,26.0,56.457700937046326
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,14,164,1.0,100.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,16,164,15.0,8.282961594298536
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,17,164,5.0,98.38709677419355
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,18,164,24.0,17.989614243323444
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,28,164,1.0,0.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,30,164,1.0,0.0
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,32,164,64.0,14.87931495852288
2020-04-01,Kanpur Nagar,QVMRMhzVrrS,35,164,1.0,0.0
2020-04-01,Fatehpur,ibLiLcaKzw2,1,172,1.0,100.0
2020-04-01,Fatehpur,ibLiLcaKzw2,2,172,1.0,0.0
2020-04-01,Fatehpur,ibLiLcaKzw2,5,172,45.0,0.0
2020-04-01,Fatehpur,ibLiLcaKzw2,9,172,30.0,37.97505153549342
2020-04-01,Fatehpur,ibLiLcaKzw2,10,172,21.0,47.55008192822031
2020-04-01,Fatehpur,ibLiLcaKzw2,11,172,31.0,51.09149532216289
2020-04-01,Fatehpur,ibLiLcaKzw2,14,172,18.0,34.39588688946015
2020-04-01,Fatehpur,ibLiLcaKzw2,16,172,20.0,6.607114540937682
2020-04-01,Fatehpur,ibLiLcaKzw2,17,172,1.0,100.0
2020-04-01,Fatehpur,ibLiLcaKzw2,18,172,44.0,12.696038331190836
2020-04-01,Fatehpur,ibLiLcaKzw2,28,172,1.0,0.0
2020-04-01,Fatehpur,ibLiLcaKzw2,30,172,1.0,0.0
2020-04-01,Fatehpur,ibLiLcaKzw2,32,172,47.0,25.39932759510623
2020-04-01,Fatehpur,ibLiLcaKzw2,35,172,1.0,0.0
2020-04-01,Etawah,Pm0jLk6EAiE,1,161,1.0,100.0
2020-04-01,Etawah,Pm0jLk6EAiE,2,161,1.0,0.0
2020-04-01,Etawah,Pm0jLk6EAiE,5,161,3.0,80.4878048780488
2020-04-01,Etawah,Pm0jLk6EAiE,6,161,11.0,51.219512195121965
2020-04-01,Etawah,Pm0jLk6EAiE,9,161,14.0,50.6939649219721
2020-04-01,Etawah,Pm0jLk6EAiE,10,161,2.0,80.59660267918795
2020-04-01,Etawah,Pm0jLk6EAiE,11,161,12.0,71.89959950283111
2020-04-01,Etawah,Pm0jLk6EAiE,14,161,1.0,100.0
2020-04-01,Etawah,Pm0jLk6EAiE,16,161,58.0,1.0357685402568706
2020-04-01,Etawah,Pm0jLk6EAiE,17,161,1.0,100.0
2020-04-01,Etawah,Pm0jLk6EAiE,18,161,33.0,15.478458504629169
2020-04-01,Etawah,Pm0jLk6EAiE,19,161,8.0,0.0
2020-04-01,Etawah,Pm0jLk6EAiE,20,161,8.0,75.33489849468306
2020-04-01,Etawah,Pm0jLk6EAiE,21,161,6.0,10.185057312525897
2020-04-01,Etawah,Pm0jLk6EAiE,22,161,2.0,0.0
2020-04-01,Etawah,Pm0jLk6EAiE,28,161,1.0,0.0
2020-04-01,Etawah,Pm0jLk6EAiE,30,161,1.0,0.0
2020-04-01,Etawah,Pm0jLk6EAiE,32,161,11.0,52.61609769141635
2020-04-01,Etawah,Pm0jLk6EAiE,35,161,1.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,1,171,1.0,100.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,2,171,1.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,5,171,45.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,6,171,28.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,9,171,23.0,40.58733072076989
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,10,171,28.0,43.13209980653802
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,11,171,1.0,95.73391537278636
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,14,171,28.0,17.18339464004204
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,16,171,36.0,3.6509747507316814
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,17,171,1.0,100.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,18,171,21.0,20.130718954248366
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,19,171,8.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,20,171,6.0,80.7232501612183
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,21,171,3.0,18.6864427798998
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,22,171,2.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,28,171,1.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,30,171,1.0,0.0
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,32,171,15.0,44.20633353084469
2020-04-01,Chitrakoot,i2fSZZ3QAJJ,35,171,1.0,0.0
2020-04-01,Jhansi,Mq751wBMqGF,1,166,1.0,100.0
2020-04-01,Jhansi,Mq751wBMqGF,2,166,1.0,0.0
2020-04-01,Jhansi,Mq751wBMqGF,5,166,18.0,10.144927536231883
2020-04-01,Jhansi,Mq751wBMqGF,6,166,4.0,75.36231884057972
2020-04-01,Jhansi,Mq751wBMqGF,9,166,46.0,31.961302945758906
2020-04-01,Jhansi,Mq751wBMqGF,10,166,57.0,29.77281785571941
2020-04-01,Jhansi,Mq751wBMqGF,11,166,43.0,44.35667958984021
2020-04-01,Jhansi,Mq751wBMqGF,14,166,1.0,100.0
2020-04-01,Jhansi,Mq751wBMqGF,16,166,43.0,2.250081524692924
2020-04-01,Jhansi,Mq751wBMqGF,17,166,1.0,100.0
2020-04-01,Jhansi,Mq751wBMqGF,18,166,47.0,11.007449935069372
2020-04-01,Jhansi,Mq751wBMqGF,19,166,5.0,0.15479876160990713
2020-04-01,Jhansi,Mq751wBMqGF,20,166,13.0,59.09272075075185
2020-04-01,Jhansi,Mq751wBMqGF,21,166,2.0,20.28696691909127
2020-04-01,Jhansi,Mq751wBMqGF,22,166,2.0,0.0
2020-04-01,Jhansi,Mq751wBMqGF,28,166,1.0,0.0
2020-04-01,Jhansi,Mq751wBMqGF,30,166,1.0,0.0
2020-04-01,Jhansi,Mq751wBMqGF,32,166,29.0,33.30161951879573
2020-04-01,Jhansi,Mq751wBMqGF,35,166,1.0,0.0
2020-04-01,Amethi,StsLkYw1G0m,1,206,1.0,100.0
2020-04-01,Amethi,StsLkYw1G0m,2,206,1.0,0.0
2020-04-01,Amethi,StsLkYw1G0m,5,206,32.0,3.260869565217391
2020-04-01,Amethi,StsLkYw1G0m,6,206,1.0,100.0
2020-04-01,Amethi,StsLkYw1G0m,9,206,55.0,25.037790298199806
2020-04-01,Amethi,StsLkYw1G0m,10,206,36.0,39.033942558746745
2020-04-01,Amethi,StsLkYw1G0m,11,206,56.0,35.20338051394805
2020-04-01,Amethi,StsLkYw1G0m,14,206,45.0,0.4004004004004004
2020-04-01,Amethi,StsLkYw1G0m,16,206,72.0,0.13398378452659065
2020-04-01,Amethi,StsLkYw1G0m,17,206,1.0,100.0
