date,district,district_id,indicator_id,perc_point
201711,Bagpat,HJIS3IrQ0Nj,indicator_14,86.80555556
201711,Bahraich,iE0E3nLioFr,indicator_14,58.74814658
201711,Ballia,oNDvGBE5fLq,indicator_14,69.92031873
201711,Balrampur,uS0pNSxN3sS,indicator_14,76.197411
201711,Banda,DggJGxqbWHn,indicator_14,79.28956947
201711,Barabanki,tzH6nJu9SwS,indicator_14,60.43976013
201711,Bareilly,vVqY3DPcpHf,indicator_14,65.83374979
201711,Basti,J1P16zQEOUT,indicator_14,75.33959002
201711,Bhadohi,PeUY1vj02UQ,indicator_14,74.58551483
201711,Bijnor,uCYjHW7FuGG,indicator_14,75.76525441
201711,Budaun,eA37kyBRRuZ,indicator_14,57.75483304
201711,Bulandshahar,ogBt4gWCiem,indicator_14,69.51219512
201711,Chandauli,ClbehnmwSec,indicator_14,60.19275701
201711,Chitrakoot,i2fSZZ3QAJJ,indicator_14,29.25327175
201711,Deoria,Tf9b9qcbghH,indicator_14,45.82539842
201711,Etah,ZLcx4iOVyN5,indicator_14,75.82720588
201711,Etawah,Pm0jLk6EAiE,indicator_14,67.04653371
201711,Farrukhabad,uEEwlAGZXWW,indicator_14,78.79746835
201711,Fatehpur,ibLiLcaKzw2,indicator_14,69.60179473
201711,Firozabad,eJTsuE56XDF,indicator_14,67.15587826
201711,Gautam Buddha Nagar,bNmwkrQeP3e,indicator_14,40.24992735
201711,Ghaziabad,M5NHlfAaKYI,indicator_14,69.39602043
201711,Ghazipur,dScWdMRN8PL,indicator_14,44.79267117
201711,Gonda,y8WarEkWCul,indicator_14,72.62575774
201711,Gorakhpur,vR85cHdsw1w,indicator_14,58.9268481
201711,Hamirpur,VSI7HobT5qL,indicator_14,71.65835612
201711,Hapur,CZ8kLjgqvSH,indicator_14,57.26256983
201711,Hardoi,MTIkUw5q5pX,indicator_14,76.05014113
201711,Hathras,m1IAjmqkoFC,indicator_14,65.85234417
201711,Jalaun,NL5xiiHZQSC,indicator_14,70.60017764
201711,Jaunpur,gmw76vAUMqz,indicator_14,61.39284716
201711,Jhansi,Mq751wBMqGF,indicator_14,38.49871134
201711,Kannauj,IhQbDYRiF8w,indicator_14,81.45408623
201711,Kanpur Dehat,k3D0AumUCiC,indicator_14,80.48422597
201711,Kanpur Nagar,QVMRMhzVrrS,indicator_14,42.31924695
201711,Kasganj,hITp09XOBLZ,indicator_14,84.58325045
201711,Kaushambi,PAj0oVY0Dxu,indicator_14,73.66807206
201711,Kushinagar,xUeHwd9FQkg,indicator_14,59.05058973
201711,Lakhimpur Kheri,d9ZuMopgX29,indicator_14,66.35813457
201711,Lalitpur,fagfcadhxej,indicator_14,72.42640336
201711,Lucknow,MfHac5N78aK,indicator_14,77.75229358
201711,Maharajganj,AcnMkNGgc3S,indicator_14,61.82289213
201711,Mahoba,sUQMxIc3yXj,indicator_14,62.34597156
201711,Mainpuri,XBLhrSWGytu,indicator_14,43.90763184
201711,Mathura,KP2BUB1npih,indicator_14,59.94805944
201711,Maunathbhanjan,CBSB9v92AwT,indicator_14,68.94400487
201711,Meerut,v8YGmR7nOdj,indicator_14,52.2556391
201711,Mirzapur,UAicdMLyuk4,indicator_14,62.46539222
201711,Moradabad,YQNQoPjAIpV,indicator_14,63.75306988
201711,Muzaffarnagar,MVQs2RrS1Nw,indicator_14,72.55367232
201711,Pilibhit,c96jwckSd6j,indicator_14,64.78217493
201711,Pratapgarh,fz7bJo3egPX,indicator_14,72.86346612
201711,Prayagraj,tXgaew1Pd2Y,indicator_14,76.51019623
201711,Rae Bareli,lLvTDpBDY8u,indicator_14,71.76136939
201711,Rampur,IU006h5U7jj,indicator_14,70.71940104
201711,Saharanpur,FKYZ3JbWq84,indicator_14,62.07605344
201711,Sambhal,YzHpzrN0eLv,indicator_14,51.82391873
201711,Sant Kabir Nagar,fe1yBApr2sl,indicator_14,70.45581395
201711,Shahjahanpur,GaiLSoQq1ue,indicator_14,66.1469234
201711,Shamli,AdiUcz9BXhx,indicator_14,76.45942098
201711,Shrawasti,oyTwneTbWDx,indicator_14,54.86322188
201711,Siddharth Nagar,cP0p8qfm3il,indicator_14,75.61010418
201711,Sitapur,XxaOowFtkiJ,indicator_14,73.08917197
201711,Sonbhadra,NNk3JP90QZ5,indicator_14,75.39286375
201711,Sultanpur,o4ZQTVcMI7U,indicator_14,56.8119403
201711,Unnav,aT03mfdlNiF,indicator_14,72.90739992
201711,Varanasi,LeuBT7KfuuA,indicator_14,67.98947368
201712,Agra,N5WWbRtsjWp,indicator_14,71.93918378
201712,Aligarh,frD2HOp3wAs,indicator_14,56.37918746
201712,Ambedkar Nagar,jM27ji8tyrM,indicator_14,74.34691745
201712,Amethi,StsLkYw1G0m,indicator_14,41.02690289
201712,Amroha,hgquAmZaNBu,indicator_14,76.28560858
201712,Auraiya,Bd6E8zkVvVt,indicator_14,84.17748012
201712,Ayodhya,b4XkXzoGqFY,indicator_14,60.16561342
201712,Azamgarh,NjckKfm3g0k,indicator_14,36.23912113
201712,Bagpat,HJIS3IrQ0Nj,indicator_14,86.41795866
201712,Bahraich,iE0E3nLioFr,indicator_14,58.82228341
201712,Ballia,oNDvGBE5fLq,indicator_14,68.53538228
201712,Balrampur,uS0pNSxN3sS,indicator_14,77.47572816
201712,Banda,DggJGxqbWHn,indicator_14,77.43190661
201712,Barabanki,tzH6nJu9SwS,indicator_14,57.22333273
201712,Bareilly,vVqY3DPcpHf,indicator_14,65.15908712
201712,Basti,J1P16zQEOUT,indicator_14,74.87033836
201712,Bhadohi,PeUY1vj02UQ,indicator_14,75
201712,Bijnor,uCYjHW7FuGG,indicator_14,75.88688425
201712,Budaun,eA37kyBRRuZ,indicator_14,58.23813708
201712,Bulandshahar,ogBt4gWCiem,indicator_14,62.31126597
201712,Chandauli,ClbehnmwSec,indicator_14,58.65946262
201712,Chitrakoot,i2fSZZ3QAJJ,indicator_14,30.81857839
201712,Deoria,Tf9b9qcbghH,indicator_14,34.91029368
201712,Etah,ZLcx4iOVyN5,indicator_14,27.8125
201712,Etawah,Pm0jLk6EAiE,indicator_14,66.55270655
201712,Farrukhabad,uEEwlAGZXWW,indicator_14,79.98883098
201712,Fatehpur,ibLiLcaKzw2,indicator_14,71.56477846
201712,Firozabad,eJTsuE56XDF,indicator_14,68.22184459
201712,Gautam Buddha Nagar,bNmwkrQeP3e,indicator_14,40.4824179
201712,Ghaziabad,M5NHlfAaKYI,indicator_14,56.55925339
201712,Ghazipur,dScWdMRN8PL,indicator_14,45.6509161
201712,Gonda,y8WarEkWCul,indicator_14,54.03594597
201712,Gorakhpur,vR85cHdsw1w,indicator_14,57.89101203
201712,Hamirpur,VSI7HobT5qL,indicator_14,61.73395528
201712,Hapur,CZ8kLjgqvSH,indicator_14,68.24237215
201712,Hardoi,MTIkUw5q5pX,indicator_14,75.50224141
201712,Hathras,m1IAjmqkoFC,indicator_14,66.48104904
201712,Jalaun,NL5xiiHZQSC,indicator_14,71.05697247
201712,Jaunpur,gmw76vAUMqz,indicator_14,61.30203968
201712,Jhansi,Mq751wBMqGF,indicator_14,40.76997423
201712,Kannauj,IhQbDYRiF8w,indicator_14,82.08551326
201712,Kanpur Dehat,k3D0AumUCiC,indicator_14,80.64563463
201712,Kanpur Nagar,QVMRMhzVrrS,indicator_14,38.9278323
201712,Kasganj,hITp09XOBLZ,indicator_14,83.01173662
201712,Kaushambi,PAj0oVY0Dxu,indicator_14,69.41356842
201712,Kushinagar,xUeHwd9FQkg,indicator_14,58.75816356
201712,Lakhimpur Kheri,d9ZuMopgX29,indicator_14,66.2246351
201712,Lalitpur,fagfcadhxej,indicator_14,70.8721887
201712,Lucknow,MfHac5N78aK,indicator_14,79.14838452
201712,Maharajganj,AcnMkNGgc3S,indicator_14,66.69806877
201712,Mahoba,sUQMxIc3yXj,indicator_14,60.49763033
201712,Mainpuri,XBLhrSWGytu,indicator_14,50.24566001
201712,Mathura,KP2BUB1npih,indicator_14,49.45895253
201712,Maunathbhanjan,CBSB9v92AwT,indicator_14,69.14181376
201712,Meerut,v8YGmR7nOdj,indicator_14,47.26100967
201712,Mirzapur,UAicdMLyuk4,indicator_14,68.72775214
201712,Moradabad,YQNQoPjAIpV,indicator_14,70.91984818
201712,Muzaffarnagar,MVQs2RrS1Nw,indicator_14,68.07909605
201712,Pilibhit,c96jwckSd6j,indicator_14,65.03159295
201712,Pratapgarh,fz7bJo3egPX,indicator_14,79.93417319
201712,Prayagraj,tXgaew1Pd2Y,indicator_14,58.93933564
201712,Rae Bareli,lLvTDpBDY8u,indicator_14,73.64529525
201712,Rampur,IU006h5U7jj,indicator_14,66.50390625
201712,Saharanpur,FKYZ3JbWq84,indicator_14,63.78585443
201712,Sambhal,YzHpzrN0eLv,indicator_14,56.79544405
201712,Sant Kabir Nagar,fe1yBApr2sl,indicator_14,69.65581395
201712,Shahjahanpur,GaiLSoQq1ue,indicator_14,65.71787359
201712,Shamli,AdiUcz9BXhx,indicator_14,70.45562411
201712,Shrawasti,oyTwneTbWDx,indicator_14,54.22492401
201712,Siddharth Nagar,cP0p8qfm3il,indicator_14,76.02397602
201712,Sitapur,XxaOowFtkiJ,indicator_14,72.63421292
201712,Sonbhadra,NNk3JP90QZ5,indicator_14,75.8920318
201712,Sultanpur,o4ZQTVcMI7U,indicator_14,56.85970149
201712,Unnav,aT03mfdlNiF,indicator_14,66.91265669
201712,Varanasi,LeuBT7KfuuA,indicator_14,59.71578947
201801,Agra,N5WWbRtsjWp,indicator_14,69.38739219
201801,Aligarh,frD2HOp3wAs,indicator_14,62.0634355
201801,Ambedkar Nagar,jM27ji8tyrM,indicator_14,73.86363636
201801,Amethi,StsLkYw1G0m,indicator_14,41.43700787
201801,Amroha,hgquAmZaNBu,indicator_14,76.21161672
201801,Auraiya,Bd6E8zkVvVt,indicator_14,82.00083717
201801,Ayodhya,b4XkXzoGqFY,indicator_14,64.10982785
201801,Azamgarh,NjckKfm3g0k,indicator_14,48.87287773
201801,Bagpat,HJIS3IrQ0Nj,indicator_14,85.15826873
201801,Bahraich,iE0E3nLioFr,indicator_14,58.85405634
201801,Ballia,oNDvGBE5fLq,indicator_14,57.34206033
201801,Balrampur,uS0pNSxN3sS,indicator_14,76.22977346
201801,Banda,DggJGxqbWHn,indicator_14,77.43190661
201801,Barabanki,tzH6nJu9SwS,indicator_14,62.73850627
201801,Bareilly,vVqY3DPcpHf,indicator_14,66.44177911
201801,Basti,J1P16zQEOUT,indicator_14,75.16670783
201801,Bhadohi,PeUY1vj02UQ,indicator_14,74.95636998
201801,Bijnor,uCYjHW7FuGG,indicator_14,75.81593351
201801,Budaun,eA37kyBRRuZ,indicator_14,62.55492091
201801,Bulandshahar,ogBt4gWCiem,indicator_14,59.33991483
201801,Chandauli,ClbehnmwSec,indicator_14,53.34404206
201801,Chitrakoot,i2fSZZ3QAJJ,indicator_14,29.76648704
201801,Deoria,Tf9b9qcbghH,indicator_14,46.87781898
201801,Etah,ZLcx4iOVyN5,indicator_14,62.61029412
201801,Etawah,Pm0jLk6EAiE,indicator_14,74.32098765
201801,Farrukhabad,uEEwlAGZXWW,indicator_14,79.78406552
201801,Fatehpur,ibLiLcaKzw2,indicator_14,72.70891755
201801,Firozabad,eJTsuE56XDF,indicator_14,60.48200216
201801,Gautam Buddha Nagar,bNmwkrQeP3e,indicator_14,40.24992735
201801,Ghaziabad,M5NHlfAaKYI,indicator_14,56.43599225
201801,Ghazipur,dScWdMRN8PL,indicator_14,59.24783028
201801,Gonda,y8WarEkWCul,indicator_14,68.91417633
201801,Gorakhpur,vR85cHdsw1w,indicator_14,57.72373416
201801,Hamirpur,VSI7HobT5qL,indicator_14,65.67476275
201801,Hapur,CZ8kLjgqvSH,indicator_14,66.5663945
201801,Hardoi,MTIkUw5q5pX,indicator_14,75.83430184
201801,Hathras,m1IAjmqkoFC,indicator_14,66.91216095
201801,Jalaun,NL5xiiHZQSC,indicator_14,70.65093262
201801,Jaunpur,gmw76vAUMqz,indicator_14,60.95278011
201801,Jhansi,Mq751wBMqGF,indicator_14,39.80347938
201801,Kannauj,IhQbDYRiF8w,indicator_14,81.68861627
201801,Kanpur Dehat,k3D0AumUCiC,indicator_14,82.59721203
201801,Kanpur Nagar,QVMRMhzVrrS,indicator_14,41.0708325
201801,Kasganj,hITp09XOBLZ,indicator_14,83.44937338
201801,Kaushambi,PAj0oVY0Dxu,indicator_14,71.42583365
201801,Kushinagar,xUeHwd9FQkg,indicator_14,53.46525002
201801,Lakhimpur Kheri,d9ZuMopgX29,indicator_14,72.23211107
201801,Lalitpur,fagfcadhxej,indicator_14,71.82300238
201801,Lucknow,MfHac5N78aK,indicator_14,79.91623454
201801,Maharajganj,AcnMkNGgc3S,indicator_14,67.23975506
201801,Mahoba,sUQMxIc3yXj,indicator_14,62.20379147
201801,Mainpuri,XBLhrSWGytu,indicator_14,50.098264
201801,Mathura,KP2BUB1npih,indicator_14,48.43456933
201801,Maunathbhanjan,CBSB9v92AwT,indicator_14,69.38527085
201801,Meerut,v8YGmR7nOdj,indicator_14,54.34121017
201801,Mirzapur,UAicdMLyuk4,indicator_14,76.71720501
201801,Moradabad,YQNQoPjAIpV,indicator_14,70.28354543
201801,Muzaffarnagar,MVQs2RrS1Nw,indicator_14,72.83615819
201801,Pilibhit,c96jwckSd6j,indicator_14,62.4875291
201801,Pratapgarh,fz7bJo3egPX,indicator_14,79.45749631
201801,Prayagraj,tXgaew1Pd2Y,indicator_14,78.35706041
201801,Rae Bareli,lLvTDpBDY8u,indicator_14,73.53388028
201801,Rampur,IU006h5U7jj,indicator_14,71.30533854
201801,Saharanpur,FKYZ3JbWq84,indicator_14,60.91749977
201801,Sambhal,YzHpzrN0eLv,indicator_14,65.96890873
201801,Sant Kabir Nagar,fe1yBApr2sl,indicator_14,70.71627907
201801,Shahjahanpur,GaiLSoQq1ue,indicator_14,65.49811637
201801,Shamli,AdiUcz9BXhx,indicator_14,71.9269103
201801,Shrawasti,oyTwneTbWDx,indicator_14,55.77507599
201801,Siddharth Nagar,cP0p8qfm3il,indicator_14,73.55501641
201801,Sitapur,XxaOowFtkiJ,indicator_14,67.62966333
201801,Sonbhadra,NNk3JP90QZ5,indicator_14,62.98761324
201801,Sultanpur,o4ZQTVcMI7U,indicator_14,58.23283582
201801,Unnav,aT03mfdlNiF,indicator_14,69.63202588
201801,Varanasi,LeuBT7KfuuA,indicator_14,66.46315789
201802,Agra,N5WWbRtsjWp,indicator_14,66.34658131
201802,Aligarh,frD2HOp3wAs,indicator_14,61.32394868
201802,Ambedkar Nagar,jM27ji8tyrM,indicator_14,70.62434692
201802,Amethi,StsLkYw1G0m,indicator_14,40.86286089
201802,Amroha,hgquAmZaNBu,indicator_14,76.32260451
201802,Auraiya,Bd6E8zkVvVt,indicator_14,83.5705316
201802,Ayodhya,b4XkXzoGqFY,indicator_14,59.60993681
201802,Azamgarh,NjckKfm3g0k,indicator_14,34.13468398
201802,Bagpat,HJIS3IrQ0Nj,indicator_14,82.92958656
201802,Bahraich,iE0E3nLioFr,indicator_14,55.77208219
201802,Ballia,oNDvGBE5fLq,indicator_14,64.76000759
201802,Balrampur,uS0pNSxN3sS,indicator_14,78.25242718
201802,Banda,DggJGxqbWHn,indicator_14,77.97163299
201802,Barabanki,tzH6nJu9SwS,indicator_14,63.8379066
201802,Bareilly,vVqY3DPcpHf,indicator_14,66.89155422
201802,Basti,J1P16zQEOUT,indicator_14,75.36428748
201802,Bhadohi,PeUY1vj02UQ,indicator_14,75.47993019
201802,Bijnor,uCYjHW7FuGG,indicator_14,68.72085952
201802,Budaun,eA37kyBRRuZ,indicator_14,62.82952548
201802,Bulandshahar,ogBt4gWCiem,indicator_14,57.69454123
201802,Chandauli,ClbehnmwSec,indicator_14,55.75350467
201802,Chitrakoot,i2fSZZ3QAJJ,indicator_14,31.76802669
201802,Deoria,Tf9b9qcbghH,indicator_14,49.0929137
201802,Etah,ZLcx4iOVyN5,indicator_14,77.15073529
201802,Etawah,Pm0jLk6EAiE,indicator_14,67.97720798
201802,Farrukhabad,uEEwlAGZXWW,indicator_14,79.56068503
201802,Fatehpur,ibLiLcaKzw2,indicator_14,67.48177229
201802,Firozabad,eJTsuE56XDF,indicator_14,57.60852773
201802,Gautam Buddha Nagar,bNmwkrQeP3e,indicator_14,40.80209241
201802,Ghaziabad,M5NHlfAaKYI,indicator_14,69.37841169
201802,Ghazipur,dScWdMRN8PL,indicator_14,59.47926712
201802,Gonda,y8WarEkWCul,indicator_14,61.70371158
201802,Gorakhpur,vR85cHdsw1w,indicator_14,59.17133115
201802,Hamirpur,VSI7HobT5qL,indicator_14,64.03410005
201802,Hapur,CZ8kLjgqvSH,indicator_14,69.81091534
201802,Hardoi,MTIkUw5q5pX,indicator_14,76.27428192
201802,Hathras,m1IAjmqkoFC,indicator_14,67.45105084
201802,Jalaun,NL5xiiHZQSC,indicator_14,69.38205811
201802,Jaunpur,gmw76vAUMqz,indicator_14,60.95278011
201802,Jhansi,Mq751wBMqGF,indicator_14,42.20360825
201802,Kannauj,IhQbDYRiF8w,indicator_14,80.2453545
201802,Kanpur Dehat,k3D0AumUCiC,indicator_14,76.58107117
201802,Kanpur Nagar,QVMRMhzVrrS,indicator_14,33.48020562
201802,Kasganj,hITp09XOBLZ,indicator_14,83.48915854
201802,Kaushambi,PAj0oVY0Dxu,indicator_14,75.54618628
201802,Kushinagar,xUeHwd9FQkg,indicator_14,54.42050882
201802,Lakhimpur Kheri,d9ZuMopgX29,indicator_14,74.88430046
201802,Lalitpur,fagfcadhxej,indicator_14,68.01974767
201802,Lucknow,MfHac5N78aK,indicator_14,79.78659753
201802,Maharajganj,AcnMkNGgc3S,indicator_14,61.68158267
201802,Mahoba,sUQMxIc3yXj,indicator_14,62.81990521
201802,Mainpuri,XBLhrSWGytu,indicator_14,45.72551589
201802,Mathura,KP2BUB1npih,indicator_14,48.85297937
201802,Maunathbhanjan,CBSB9v92AwT,indicator_14,68.5483871
201802,Meerut,v8YGmR7nOdj,indicator_14,55.36161833
201802,Mirzapur,UAicdMLyuk4,indicator_14,80.29004614
201802,Moradabad,YQNQoPjAIpV,indicator_14,70.30587185
201802,Muzaffarnagar,MVQs2RrS1Nw,indicator_14,71.06214689
201802,Pilibhit,c96jwckSd6j,indicator_14,57.69870303
201802,Pratapgarh,fz7bJo3egPX,indicator_14,79.49154466
201802,Prayagraj,tXgaew1Pd2Y,indicator_14,79.89611389
201802,Rae Bareli,lLvTDpBDY8u,indicator_14,67.94287451
201802,Rampur,IU006h5U7jj,indicator_14,68.50585938
201802,Saharanpur,FKYZ3JbWq84,indicator_14,64.90703541
201802,Sambhal,YzHpzrN0eLv,indicator_14,57.21102047
201802,Sant Kabir Nagar,fe1yBApr2sl,indicator_14,72.0744186
201802,Shahjahanpur,GaiLSoQq1ue,indicator_14,63.83424027
201802,Shamli,AdiUcz9BXhx,indicator_14,73.32700522
201802,Shrawasti,oyTwneTbWDx,indicator_14,46.29179331
201802,Siddharth Nagar,cP0p8qfm3il,indicator_14,68.06051092
201802,Sitapur,XxaOowFtkiJ,indicator_14,71.54989384
201802,Sonbhadra,NNk3JP90QZ5,indicator_14,74.83823258
201802,Sultanpur,o4ZQTVcMI7U,indicator_14,60.14328358
201802,Unnav,aT03mfdlNiF,indicator_14,74.52486858
201802,Varanasi,LeuBT7KfuuA,indicator_14,52.22105263
201803,Agra,N5WWbRtsjWp,indicator_14,72.87276607
201803,Aligarh,frD2HOp3wAs,indicator_14,60.75374198
201803,Ambedkar Nagar,jM27ji8tyrM,indicator_14,71.29049112
201803,Amethi,StsLkYw1G0m,indicator_14,41.40419948
201803,Amroha,hgquAmZaNBu,indicator_14,76.17462079
201803,Auraiya,Bd6E8zkVvVt,indicator_14,82.87986605
201803,Ayodhya,b4XkXzoGqFY,indicator_14,63.43429941
201803,Azamgarh,NjckKfm3g0k,indicator_14,33.84933657
201803,Bagpat,HJIS3IrQ0Nj,indicator_14,88.21059432
201803,Bahraich,iE0E3nLioFr,indicator_14,59.01292099
201803,Ballia,oNDvGBE5fLq,indicator_14,49.75336748
201803,Balrampur,uS0pNSxN3sS,indicator_14,78.10679612
201803,Banda,DggJGxqbWHn,indicator_14,78.57411824
201803,Barabanki,tzH6nJu9SwS,indicator_14,63.38360894
201803,Bareilly,vVqY3DPcpHf,indicator_14,67.58287523
201803,Basti,J1P16zQEOUT,indicator_14,75.57421586
201803,Bhadohi,PeUY1vj02UQ,indicator_14,75.65445026
201803,Bijnor,uCYjHW7FuGG,indicator_14,68.63977296
201803,Budaun,eA37kyBRRuZ,indicator_14,62.12653779
201803,Bulandshahar,ogBt4gWCiem,indicator_14,62.92102207
201803,Chandauli,ClbehnmwSec,indicator_14,54.99415888
201803,Chitrakoot,i2fSZZ3QAJJ,indicator_14,33.17936875
201803,Deoria,Tf9b9qcbghH,indicator_14,47.95028566
201803,Etah,ZLcx4iOVyN5,indicator_14,75.88235294
201803,Etawah,Pm0jLk6EAiE,indicator_14,77.54985755
201803,Farrukhabad,uEEwlAGZXWW,indicator_14,71.816828
201803,Fatehpur,ibLiLcaKzw2,indicator_14,69.68031408
201803,Firozabad,eJTsuE56XDF,indicator_14,43.58102889
201803,Gautam Buddha Nagar,bNmwkrQeP3e,indicator_14,40.87474571
201803,Ghaziabad,M5NHlfAaKYI,indicator_14,69.66015144
201803,Ghazipur,dScWdMRN8PL,indicator_14,58.1195757
201803,Gonda,y8WarEkWCul,indicator_14,61.61863235
201803,Gorakhpur,vR85cHdsw1w,indicator_14,62.00218748
201803,Hamirpur,VSI7HobT5qL,indicator_14,77.38459064
201803,Hapur,CZ8kLjgqvSH,indicator_14,67.10356682
201803,Hardoi,MTIkUw5q5pX,indicator_14,76.47351818
201803,Hathras,m1IAjmqkoFC,indicator_14,56.6732531
201803,Jalaun,NL5xiiHZQSC,indicator_14,70.333714
201803,Jaunpur,gmw76vAUMqz,indicator_14,61.3649064
201803,Jhansi,Mq751wBMqGF,indicator_14,37.70135309
201803,Kannauj,IhQbDYRiF8w,indicator_14,82.24788021
201803,Kanpur Dehat,k3D0AumUCiC,indicator_14,82.65590609
201803,Kanpur Nagar,QVMRMhzVrrS,indicator_14,24.55437613
