date,div_map_id,division,division_id,indicator_id,rank,value
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,6,9.0,45.83333333333333
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,9,18.0,24.870319050664396
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,10,18.0,21.942727208129053
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,11,12.0,48.91991757265686
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,14,1.0,100.0
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,16,17.0,1.0587650110139983
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,17,1.0,100.0
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,18,17.0,6.3263794593260085
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,19,7.0,0.0
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,20,16.0,31.90861934200241
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,21,18.0,0.31265543949406666
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,22,6.0,0.0
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,28,1.0,0.0
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,30,1.0,0.0
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,32,18.0,18.074225829327872
2018-07-01,193,Azamgarh Division,PQpO0hxWAzu,35,3.0,0.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,1,1.0,100.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,2,2.0,0.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,5,11.0,3.0303030303030303
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,6,1.0,100.0
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,9,18.0,26.899433728007754
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,10,18.0,25.760833358568267
2018-10-01,193,Azamgarh Division,PQpO0hxWAzu,11,17.0,39.66932138206705
