block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,type,year
Sersoul,o9odKTTIYVk,p,2017-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,1.5375153751537516,ANC,2018
Sersoul,o9odKTTIYVk,p,2018-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,0.9734280452512496,ANC,2019
Ballia Reoti,ZEh2syBgHks,p,2017-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,13.067458633856594,ANC,2018
Ballia Reoti,ZEh2syBgHks,p,2018-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,27.119741100323626,ANC,2019
Ujhani,EjPcZNiYzP2,p,2017-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,52.58152173913043,ANC,2018
Ujhani,EjPcZNiYzP2,p,2018-04-01,Budaun,eA37kyBRRuZ,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,52.14326812428078,ANC,2019
Amaniganj,pYWjwOoijbJ,p,2017-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,45.77345731191885,ANC,2018
Amaniganj,pYWjwOoijbJ,p,2018-04-01,Ayodhya,b4XkXzoGqFY,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,50.53444180522565,ANC,2019
Jaithra,mK3aOsGURLr,p,2017-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,46.141975308641975,ANC,2018
Jaithra,mK3aOsGURLr,p,2018-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,51.06987879694748,ANC,2019
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2017-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,28.90451517394523,ANC,2018
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2018-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,58.90289366234689,ANC,2019
Bhadaiyan,vXwJYqDZIzf,p,2017-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,44.162129461584996,ANC,2018
Bhadaiyan,vXwJYqDZIzf,p,2018-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,53.673323823109854,ANC,2019
Kanpur Dehat Ghinjhak,HddGvNsPs8y,p,2017-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,32.341381246490734,ANC,2018
Kanpur Dehat Ghinjhak,HddGvNsPs8y,p,2018-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,28.7363125184966,ANC,2019
Auraiya Bhagyanagar,UqkEQavyage,p,2017-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,54.55268389662028,ANC,2018
Auraiya Bhagyanagar,UqkEQavyage,p,2018-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,54.05454545454546,ANC,2019
Ramnagar,svsS1G8o1pm,p,2017-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,75.36572622779521,ANC,2018
Ramnagar,svsS1G8o1pm,p,2018-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,80.21437578814627,ANC,2019
Rampur DHQ,TfKrN4hWv8C,p,2017-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,8.205701509223031,ANC,2018
Rampur DHQ,TfKrN4hWv8C,p,2018-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,39.66764418377321,ANC,2019
Rae Bareli Uchahar,tv4Qque6scf,p,2017-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,22.407231208372973,ANC,2018
Rae Bareli Uchahar,tv4Qque6scf,p,2018-04-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,17.694422623723487,ANC,2019
Khsrha,RtFh5dTx40I,p,2017-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ANC,% ANC registered in First trimester,indicator_1,57.94155019059721,ANC,2018
Khsrha,RtFh5dTx40I,p,2018-04-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ANC,% ANC registered in First trimester,indicator_1,63.64375762505083,ANC,2019
Kanpur Dehat Melasa,QavHaYYE31I,p,2017-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,41.786941580756015,ANC,2018
Kanpur Dehat Melasa,QavHaYYE31I,p,2018-04-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,53.956582633053216,ANC,2019
Gangeshwari,bkkdTIrC9mc,p,2017-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,34.12954594361954,ANC,2018
Gangeshwari,bkkdTIrC9mc,p,2018-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,40.46098306026104,ANC,2019
Joya,ouPBHlLzBAu,p,2017-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,55.16771202617944,ANC,2018
Joya,ouPBHlLzBAu,p,2018-04-01,Amroha,hgquAmZaNBu,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,51.10870089178115,ANC,2019
Bheetargaon,prVsNzGqemV,p,2017-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,21.254208754208754,ANC,2018
Bheetargaon,prVsNzGqemV,p,2018-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,30.77367205542725,ANC,2019
Ballia Bellhri,s2dEYvDCkAZ,p,2017-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,58.93437296946069,ANC,2018
Ballia Bellhri,s2dEYvDCkAZ,p,2018-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,63.29693554068334,ANC,2019
Hamirpur Gohand,SEb6dTDNGdm,p,2017-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,51.72910662824207,ANC,2018
Hamirpur Gohand,SEb6dTDNGdm,p,2018-04-01,Hamirpur,VSI7HobT5qL,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,55.79322638146168,ANC,2019
Auraiya Airwa Katra,JUDfktiXVjn,p,2017-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,30.730793254216124,ANC,2018
Auraiya Airwa Katra,JUDfktiXVjn,p,2018-04-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,35.771632471008026,ANC,2019
Bisanda,emjMgvubuGe,p,2017-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,25.5510571300045,ANC,2018
Bisanda,emjMgvubuGe,p,2018-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,19.78104945262363,ANC,2019
Ballia Dubhar,bmh3vNuN7xM,p,2017-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,35.888077858880784,ANC,2018
Ballia Dubhar,bmh3vNuN7xM,p,2018-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,44.29447852760735,ANC,2019
Badlapur,HU9Fxw66kJA,p,2017-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,42.899702085402176,ANC,2018
Badlapur,HU9Fxw66kJA,p,2018-04-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,53.007461550175115,ANC,2019
Azamgarh Lalganj,CqNwKYL7iqH,p,2017-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,40.74567243675099,ANC,2018
Azamgarh Lalganj,CqNwKYL7iqH,p,2018-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,52.52627033251763,ANC,2019
Ghaziabad Loni,isevBbVYacc,p,2017-04-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,46.38168427793788,ANC,2018
Ghaziabad Loni,isevBbVYacc,p,2018-04-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,47.10222149356505,ANC,2019
Nawada,CUfl7clOb3K,p,2017-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,31.04184457728437,ANC,2018
Nawada,CUfl7clOb3K,p,2018-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,32.242628039317125,ANC,2019
Saharanpur Nangal,TkRtB84gkNd,p,2017-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,67.84565916398714,ANC,2018
Saharanpur Nangal,TkRtB84gkNd,p,2018-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,75.71119356833644,ANC,2019
Kauriram,W4M075uGpIs,p,2017-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,43.06088864509052,ANC,2018
Kauriram,W4M075uGpIs,p,2018-04-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,96.37566971320514,ANC,2019
Maharajganj,d5GGshi37vh,p,2017-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,35.58251826173084,ANC,2018
Maharajganj,d5GGshi37vh,p,2018-04-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,47.822014051522245,ANC,2019
Chaka,hty8pfH1ySe,p,2017-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,23.124260355029588,ANC,2018
Chaka,hty8pfH1ySe,p,2018-04-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,26.89115113547377,ANC,2019
Balrampur DHQ,G7snWO0Hmy7,p,2017-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,38.750796685787115,ANC,2018
Balrampur DHQ,G7snWO0Hmy7,p,2018-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,58.06225134565879,ANC,2019
Gaura,b29DRuniQju,p,2017-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,61.0489098408957,ANC,2018
Gaura,b29DRuniQju,p,2018-04-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,47.40925464117484,ANC,2019
Hathras Sasni,Sy6tfTi18KA,p,2017-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,79.42145734163309,ANC,2018
Hathras Sasni,Sy6tfTi18KA,p,2018-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,27.142702351283997,ANC,2019
Khiarabad,ch0hBYu0VuS,p,2017-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,52.83236994219654,ANC,2018
Khiarabad,ch0hBYu0VuS,p,2018-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,60.052878259824546,ANC,2019
Bidhuna,dbmh0v75n2G,p,2017-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,13.574660633484163,ANC,2018
Bidhuna,dbmh0v75n2G,p,2018-04-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ANC,% ANC registered in First trimester,indicator_1,11.258581235697939,ANC,2019
Kara,UBoDZuuvpRs,p,2017-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,30.370665603826232,ANC,2018
Kara,UBoDZuuvpRs,p,2018-04-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ANC,% ANC registered in First trimester,indicator_1,29.70330411328389,ANC,2019
Kushinagar Tamkuhi,CApqqM6FvRV,p,2017-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,35.631180919139034,ANC,2018
Kushinagar Tamkuhi,CApqqM6FvRV,p,2018-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,49.43820224719101,ANC,2019
Jaitipur,l14UZLO07Q9,p,2017-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,62.73170731707317,ANC,2018
Jaitipur,l14UZLO07Q9,p,2018-04-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,68.51566512583462,ANC,2019
Kushinagar Nabu Naurangia,vgRr0JIJR7M,p,2017-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,61.9161105815062,ANC,2018
Kushinagar Nabu Naurangia,vgRr0JIJR7M,p,2018-04-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ANC,% ANC registered in First trimester,indicator_1,46.11476952022577,ANC,2019
Shahbad,Bgu9MPGC8NW,p,2017-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,61.33474576271186,ANC,2018
Shahbad,Bgu9MPGC8NW,p,2018-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,64.65906391066761,ANC,2019
Charkhari,voVPLJSfahW,p,2017-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,60.26894865525673,ANC,2018
Charkhari,voVPLJSfahW,p,2018-04-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,62.867996201329525,ANC,2019
Hathras Sadabad,nGMlBiXPa8W,p,2017-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,57.51325869180909,ANC,2018
Hathras Sadabad,nGMlBiXPa8W,p,2018-04-01,Hathras,m1IAjmqkoFC,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,56.950222349734624,ANC,2019
Agra Pinhat,sGuuKBoA9Rh,p,2017-04-01,Agra,N5WWbRtsjWp,Agra Division,ANC,% ANC registered in First trimester,indicator_1,96.32786885245899,ANC,2018
Agra Pinhat,sGuuKBoA9Rh,p,2018-04-01,Agra,N5WWbRtsjWp,Agra Division,ANC,% ANC registered in First trimester,indicator_1,93.45088161209068,ANC,2019
Chamraua,zph89qUJBah,p,2017-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,40.29351184346035,ANC,2018
Chamraua,zph89qUJBah,p,2018-04-01,Rampur,IU006h5U7jj,Moradabad Division,ANC,% ANC registered in First trimester,indicator_1,46.495356824831454,ANC,2019
Pahla,I2ZGoBUtTtO,p,2017-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,20.604054613156805,ANC,2018
Pahla,I2ZGoBUtTtO,p,2018-04-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,35.21075581395349,ANC,2019
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2017-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,56.16218386190285,ANC,2018
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2018-04-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,56.46282759850241,ANC,2019
Saharanpur Gangoha,BHNN3R3Nfyk,p,2017-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,58.63095238095239,ANC,2018
Saharanpur Gangoha,BHNN3R3Nfyk,p,2018-04-01,Saharanpur,FKYZ3JbWq84,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,65.80141129032258,ANC,2019
Chaniya,P0KHYXl7qFF,p,2017-04-01,Chandauli,ClbehnmwSec,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,92.05862304021814,ANC,2018
Chaniya,P0KHYXl7qFF,p,2018-04-01,Chandauli,ClbehnmwSec,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,88.31955922865014,ANC,2019
Shamli Shamli,QgLrwudkb0M,p,2017-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,50.0,ANC,2018
Shamli Shamli,QgLrwudkb0M,p,2018-04-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ANC,% ANC registered in First trimester,indicator_1,48.8596830305373,ANC,2019
Maunathbhanjan Doharighat,y2tYqTLUS24,p,2017-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,31.166039763567976,ANC,2018
Maunathbhanjan Doharighat,y2tYqTLUS24,p,2018-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,49.624974660450036,ANC,2019
Uttroula,uReShtGh7bZ,p,2017-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,25.822970007315288,ANC,2018
Uttroula,uReShtGh7bZ,p,2018-04-01,Balrampur,uS0pNSxN3sS,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,48.45344129554656,ANC,2019
Hapur,MoftawJk2Oh,p,2017-04-01,Hapur,CZ8kLjgqvSH,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,55.69752281616689,ANC,2018
Hapur,MoftawJk2Oh,p,2018-04-01,Hapur,CZ8kLjgqvSH,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,72.54981699877999,ANC,2019
Aligarh DHQ,Ae6KfBl84FW,p,2017-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,47.936624907885026,ANC,2018
Aligarh DHQ,Ae6KfBl84FW,p,2018-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,37.039655050540745,ANC,2019
Jalsar,MGuYssW76Oy,p,2017-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,19.34210526315789,ANC,2018
Jalsar,MGuYssW76Oy,p,2018-04-01,Etah,ZLcx4iOVyN5,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,20.88888888888889,ANC,2019
Gagiri,S842tHqLUI1,p,2017-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,55.03040353786622,ANC,2018
Gagiri,S842tHqLUI1,p,2018-04-01,Aligarh,frD2HOp3wAs,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,60.302677532013966,ANC,2019
Gautam Buddha Nagar Bisrakh,y9wSctfMKAu,p,2017-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,79.15642286416717,ANC,2018
Gautam Buddha Nagar Bisrakh,y9wSctfMKAu,p,2018-04-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ANC,% ANC registered in First trimester,indicator_1,79.70838396111786,ANC,2019
Azamgarh Mehnagar,KjTOOkkFXwn,p,2017-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,38.84156729131176,ANC,2018
Azamgarh Mehnagar,KjTOOkkFXwn,p,2018-04-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,36.36139224882745,ANC,2019
Sadar Tahsil,zR4XqMKHbJG,p,2017-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,100.0,ANC,2018
Sadar Tahsil,zR4XqMKHbJG,p,2018-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,100.0,ANC,2019
Dostpur,AGFzimgfzIo,p,2017-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,44.07185628742515,ANC,2018
Dostpur,AGFzimgfzIo,p,2018-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,52.27403569372481,ANC,2019
Bawan,tbi6Bsb6jlU,p,2017-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,49.75138121546962,ANC,2018
Bawan,tbi6Bsb6jlU,p,2018-04-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,59.16169218790552,ANC,2019
Sultanpur,ES7nfQzse06,p,2017-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,74.49725776965265,ANC,2018
Sultanpur,ES7nfQzse06,p,2018-04-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ANC,% ANC registered in First trimester,indicator_1,98.25958366511203,ANC,2019
Varanasi Chiraigoan,pzUMM4ITvbI,p,2017-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,38.03224472922695,ANC,2018
Varanasi Chiraigoan,pzUMM4ITvbI,p,2018-04-01,Varanasi,LeuBT7KfuuA,Varanasi Division,ANC,% ANC registered in First trimester,indicator_1,42.52674183289968,ANC,2019
Jalaun Kuthound,V1ktVWnBTTW,p,2017-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,39.53934740882917,ANC,2018
Jalaun Kuthound,V1ktVWnBTTW,p,2018-04-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,48.61597200127267,ANC,2019
Kasganj DHQ,UuNK1H4MurF,p,2017-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,41.62399414776885,ANC,2018
Kasganj DHQ,UuNK1H4MurF,p,2018-04-01,Kasganj,hITp09XOBLZ,Alligarh Division,ANC,% ANC registered in First trimester,indicator_1,36.46264430407319,ANC,2019
Chhanve,T5YmZQx2cme,p,2017-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ANC,% ANC registered in First trimester,indicator_1,49.81438515081207,ANC,2018
Chhanve,T5YmZQx2cme,p,2018-04-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ANC,% ANC registered in First trimester,indicator_1,50.9985256668007,ANC,2019
Kumbhi,lbRa62r2r1d,p,2017-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,50.04943153732082,ANC,2018
Kumbhi,lbRa62r2r1d,p,2018-04-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ANC,% ANC registered in First trimester,indicator_1,51.187633530224964,ANC,2019
Gilaula,LNX0N5jnA5h,p,2017-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,33.048838311996214,ANC,2018
Gilaula,LNX0N5jnA5h,p,2018-04-01,Shrawasti,oyTwneTbWDx,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,50.50404480398257,ANC,2019
Nereani,PPxFR8laHqe,p,2017-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,46.25738673670388,ANC,2018
Nereani,PPxFR8laHqe,p,2018-04-01,Banda,DggJGxqbWHn,Chitrakoot Division,ANC,% ANC registered in First trimester,indicator_1,41.92372406057207,ANC,2019
Huzoorpur,CjshmDK5t8E,p,2017-04-01,Bahraich,iE0E3nLioFr,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,31.692397320128173,ANC,2018
Huzoorpur,CjshmDK5t8E,p,2018-04-01,Bahraich,iE0E3nLioFr,Gonda Division,ANC,% ANC registered in First trimester,indicator_1,41.71233891275367,ANC,2019
Fatehganj(West),KRQvi7JBiuf,p,2017-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,45.800933125972,ANC,2018
Fatehganj(West),KRQvi7JBiuf,p,2018-04-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ANC,% ANC registered in First trimester,indicator_1,42.15298767728435,ANC,2019
Agra Etmadpur,xiUPA06ix22,p,2017-04-01,Agra,N5WWbRtsjWp,Agra Division,ANC,% ANC registered in First trimester,indicator_1,78.72340425531915,ANC,2018
Agra Etmadpur,xiUPA06ix22,p,2018-04-01,Agra,N5WWbRtsjWp,Agra Division,ANC,% ANC registered in First trimester,indicator_1,72.95742232451094,ANC,2019
Agra DHQ,CUTzCqh1nRn,p,2017-04-01,Agra,N5WWbRtsjWp,Agra Division,ANC,% ANC registered in First trimester,indicator_1,27.747833596378907,ANC,2018
Agra DHQ,CUTzCqh1nRn,p,2018-04-01,Agra,N5WWbRtsjWp,Agra Division,ANC,% ANC registered in First trimester,indicator_1,16.373658394444174,ANC,2019
Lalitpur  DHQ,OlW82qQAtpe,p,2017-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,69.22086284610431,ANC,2018
Lalitpur  DHQ,OlW82qQAtpe,p,2018-04-01,Lalitpur,fagfcadhxej,Jhansi Division,ANC,% ANC registered in First trimester,indicator_1,62.0492681185291,ANC,2019
Maunathbhanjan Ratanpura,u9ZAWcpGHu9,p,2017-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,21.487603305785125,ANC,2018
Maunathbhanjan Ratanpura,u9ZAWcpGHu9,p,2018-04-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,26.625145971195018,ANC,2019
Ballia Hanumanganj,cu4HLxXXRm1,p,2017-04-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ANC,% ANC registered in First trimester,indicator_1,21.942224953902887,ANC,2018
