calc_type,date,district_name,district_id,div_map_id,division,domain_name,indicator_name,indicator_id,map_id,perc_point,quarter,type_name,year,district_id_num
p,2023-07-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,JSY,% JSY Incentive,36,204,19.57547169811321,2,JSY,2024,46
p,2023-07-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,Fund,% of fund utilized against approved budget,35,204,71.7,2,Fund,2024,46
p,2023-07-01,Hapur,CZ8kLjgqvSH,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,37,204,100.0,2,TB,2024,46
p,2023-07-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,JSY,% JSY Incentive,36,159,25.15765018254232,2,JSY,2024,49
p,2023-07-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,Fund,% of fund utilized against approved budget,35,159,59.5,2,Fund,2024,49
p,2023-07-01,Farrukhabad,uEEwlAGZXWW,161,Kanpur Nagar Division,TB,Treatment Success Rate  as per total cases notified,37,159,100.0,2,TB,2024,49
p,2023-07-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,JSY,% JSY Incentive,36,192,22.917015926236378,2,JSY,2024,6
p,2023-07-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,Fund,% of fund utilized against approved budget,35,192,67.0,2,Fund,2024,6
p,2023-07-01,Maunathbhanjan,CBSB9v92AwT,193,Azamgarh Division,TB,Treatment Success Rate  as per total cases notified,37,192,100.0,2,TB,2024,6
p,2023-07-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,JSY,% JSY Incentive,36,142,25.917690984603766,2,JSY,2024,52
p,2023-07-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,Fund,% of fund utilized against approved budget,35,142,62.1,2,Fund,2024,52
p,2023-07-01,Bulandshahar,ogBt4gWCiem,140,Meerut Division,TB,Treatment Success Rate  as per total cases notified,37,142,100.0,2,TB,2024,52
p,2023-07-01,Basti,J1P16zQEOUT,185,Basti Division,JSY,% JSY Incentive,36,185,55.96596222180662,2,JSY,2024,71
p,2023-07-01,Basti,J1P16zQEOUT,185,Basti Division,Fund,% of fund utilized against approved budget,35,185,76.0,2,Fund,2024,71
p,2023-07-01,Basti,J1P16zQEOUT,185,Basti Division,TB,Treatment Success Rate  as per total cases notified,37,185,100.0,2,TB,2024,71
p,2023-07-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,JSY,% JSY Incentive,36,133,28.32301797819039,2,JSY,2024,17
p,2023-07-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,Fund,% of fund utilized against approved budget,35,133,98.4,2,Fund,2024,17
p,2023-07-01,Muzaffarnagar,MVQs2RrS1Nw,132,Saharanpur Division,TB,Treatment Success Rate  as per total cases notified,37,133,100.0,2,TB,2024,17
p,2023-07-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,JSY,% JSY Incentive,36,179,33.415841584158414,2,JSY,2024,40
p,2023-07-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,Fund,% of fund utilized against approved budget,35,179,66.8,2,Fund,2024,40
p,2023-07-01,Sultanpur,o4ZQTVcMI7U,176,Ayodhya Division,TB,Treatment Success Rate  as per total cases notified,37,179,100.0,2,TB,2024,40
p,2023-07-01,Sant Kabir Nagar,fe1yBApr2sl,185,Basti Division,JSY,% JSY Incentive,36,186,26.297998918334237,2,JSY,2024,11
