date,block,block_id,subindicator_id,value,quarter,year,sub_id,calc_type,map_id,district,district_id,indicator_id_var,block_id_num,indicator_id
2023-09-01,Sohartgarh,fhrJdvxaNc3,NI0EC5no6PO,581.0,2.0,2024.0,10a,p,582.0,Siddharth Nagar,cP0p8qfm3il,indicator_10,445,10
2023-09-01,Badani,fvt1qfVGM3G,aRueVYr35yM.Ti9FJqkSK6J,207.0,2.0,2024.0,36b,p,581.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,163,36
2023-09-01,Badani,fvt1qfVGM3G,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,581.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,163,36
2023-09-01,Badani,fvt1qfVGM3G,aRueVYr35yM.Ti9FJqkSK6J,182.0,2.0,2024.0,36b,p,581.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,163,36
2023-09-01,Badani,fvt1qfVGM3G,ui45G8KwpzU.Ti9FJqkSK6J,600.0,2.0,2024.0,2a,p,581.0,Siddharth Nagar,cP0p8qfm3il,indicator_2,163,2
2023-09-01,Badani,fvt1qfVGM3G,GJKYhq2wR9L,533.0,2.0,2024.0,7a,p,581.0,Siddharth Nagar,cP0p8qfm3il,indicator_7,163,7
2023-09-01,Badani,fvt1qfVGM3G,NI0EC5no6PO,585.0,2.0,2024.0,10a,p,581.0,Siddharth Nagar,cP0p8qfm3il,indicator_10,163,10
2023-09-01,Dumaria,nH12F0E43cT,aRueVYr35yM.Ti9FJqkSK6J,1480.0,2.0,2024.0,36b,p,594.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,118,36
2023-09-01,Dumaria,nH12F0E43cT,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,594.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,118,36
2023-09-01,Dumaria,nH12F0E43cT,aRueVYr35yM.Ti9FJqkSK6J,280.0,2.0,2024.0,36b,p,594.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,118,36
2023-09-01,Dumaria,nH12F0E43cT,ui45G8KwpzU.Ti9FJqkSK6J,1068.0,2.0,2024.0,2a,p,594.0,Siddharth Nagar,cP0p8qfm3il,indicator_2,118,2
2023-09-01,Dumaria,nH12F0E43cT,GJKYhq2wR9L,886.0,2.0,2024.0,7a,p,594.0,Siddharth Nagar,cP0p8qfm3il,indicator_7,118,7
2023-09-01,Dumaria,nH12F0E43cT,NI0EC5no6PO,1018.0,2.0,2024.0,10a,p,594.0,Siddharth Nagar,cP0p8qfm3il,indicator_10,118,10
2023-09-01,Bhanwapur,pWd385fXS6s,aRueVYr35yM.Ti9FJqkSK6J,317.0,2.0,2024.0,36b,p,591.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,850,36
2023-09-01,Bhanwapur,pWd385fXS6s,ixBYYYjxXPP,135.0,2.0,2024.0,36a,p,591.0,Siddharth Nagar,cP0p8qfm3il,indicator_36,850,36
2023-09-01,Bhanwapur,pWd385fXS6s,ui45G8KwpzU.Ti9FJqkSK6J,631.0,2.0,2024.0,2a,p,591.0,Siddharth Nagar,cP0p8qfm3il,indicator_2,850,2
2023-09-01,Bhanwapur,pWd385fXS6s,GJKYhq2wR9L,637.0,2.0,2024.0,7a,p,591.0,Siddharth Nagar,cP0p8qfm3il,indicator_7,850,7
2023-09-01,Bhanwapur,pWd385fXS6s,NI0EC5no6PO,611.0,2.0,2024.0,10a,p,591.0,Siddharth Nagar,cP0p8qfm3il,indicator_10,850,10
2023-09-01,Bilhari,B1rNgGH3FaM,aRueVYr35yM.Ti9FJqkSK6J,300.0,2.0,2024.0,36b,p,44.0,Moradabad,YQNQoPjAIpV,indicator_36,620,36
2023-09-01,Bilhari,B1rNgGH3FaM,ixBYYYjxXPP,214.0,2.0,2024.0,36a,p,44.0,Moradabad,YQNQoPjAIpV,indicator_36,620,36
2023-09-01,Bilhari,B1rNgGH3FaM,ui45G8KwpzU.Ti9FJqkSK6J,787.0,2.0,2024.0,2a,p,44.0,Moradabad,YQNQoPjAIpV,indicator_2,620,2
2023-09-01,Bilhari,B1rNgGH3FaM,GJKYhq2wR9L,725.0,2.0,2024.0,7a,p,44.0,Moradabad,YQNQoPjAIpV,indicator_7,620,7
2023-09-01,Bilhari,B1rNgGH3FaM,NI0EC5no6PO,787.0,2.0,2024.0,10a,p,44.0,Moradabad,YQNQoPjAIpV,indicator_10,620,10
2023-09-01,Tajpur,ETOgxiqqzTT,aRueVYr35yM.Ti9FJqkSK6J,118.0,2.0,2024.0,36b,p,41.0,Moradabad,YQNQoPjAIpV,indicator_36,307,36
2023-09-01,Tajpur,ETOgxiqqzTT,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,41.0,Moradabad,YQNQoPjAIpV,indicator_36,307,36
2023-09-01,Tajpur,ETOgxiqqzTT,ui45G8KwpzU.Ti9FJqkSK6J,640.0,2.0,2024.0,2a,p,41.0,Moradabad,YQNQoPjAIpV,indicator_2,307,2
2023-09-01,Tajpur,ETOgxiqqzTT,GJKYhq2wR9L,488.0,2.0,2024.0,7a,p,41.0,Moradabad,YQNQoPjAIpV,indicator_7,307,7
2023-09-01,Tajpur,ETOgxiqqzTT,NI0EC5no6PO,640.0,2.0,2024.0,10a,p,41.0,Moradabad,YQNQoPjAIpV,indicator_10,307,10
2023-09-01,Mundapanday,FPqrFlrWiLm,aRueVYr35yM.Ti9FJqkSK6J,175.0,2.0,2024.0,36b,p,42.0,Moradabad,YQNQoPjAIpV,indicator_36,84,36
2023-09-01,Mundapanday,FPqrFlrWiLm,ixBYYYjxXPP,167.0,2.0,2024.0,36a,p,42.0,Moradabad,YQNQoPjAIpV,indicator_36,84,36
2023-09-01,Mundapanday,FPqrFlrWiLm,ui45G8KwpzU.Ti9FJqkSK6J,714.0,2.0,2024.0,2a,p,42.0,Moradabad,YQNQoPjAIpV,indicator_2,84,2
2023-09-01,Mundapanday,FPqrFlrWiLm,GJKYhq2wR9L,658.0,2.0,2024.0,7a,p,42.0,Moradabad,YQNQoPjAIpV,indicator_7,84,7
2023-09-01,Mundapanday,FPqrFlrWiLm,NI0EC5no6PO,714.0,2.0,2024.0,10a,p,42.0,Moradabad,YQNQoPjAIpV,indicator_10,84,10
2023-09-01,Chjlate,MIhBWjsHb4j,aRueVYr35yM.Ti9FJqkSK6J,94.0,2.0,2024.0,36b,p,39.0,Moradabad,YQNQoPjAIpV,indicator_36,749,36
2023-09-01,Chjlate,MIhBWjsHb4j,ixBYYYjxXPP,90.0,2.0,2024.0,36a,p,39.0,Moradabad,YQNQoPjAIpV,indicator_36,749,36
2023-09-01,Chjlate,MIhBWjsHb4j,ui45G8KwpzU.Ti9FJqkSK6J,806.0,2.0,2024.0,2a,p,39.0,Moradabad,YQNQoPjAIpV,indicator_2,749,2
2023-09-01,Chjlate,MIhBWjsHb4j,GJKYhq2wR9L,786.0,2.0,2024.0,7a,p,39.0,Moradabad,YQNQoPjAIpV,indicator_7,749,7
2023-09-01,Chjlate,MIhBWjsHb4j,NI0EC5no6PO,806.0,2.0,2024.0,10a,p,39.0,Moradabad,YQNQoPjAIpV,indicator_10,749,10
2023-09-01,Moradabad DHQ,WHjh3bRw6D7,aRueVYr35yM.Ti9FJqkSK6J,2930.0,2.0,2024.0,36b,p,,Moradabad,YQNQoPjAIpV,indicator_36,438,36
2023-09-01,Moradabad DHQ,WHjh3bRw6D7,ixBYYYjxXPP,284.0,2.0,2024.0,36a,p,,Moradabad,YQNQoPjAIpV,indicator_36,438,36
2023-09-01,Moradabad DHQ,WHjh3bRw6D7,aRueVYr35yM.Ti9FJqkSK6J,326.0,2.0,2024.0,36b,p,,Moradabad,YQNQoPjAIpV,indicator_36,438,36
2023-09-01,Moradabad DHQ,WHjh3bRw6D7,ui45G8KwpzU.Ti9FJqkSK6J,2626.0,2.0,2024.0,2a,p,,Moradabad,YQNQoPjAIpV,indicator_2,438,2
2023-09-01,Moradabad DHQ,WHjh3bRw6D7,GJKYhq2wR9L,2516.0,2.0,2024.0,7a,p,,Moradabad,YQNQoPjAIpV,indicator_7,438,7
2023-09-01,Moradabad DHQ,WHjh3bRw6D7,NI0EC5no6PO,3463.0,2.0,2024.0,10a,p,,Moradabad,YQNQoPjAIpV,indicator_10,438,10
2023-09-01,Thakurdwara,aO4ZhXYOBeK,aRueVYr35yM.Ti9FJqkSK6J,198.0,2.0,2024.0,36b,p,37.0,Moradabad,YQNQoPjAIpV,indicator_36,744,36
2023-09-01,Thakurdwara,aO4ZhXYOBeK,ixBYYYjxXPP,164.0,2.0,2024.0,36a,p,37.0,Moradabad,YQNQoPjAIpV,indicator_36,744,36
2023-09-01,Thakurdwara,aO4ZhXYOBeK,ui45G8KwpzU.Ti9FJqkSK6J,709.0,2.0,2024.0,2a,p,37.0,Moradabad,YQNQoPjAIpV,indicator_2,744,2
2023-09-01,Thakurdwara,aO4ZhXYOBeK,GJKYhq2wR9L,782.0,2.0,2024.0,7a,p,37.0,Moradabad,YQNQoPjAIpV,indicator_7,744,7
2023-09-01,Thakurdwara,aO4ZhXYOBeK,NI0EC5no6PO,664.0,2.0,2024.0,10a,p,37.0,Moradabad,YQNQoPjAIpV,indicator_10,744,10
2023-09-01,Bhagtepurtanda,f4VnN0yydmT,aRueVYr35yM.Ti9FJqkSK6J,216.0,2.0,2024.0,36b,p,40.0,Moradabad,YQNQoPjAIpV,indicator_36,308,36
2023-09-01,Bhagtepurtanda,f4VnN0yydmT,ixBYYYjxXPP,127.0,2.0,2024.0,36a,p,40.0,Moradabad,YQNQoPjAIpV,indicator_36,308,36
2023-09-01,Bhagtepurtanda,f4VnN0yydmT,ui45G8KwpzU.Ti9FJqkSK6J,752.0,2.0,2024.0,2a,p,40.0,Moradabad,YQNQoPjAIpV,indicator_2,308,2
2023-09-01,Bhagtepurtanda,f4VnN0yydmT,GJKYhq2wR9L,649.0,2.0,2024.0,7a,p,40.0,Moradabad,YQNQoPjAIpV,indicator_7,308,7
2023-09-01,Bhagtepurtanda,f4VnN0yydmT,NI0EC5no6PO,754.0,2.0,2024.0,10a,p,40.0,Moradabad,YQNQoPjAIpV,indicator_10,308,10
2023-09-01,Kunderki,gmAXrJ45VMf,aRueVYr35yM.Ti9FJqkSK6J,180.0,2.0,2024.0,36b,p,43.0,Moradabad,YQNQoPjAIpV,indicator_36,768,36
2023-09-01,Kunderki,gmAXrJ45VMf,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,43.0,Moradabad,YQNQoPjAIpV,indicator_36,768,36
2023-09-01,Kunderki,gmAXrJ45VMf,ui45G8KwpzU.Ti9FJqkSK6J,1047.0,2.0,2024.0,2a,p,43.0,Moradabad,YQNQoPjAIpV,indicator_2,768,2
2023-09-01,Kunderki,gmAXrJ45VMf,GJKYhq2wR9L,921.0,2.0,2024.0,7a,p,43.0,Moradabad,YQNQoPjAIpV,indicator_7,768,7
2023-09-01,Kunderki,gmAXrJ45VMf,NI0EC5no6PO,1047.0,2.0,2024.0,10a,p,43.0,Moradabad,YQNQoPjAIpV,indicator_10,768,10
2023-09-01,Dilhari,yslHqhvvXn0,aRueVYr35yM.Ti9FJqkSK6J,136.0,2.0,2024.0,36b,p,38.0,Moradabad,YQNQoPjAIpV,indicator_36,803,36
2023-09-01,Dilhari,yslHqhvvXn0,ixBYYYjxXPP,134.0,2.0,2024.0,36a,p,38.0,Moradabad,YQNQoPjAIpV,indicator_36,803,36
2023-09-01,Dilhari,yslHqhvvXn0,ui45G8KwpzU.Ti9FJqkSK6J,754.0,2.0,2024.0,2a,p,38.0,Moradabad,YQNQoPjAIpV,indicator_2,803,2
2023-09-01,Dilhari,yslHqhvvXn0,GJKYhq2wR9L,649.0,2.0,2024.0,7a,p,38.0,Moradabad,YQNQoPjAIpV,indicator_7,803,7
2023-09-01,Dilhari,yslHqhvvXn0,NI0EC5no6PO,754.0,2.0,2024.0,10a,p,38.0,Moradabad,YQNQoPjAIpV,indicator_10,803,10
2023-09-01,Kushinagar Fajilnagar,B3CnhXWWije,aRueVYr35yM.Ti9FJqkSK6J,558.0,2.0,2024.0,36b,p,659.0,Kushinagar,xUeHwd9FQkg,indicator_36,734,36
2023-09-01,Kushinagar Fajilnagar,B3CnhXWWije,ixBYYYjxXPP,350.0,2.0,2024.0,36a,p,659.0,Kushinagar,xUeHwd9FQkg,indicator_36,734,36
2023-09-01,Kushinagar Fajilnagar,B3CnhXWWije,aRueVYr35yM.Ti9FJqkSK6J,441.0,2.0,2024.0,36b,p,659.0,Kushinagar,xUeHwd9FQkg,indicator_36,734,36
2023-09-01,Kushinagar Fajilnagar,B3CnhXWWije,ui45G8KwpzU.Ti9FJqkSK6J,528.0,2.0,2024.0,2a,p,659.0,Kushinagar,xUeHwd9FQkg,indicator_2,734,2
2023-09-01,Kushinagar Fajilnagar,B3CnhXWWije,GJKYhq2wR9L,502.0,2.0,2024.0,7a,p,659.0,Kushinagar,xUeHwd9FQkg,indicator_7,734,7
2023-09-01,Kushinagar Fajilnagar,B3CnhXWWije,NI0EC5no6PO,560.0,2.0,2024.0,10a,p,659.0,Kushinagar,xUeHwd9FQkg,indicator_10,734,10
2023-09-01,Kushinagar Hata,BYiQDRJhWWk,aRueVYr35yM.Ti9FJqkSK6J,233.0,2.0,2024.0,36b,p,657.0,Kushinagar,xUeHwd9FQkg,indicator_36,548,36
2023-09-01,Kushinagar Hata,BYiQDRJhWWk,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,657.0,Kushinagar,xUeHwd9FQkg,indicator_36,548,36
2023-09-01,Kushinagar Hata,BYiQDRJhWWk,ui45G8KwpzU.Ti9FJqkSK6J,514.0,2.0,2024.0,2a,p,657.0,Kushinagar,xUeHwd9FQkg,indicator_2,548,2
2023-09-01,Kushinagar Hata,BYiQDRJhWWk,GJKYhq2wR9L,611.0,2.0,2024.0,7a,p,657.0,Kushinagar,xUeHwd9FQkg,indicator_7,548,7
2023-09-01,Kushinagar Hata,BYiQDRJhWWk,NI0EC5no6PO,625.0,2.0,2024.0,10a,p,657.0,Kushinagar,xUeHwd9FQkg,indicator_10,548,10
2023-09-01,Kushinagar Motichak,BhMAwU8XZey,aRueVYr35yM.Ti9FJqkSK6J,254.0,2.0,2024.0,36b,p,655.0,Kushinagar,xUeHwd9FQkg,indicator_36,658,36
2023-09-01,Kushinagar Motichak,BhMAwU8XZey,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,655.0,Kushinagar,xUeHwd9FQkg,indicator_36,658,36
2023-09-01,Kushinagar Motichak,BhMAwU8XZey,ui45G8KwpzU.Ti9FJqkSK6J,539.0,2.0,2024.0,2a,p,655.0,Kushinagar,xUeHwd9FQkg,indicator_2,658,2
2023-09-01,Kushinagar Motichak,BhMAwU8XZey,GJKYhq2wR9L,516.0,2.0,2024.0,7a,p,655.0,Kushinagar,xUeHwd9FQkg,indicator_7,658,7
2023-09-01,Kushinagar Motichak,BhMAwU8XZey,NI0EC5no6PO,617.0,2.0,2024.0,10a,p,655.0,Kushinagar,xUeHwd9FQkg,indicator_10,658,10
2023-09-01,Kushinagar Tamkuhi,CApqqM6FvRV,aRueVYr35yM.Ti9FJqkSK6J,516.0,2.0,2024.0,36b,p,660.0,Kushinagar,xUeHwd9FQkg,indicator_36,269,36
2023-09-01,Kushinagar Tamkuhi,CApqqM6FvRV,ixBYYYjxXPP,98.0,2.0,2024.0,36a,p,660.0,Kushinagar,xUeHwd9FQkg,indicator_36,269,36
2023-09-01,Kushinagar Tamkuhi,CApqqM6FvRV,aRueVYr35yM.Ti9FJqkSK6J,229.0,2.0,2024.0,36b,p,660.0,Kushinagar,xUeHwd9FQkg,indicator_36,269,36
2023-09-01,Kushinagar Tamkuhi,CApqqM6FvRV,ui45G8KwpzU.Ti9FJqkSK6J,731.0,2.0,2024.0,2a,p,660.0,Kushinagar,xUeHwd9FQkg,indicator_2,269,2
2023-09-01,Kushinagar Tamkuhi,CApqqM6FvRV,GJKYhq2wR9L,881.0,2.0,2024.0,7a,p,660.0,Kushinagar,xUeHwd9FQkg,indicator_7,269,7
2023-09-01,Kushinagar Tamkuhi,CApqqM6FvRV,NI0EC5no6PO,1025.0,2.0,2024.0,10a,p,660.0,Kushinagar,xUeHwd9FQkg,indicator_10,269,10
2023-09-01,Kushinagar DHQ,IiY5fP1UuFV,aRueVYr35yM.Ti9FJqkSK6J,380.0,2.0,2024.0,36b,p,,Kushinagar,xUeHwd9FQkg,indicator_36,536,36
2023-09-01,Kushinagar DHQ,IiY5fP1UuFV,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,,Kushinagar,xUeHwd9FQkg,indicator_36,536,36
2023-09-01,Kushinagar DHQ,IiY5fP1UuFV,ui45G8KwpzU.Ti9FJqkSK6J,138.0,2.0,2024.0,2a,p,,Kushinagar,xUeHwd9FQkg,indicator_2,536,2
2023-09-01,Kushinagar DHQ,IiY5fP1UuFV,GJKYhq2wR9L,29.0,2.0,2024.0,7a,p,,Kushinagar,xUeHwd9FQkg,indicator_7,536,7
2023-09-01,Kushinagar DHQ,IiY5fP1UuFV,NI0EC5no6PO,651.0,2.0,2024.0,10a,p,,Kushinagar,xUeHwd9FQkg,indicator_10,536,10
2023-09-01,Kushinagar Kesya,JTRnaTY9yhN,aRueVYr35yM.Ti9FJqkSK6J,271.0,2.0,2024.0,36b,p,658.0,Kushinagar,xUeHwd9FQkg,indicator_36,53,36
2023-09-01,Kushinagar Kesya,JTRnaTY9yhN,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,658.0,Kushinagar,xUeHwd9FQkg,indicator_36,53,36
2023-09-01,Kushinagar Kesya,JTRnaTY9yhN,ui45G8KwpzU.Ti9FJqkSK6J,595.0,2.0,2024.0,2a,p,658.0,Kushinagar,xUeHwd9FQkg,indicator_2,53,2
2023-09-01,Kushinagar Kesya,JTRnaTY9yhN,GJKYhq2wR9L,604.0,2.0,2024.0,7a,p,658.0,Kushinagar,xUeHwd9FQkg,indicator_7,53,7
2023-09-01,Kushinagar Kesya,JTRnaTY9yhN,NI0EC5no6PO,910.0,2.0,2024.0,10a,p,658.0,Kushinagar,xUeHwd9FQkg,indicator_10,53,10
2023-09-01,Kushinagar Khadda,OHnlTAIgKxY,aRueVYr35yM.Ti9FJqkSK6J,407.0,2.0,2024.0,36b,p,649.0,Kushinagar,xUeHwd9FQkg,indicator_36,251,36
2023-09-01,Kushinagar Khadda,OHnlTAIgKxY,ui45G8KwpzU.Ti9FJqkSK6J,691.0,2.0,2024.0,2a,p,649.0,Kushinagar,xUeHwd9FQkg,indicator_2,251,2
2023-09-01,Kushinagar Khadda,OHnlTAIgKxY,GJKYhq2wR9L,654.0,2.0,2024.0,7a,p,649.0,Kushinagar,xUeHwd9FQkg,indicator_7,251,7
2023-09-01,Kushinagar Khadda,OHnlTAIgKxY,NI0EC5no6PO,636.0,2.0,2024.0,10a,p,649.0,Kushinagar,xUeHwd9FQkg,indicator_10,251,10
2023-09-01,Kushinagar Sukhroli,SgYEydzGGbJ,aRueVYr35yM.Ti9FJqkSK6J,310.0,2.0,2024.0,36b,p,656.0,Kushinagar,xUeHwd9FQkg,indicator_36,69,36
2023-09-01,Kushinagar Sukhroli,SgYEydzGGbJ,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,656.0,Kushinagar,xUeHwd9FQkg,indicator_36,69,36
2023-09-01,Kushinagar Sukhroli,SgYEydzGGbJ,aRueVYr35yM.Ti9FJqkSK6J,166.0,2.0,2024.0,36b,p,656.0,Kushinagar,xUeHwd9FQkg,indicator_36,69,36
2023-09-01,Kushinagar Sukhroli,SgYEydzGGbJ,ui45G8KwpzU.Ti9FJqkSK6J,533.0,2.0,2024.0,2a,p,656.0,Kushinagar,xUeHwd9FQkg,indicator_2,69,2
2023-09-01,Kushinagar Sukhroli,SgYEydzGGbJ,GJKYhq2wR9L,529.0,2.0,2024.0,7a,p,656.0,Kushinagar,xUeHwd9FQkg,indicator_7,69,7
2023-09-01,Kushinagar Sukhroli,SgYEydzGGbJ,NI0EC5no6PO,615.0,2.0,2024.0,10a,p,656.0,Kushinagar,xUeHwd9FQkg,indicator_10,69,10
2023-09-01,Kushinagar Ramkola,XZ4UCP8boX8,aRueVYr35yM.Ti9FJqkSK6J,374.0,2.0,2024.0,36b,p,654.0,Kushinagar,xUeHwd9FQkg,indicator_36,467,36
2023-09-01,Kushinagar Ramkola,XZ4UCP8boX8,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,654.0,Kushinagar,xUeHwd9FQkg,indicator_36,467,36
2023-09-01,Kushinagar Ramkola,XZ4UCP8boX8,aRueVYr35yM.Ti9FJqkSK6J,314.0,2.0,2024.0,36b,p,654.0,Kushinagar,xUeHwd9FQkg,indicator_36,467,36
2023-09-01,Kushinagar Ramkola,XZ4UCP8boX8,ui45G8KwpzU.Ti9FJqkSK6J,722.0,2.0,2024.0,2a,p,654.0,Kushinagar,xUeHwd9FQkg,indicator_2,467,2
2023-09-01,Kushinagar Ramkola,XZ4UCP8boX8,GJKYhq2wR9L,646.0,2.0,2024.0,7a,p,654.0,Kushinagar,xUeHwd9FQkg,indicator_7,467,7
2023-09-01,Kushinagar Ramkola,XZ4UCP8boX8,NI0EC5no6PO,795.0,2.0,2024.0,10a,p,654.0,Kushinagar,xUeHwd9FQkg,indicator_10,467,10
2023-09-01,Kushinagar Kaptanganj,YIfO8FmqA6j,aRueVYr35yM.Ti9FJqkSK6J,496.0,2.0,2024.0,36b,p,653.0,Kushinagar,xUeHwd9FQkg,indicator_36,85,36
2023-09-01,Kushinagar Kaptanganj,YIfO8FmqA6j,ixBYYYjxXPP,227.0,2.0,2024.0,36a,p,653.0,Kushinagar,xUeHwd9FQkg,indicator_36,85,36
2023-09-01,Kushinagar Kaptanganj,YIfO8FmqA6j,aRueVYr35yM.Ti9FJqkSK6J,241.0,2.0,2024.0,36b,p,653.0,Kushinagar,xUeHwd9FQkg,indicator_36,85,36
2023-09-01,Kushinagar Kaptanganj,YIfO8FmqA6j,ui45G8KwpzU.Ti9FJqkSK6J,609.0,2.0,2024.0,2a,p,653.0,Kushinagar,xUeHwd9FQkg,indicator_2,85,2
2023-09-01,Kushinagar Kaptanganj,YIfO8FmqA6j,GJKYhq2wR9L,519.0,2.0,2024.0,7a,p,653.0,Kushinagar,xUeHwd9FQkg,indicator_7,85,7
2023-09-01,Kushinagar Kaptanganj,YIfO8FmqA6j,NI0EC5no6PO,812.0,2.0,2024.0,10a,p,653.0,Kushinagar,xUeHwd9FQkg,indicator_10,85,10
2023-09-01,Kushinagar Visunpura,lgWV1VzPmhE,aRueVYr35yM.Ti9FJqkSK6J,256.0,2.0,2024.0,36b,p,651.0,Kushinagar,xUeHwd9FQkg,indicator_36,874,36
2023-09-01,Kushinagar Visunpura,lgWV1VzPmhE,ixBYYYjxXPP,236.0,2.0,2024.0,36a,p,651.0,Kushinagar,xUeHwd9FQkg,indicator_36,874,36
2023-09-01,Kushinagar Visunpura,lgWV1VzPmhE,ui45G8KwpzU.Ti9FJqkSK6J,702.0,2.0,2024.0,2a,p,651.0,Kushinagar,xUeHwd9FQkg,indicator_2,874,2
2023-09-01,Kushinagar Visunpura,lgWV1VzPmhE,GJKYhq2wR9L,672.0,2.0,2024.0,7a,p,651.0,Kushinagar,xUeHwd9FQkg,indicator_7,874,7
2023-09-01,Kushinagar Visunpura,lgWV1VzPmhE,NI0EC5no6PO,725.0,2.0,2024.0,10a,p,651.0,Kushinagar,xUeHwd9FQkg,indicator_10,874,10
2023-09-01,Kushinagar Seavrahi,p7wG9B3Zqol,aRueVYr35yM.Ti9FJqkSK6J,674.0,2.0,2024.0,36b,p,662.0,Kushinagar,xUeHwd9FQkg,indicator_36,406,36
2023-09-01,Kushinagar Seavrahi,p7wG9B3Zqol,ixBYYYjxXPP,29.0,2.0,2024.0,36a,p,662.0,Kushinagar,xUeHwd9FQkg,indicator_36,406,36
2023-09-01,Kushinagar Seavrahi,p7wG9B3Zqol,aRueVYr35yM.Ti9FJqkSK6J,533.0,2.0,2024.0,36b,p,662.0,Kushinagar,xUeHwd9FQkg,indicator_36,406,36
2023-09-01,Kushinagar Seavrahi,p7wG9B3Zqol,ui45G8KwpzU.Ti9FJqkSK6J,946.0,2.0,2024.0,2a,p,662.0,Kushinagar,xUeHwd9FQkg,indicator_2,406,2
2023-09-01,Kushinagar Seavrahi,p7wG9B3Zqol,GJKYhq2wR9L,860.0,2.0,2024.0,7a,p,662.0,Kushinagar,xUeHwd9FQkg,indicator_7,406,7
2023-09-01,Kushinagar Seavrahi,p7wG9B3Zqol,NI0EC5no6PO,1195.0,2.0,2024.0,10a,p,662.0,Kushinagar,xUeHwd9FQkg,indicator_10,406,10
2023-09-01,Kushinagar Nabu Naurangia,vgRr0JIJR7M,aRueVYr35yM.Ti9FJqkSK6J,445.0,2.0,2024.0,36b,p,650.0,Kushinagar,xUeHwd9FQkg,indicator_36,241,36
2023-09-01,Kushinagar Nabu Naurangia,vgRr0JIJR7M,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,650.0,Kushinagar,xUeHwd9FQkg,indicator_36,241,36
2023-09-01,Kushinagar Nabu Naurangia,vgRr0JIJR7M,aRueVYr35yM.Ti9FJqkSK6J,306.0,2.0,2024.0,36b,p,650.0,Kushinagar,xUeHwd9FQkg,indicator_36,241,36
2023-09-01,Kushinagar Nabu Naurangia,vgRr0JIJR7M,ui45G8KwpzU.Ti9FJqkSK6J,608.0,2.0,2024.0,2a,p,650.0,Kushinagar,xUeHwd9FQkg,indicator_2,241,2
2023-09-01,Kushinagar Nabu Naurangia,vgRr0JIJR7M,GJKYhq2wR9L,573.0,2.0,2024.0,7a,p,650.0,Kushinagar,xUeHwd9FQkg,indicator_7,241,7
2023-09-01,Kushinagar Nabu Naurangia,vgRr0JIJR7M,NI0EC5no6PO,1118.0,2.0,2024.0,10a,p,650.0,Kushinagar,xUeHwd9FQkg,indicator_10,241,10
2023-09-01,Kushinagar Padrouna,vvIR3mOcYGz,aRueVYr35yM.Ti9FJqkSK6J,361.0,2.0,2024.0,36b,p,652.0,Kushinagar,xUeHwd9FQkg,indicator_36,662,36
2023-09-01,Kushinagar Padrouna,vvIR3mOcYGz,aRueVYr35yM.Ti9FJqkSK6J,268.0,2.0,2024.0,36b,p,652.0,Kushinagar,xUeHwd9FQkg,indicator_36,662,36
2023-09-01,Kushinagar Padrouna,vvIR3mOcYGz,ui45G8KwpzU.Ti9FJqkSK6J,928.0,2.0,2024.0,2a,p,652.0,Kushinagar,xUeHwd9FQkg,indicator_2,662,2
2023-09-01,Kushinagar Padrouna,vvIR3mOcYGz,GJKYhq2wR9L,990.0,2.0,2024.0,7a,p,652.0,Kushinagar,xUeHwd9FQkg,indicator_7,662,7
2023-09-01,Kushinagar Padrouna,vvIR3mOcYGz,NI0EC5no6PO,1141.0,2.0,2024.0,10a,p,652.0,Kushinagar,xUeHwd9FQkg,indicator_10,662,10
2023-09-01,Kushinagar Dudhai,xm14yPwUttg,aRueVYr35yM.Ti9FJqkSK6J,438.0,2.0,2024.0,36b,p,661.0,Kushinagar,xUeHwd9FQkg,indicator_36,63,36
2023-09-01,Kushinagar Dudhai,xm14yPwUttg,ixBYYYjxXPP,0.0,2.0,2024.0,36a,p,661.0,Kushinagar,xUeHwd9FQkg,indicator_36,63,36
2023-09-01,Kushinagar Dudhai,xm14yPwUttg,ui45G8KwpzU.Ti9FJqkSK6J,721.0,2.0,2024.0,2a,p,661.0,Kushinagar,xUeHwd9FQkg,indicator_2,63,2
2023-09-01,Kushinagar Dudhai,xm14yPwUttg,GJKYhq2wR9L,686.0,2.0,2024.0,7a,p,661.0,Kushinagar,xUeHwd9FQkg,indicator_7,63,7
