block_name,block_id,calc_type,date,district,district_id,division,domain_name,indicator_name,indicator_id,perc_point,quarter,type_name,year,block_id_num,district_id_num
Trivadi Ganj,gDpxx6NrC99,p,2023-09-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,36,0.923728813559322,2.0,JSY,2024,407,41
Dharora,gEphd9O9pPr,p,2023-09-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,36,0.2596401028277635,2.0,JSY,2024,612,22
Kalan,gGoFUoVcUmI,p,2023-09-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,36,0.965625,2.0,JSY,2024,113,28
Muratganj,gO0bpL7Tygs,p,2023-09-01,Kaushambi,PAj0oVY0Dxu,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,126,63
Biswan,gSwqRR5qMEE,p,2023-09-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,36,0.99568345323741,2.0,JSY,2024,637,60
Mirganj,gfXniA8E2yB,p,2023-09-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,36,0.9397993311036792,2.0,JSY,2024,284,56
Muzaffarnagar Budana,gh2z6ozRHvl,p,2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,263,17
Kunderki,gmAXrJ45VMf,p,2023-09-01,Moradabad,YQNQoPjAIpV,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,768,51
Mohamudabad,grxxI8LtNsw,p,2023-09-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,379,49
Junawai,gspBjXC9nc5,p,2023-09-01,Sambhal,YzHpzrN0eLv,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,756,13
Mathura Mathura,gucZ0cBoa0r,p,2023-09-01,Mathura,KP2BUB1npih,,JSY,% JSY Incentive,36,0.43333333333333335,2.0,JSY,2024,741,24
Auraiya Ajitmal,guhyL5WpMTF,p,2023-09-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,36,0.8160535117056856,2.0,JSY,2024,528,37
Kudreha,gwFahuoicRH,p,2023-09-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,36,0.437125748502994,2.0,JSY,2024,237,71
Barhalganj,h0bQr9x9gzJ,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,90,45
Sant Ravidas Nagar Aurai,h1MfXB88qMN,p,2023-09-01,Bhadohi,PeUY1vj02UQ,,JSY,% JSY Incentive,36,0.3285939968404423,2.0,JSY,2024,596,50
Binauli,h3yrIIH1cGT,p,2023-09-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,36,0.7320261437908496,2.0,JSY,2024,475,66
Gursaria,h9b0ymhftGb,p,2023-09-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,36,0.9217391304347826,2.0,JSY,2024,326,25
Lalitpur Talbehat,hByPwhy4hFw,p,2023-09-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,36,0.4186046511627907,2.0,JSY,2024,507,68
Bijnor Dhampur,hFYPDvQ1x7I,p,2023-09-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,36,0.08432147562582347,2.0,JSY,2024,687,15
Basti DHQ,hIlEZsYKlhK,p,2023-09-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,75,71
Agra Kahiragarh,hO5EeDRnO8S,p,2023-09-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,36,0.6164383561643836,2.0,JSY,2024,231,12
Lalitpur Mahroni,hSxXTcaWSE8,p,2023-09-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,36,0.6088709677419355,2.0,JSY,2024,377,68
Shamli Unn,hYGI5A3Mq94,p,2023-09-01,Shamli,AdiUcz9BXhx,,JSY,% JSY Incentive,36,0.5311778290993071,2.0,JSY,2024,339,32
Motigarpur,hcBv6xoPmri,p,2023-09-01,Sultanpur,o4ZQTVcMI7U,,JSY,% JSY Incentive,36,0.7191780821917808,2.0,JSY,2024,760,40
Ghazipur Jamania,hepZfdzFqgL,p,2023-09-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,783,67
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,36,0.5714285714285714,2.0,JSY,2024,812,17
Azamgarh Sathiyaon,hjSHCmJGFAP,p,2023-09-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,36,0.7990867579908676,2.0,JSY,2024,619,14
Siswa,hm9hIxLNVN8,p,2023-09-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,36,0.8769633507853403,2.0,JSY,2024,767,10
Chaka,hty8pfH1ySe,p,2023-09-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,376,34
Jaunpur DHQ,i81wO4m0rn2,p,2023-09-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,36,0.18633034987794955,2.0,JSY,2024,404,54
Budaun DHQ,i8KzqsutvXl,p,2023-09-01,Budaun,eA37kyBRRuZ,,JSY,% JSY Incentive,36,0.16686046511627908,2.0,JSY,2024,223,58
Khajni,i8SnEC5fIxD,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,791,45
Quazeedevar,i9BEhkE3w1b,p,2023-09-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,110,2
Madhouganj,iBHysCEYPjb,p,2023-09-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,36,0.9595141700404858,2.0,JSY,2024,212,64
Jaspura,iD2sVe31G90,p,2023-09-01,Banda,DggJGxqbWHn,,JSY,% JSY Incentive,36,0.9465020576131687,2.0,JSY,2024,159,47
Sant Ravidas Nagar Abholi,iFwP6fSzMVI,p,2023-09-01,Bhadohi,PeUY1vj02UQ,,JSY,% JSY Incentive,36,0.2535211267605634,2.0,JSY,2024,909,50
Kakori,iK1PfQ9wLbz,p,2023-09-01,Lucknow,MfHac5N78aK,,JSY,% JSY Incentive,36,0.8716814159292036,2.0,JSY,2024,842,53
Ghazipur Mardeh,iMSgdsfQfK3,p,2023-09-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,36,0.2074688796680498,2.0,JSY,2024,322,67
Jalaun Rampura,iQBAMBoxYul,p,2023-09-01,Jalaun,NL5xiiHZQSC,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,141,4
Fatehpur,iRCOLiyhze6,p,2023-09-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,36,0.7913043478260869,2.0,JSY,2024,490,41
Auraiya Achhalda,iT6mwbFSnli,p,2023-09-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,638,37
Lalitpur Birdha,ilEX3iUSCkP,p,2023-09-01,Lalitpur,fagfcadhxej,,JSY,% JSY Incentive,36,0.8851674641148325,2.0,JSY,2024,660,68
Aaspurdavsra,iobObmzVNqo,p,2023-09-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,36,0.775,2.0,JSY,2024,585,3
Firozabad Hathwant,ipancoUtUKq,p,2023-09-01,Firozabad,eJTsuE56XDF,,JSY,% JSY Incentive,36,0.6741573033707865,2.0,JSY,2024,419,27
Agra Akola,iqYgALY5y5A,p,2023-09-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,36,0.5964912280701754,2.0,JSY,2024,47,12
Ghaziabad Loni,isevBbVYacc,p,2023-09-01,Ghaziabad,M5NHlfAaKYI,,JSY,% JSY Incentive,36,0.9059304703476484,2.0,JSY,2024,577,39
Samsabad,istRPh0AKbM,p,2023-09-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,36,0.9290780141843972,2.0,JSY,2024,563,49
Unnav Safipur,iudStsVG8zs,p,2023-09-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,36,0.9156010230179028,2.0,JSY,2024,62,7
Mathura Baldav,j3WnhnsAIht,p,2023-09-01,Mathura,KP2BUB1npih,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,613,24
C S M Nagar Fursatganj,j4mknIwFS2j,p,2023-09-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,36,0.9670658682634732,2.0,JSY,2024,896,75
Bijnor Kotwali,j5nQ6oNNVnX,p,2023-09-01,Bijnor,uCYjHW7FuGG,,JSY,% JSY Incentive,36,0.9652777777777778,2.0,JSY,2024,537,15
Bulandshahar Siyana,jJP9OWvYMuH,p,2023-09-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,800,52
Chittaura,jNYEM4EP98K,p,2023-09-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,132,23
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2023-09-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,36,0.9487179487179488,2.0,JSY,2024,9,59
Fatehpur Amuali,janjc2a7UuX,p,2023-09-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,40,16
Shahjahanpur DHQ,jc5MqfKVzRH,p,2023-09-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,36,0.1406993006993007,2.0,JSY,2024,661,28
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2023-09-01,Kanpur Dehat,k3D0AumUCiC,,JSY,% JSY Incentive,36,1.1244979919678717,2.0,JSY,2024,264,57
Ballia Garwar,jh6PK3SOcHL,p,2023-09-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,36,0.74375,2.0,JSY,2024,570,5
Ramnagar Basti,jiDSxIFBh1G,p,2023-09-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,36,0.7370892018779343,2.0,JSY,2024,351,71
Gonda,jkV9lhxAuuK,p,2023-09-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,36,0.7034482758620689,2.0,JSY,2024,34,44
Mihipurwa,jo7VYHdzhDi,p,2023-09-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,709,23
Kerakat,joT95cJHrTQ,p,2023-09-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,36,1.0541871921182266,2.0,JSY,2024,56,54
Barabanki DHQ,jqG1GfySEy7,p,2023-09-01,Barabanki,tzH6nJu9SwS,,JSY,% JSY Incentive,36,0.7452229299363057,2.0,JSY,2024,437,41
Babina,jtzi71zh7X8,p,2023-09-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,36,0.9634146341463414,2.0,JSY,2024,522,25
kasganj,jvUzHuel9I6,p,2023-09-01,Kasganj,hITp09XOBLZ,,JSY,% JSY Incentive,36,0.557013118062563,2.0,JSY,2024,257,70
Tondarpur,jvwEe3kpMPg,p,2023-09-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,36,1.4829931972789117,2.0,JSY,2024,73,64
Paniyara,k0SXa6DYHlU,p,2023-09-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,36,0.7443609022556391,2.0,JSY,2024,12,10
Mahoba DHQ,k7nZry9XTd5,p,2023-09-01,Mahoba,sUQMxIc3yXj,,JSY,% JSY Incentive,36,,2.0,JSY,2024,883,42
Hardoi DHQ,kBVkJI1qaWb,p,2023-09-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,36,0.4587912087912088,2.0,JSY,2024,125,64
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,,JSY,% JSY Incentive,36,0.4912280701754386,2.0,JSY,2024,531,17
Phoolbhar,kKTBu6UpSYl,p,2023-09-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,587,22
Mahuwa,kKjIKi66mY2,p,2023-09-01,Banda,DggJGxqbWHn,,JSY,% JSY Incentive,36,1.2807017543859651,2.0,JSY,2024,373,47
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2023-09-01,Gautam Buddha Nagar,bNmwkrQeP3e,,JSY,% JSY Incentive,36,0.9318181818181818,2.0,JSY,2024,127,35
Bagpat DHQ,kaWQCx3sgxl,p,2023-09-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,36,0.8942857142857142,2.0,JSY,2024,176,66
Ghazipur Davkali,kcQKXLIXWNj,p,2023-09-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,36,0.2797783933518005,2.0,JSY,2024,400,67
Ballia Navanagar,kepTOn7He9W,p,2023-09-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,36,0.462406015037594,2.0,JSY,2024,472,5
Vihar,klR8OoJpYaw,p,2023-09-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,665,3
Sahughat,knCO4emeZY1,p,2023-09-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,36,0.8111111111111111,2.0,JSY,2024,254,71
Barhani,kneJKc3fNtp,p,2023-09-01,Chandauli,ClbehnmwSec,,JSY,% JSY Incentive,36,0.9803921568627452,2.0,JSY,2024,837,61
Chaprauli,koZRGrwQvrl,p,2023-09-01,Bagpat,HJIS3IrQ0Nj,,JSY,% JSY Incentive,36,0.4455445544554456,2.0,JSY,2024,822,66
Chandauli DHQ,kqqVceYxMn2,p,2023-09-01,Chandauli,ClbehnmwSec,,JSY,% JSY Incentive,36,0.1972318339100346,2.0,JSY,2024,792,61
Shivrajpur,krPd5gR8BjY,p,2023-09-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,36,0.9349112426035504,2.0,JSY,2024,220,65
Mall,ksTeBOfYw9L,p,2023-09-01,Lucknow,MfHac5N78aK,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,491,53
Chitrakoot DHQ,kuE3K1lT4Ik,p,2023-09-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,233,38
Bghouli,kvn8lGZHRgM,p,2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,,JSY,% JSY Incentive,36,0.9166666666666666,2.0,JSY,2024,252,11
Etawah Saifai,kxTyOTd53rb,p,2023-09-01,Etawah,Pm0jLk6EAiE,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,608,62
Bhathat,kzpItiarBRF,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,2.1957671957671963,2.0,JSY,2024,899,45
C S M Nagar Bhadar,l02BWTHnGkg,p,2023-09-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,36,0.8994708994708994,2.0,JSY,2024,424,75
Jaitipur,l14UZLO07Q9,p,2023-09-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,36,0.6726190476190477,2.0,JSY,2024,564,28
Belghat,l4r3ouFQPZS,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,0.7422222222222222,2.0,JSY,2024,683,45
Pratapgarh DHQ,l7DJJezKzTw,p,2023-09-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,36,0.8326359832635983,2.0,JSY,2024,667,3
Bada Gaon,l7op2G8Asvm,p,2023-09-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,36,1.032258064516129,2.0,JSY,2024,225,25
Rupaideeh,l9TKc1gE8KO,p,2023-09-01,Gonda,y8WarEkWCul,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,578,2
Soron,lBW2OFwomV0,p,2023-09-01,Kasganj,hITp09XOBLZ,,JSY,% JSY Incentive,36,0.6805555555555556,2.0,JSY,2024,693,70
Ballia Chilkahar,lLzGu8T43H8,p,2023-09-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,852,5
Auraiya DHQ,lMDCwvmApOX,p,2023-09-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,538,37
Manikpur,lNpqSHtjFu3,p,2023-09-01,Chitrakoot,i2fSZZ3QAJJ,,JSY,% JSY Incentive,36,0.7993730407523509,2.0,JSY,2024,349,38
Garhmukteshwar,lY8m4U7kmq2,p,2023-09-01,Hapur,CZ8kLjgqvSH,,JSY,% JSY Incentive,36,0.7142857142857143,2.0,JSY,2024,13,46
Lalganj Pratapgarh,lZg8HzmVg9D,p,2023-09-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,849,3
Maunathbhanjan Pardha,la9bHITzK55,p,2023-09-01,Maunathbhanjan,CBSB9v92AwT,,JSY,% JSY Incentive,36,1.4379084967320257,2.0,JSY,2024,681,6
Kalyanpur,laYVNN7jnnN,p,2023-09-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,36,0.3473684210526316,2.0,JSY,2024,189,65
Kumbhi,lbRa62r2r1d,p,2023-09-01,Lakhimpur Kheri,d9ZuMopgX29,,JSY,% JSY Incentive,36,0.5307557117750439,2.0,JSY,2024,397,22
Jmunaha,lbYsetq7442,p,2023-09-01,Shrawasti,oyTwneTbWDx,,JSY,% JSY Incentive,36,0.4437869822485207,2.0,JSY,2024,470,18
Azamgarh Pawai,lcnwkO2gp49,p,2023-09-01,Azamgarh,NjckKfm3g0k,,JSY,% JSY Incentive,36,0.905511811023622,2.0,JSY,2024,383,14
Kushinagar Visunpura,lgWV1VzPmhE,p,2023-09-01,Kushinagar,xUeHwd9FQkg,,JSY,% JSY Incentive,36,0.921875,2.0,JSY,2024,874,9
Laxmanpur,loZ8Meaktfa,p,2023-09-01,Pratapgarh,fz7bJo3egPX,,JSY,% JSY Incentive,36,0.7789473684210526,2.0,JSY,2024,614,3
Chibramau,lqFb50V1HFl,p,2023-09-01,Kannauj,IhQbDYRiF8w,,JSY,% JSY Incentive,36,0.4602698650674663,2.0,JSY,2024,506,73
Pihani,lr3CfswaZMq,p,2023-09-01,Hardoi,MTIkUw5q5pX,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,762,64
Rae Bareli Deeh,lruABl36XZQ,p,2023-09-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,169,59
Payagpur,m1nYwKqPcyp,p,2023-09-01,Bahraich,iE0E3nLioFr,,JSY,% JSY Incentive,36,0.342,2.0,JSY,2024,727,23
Bhojipura,m5Tn9LTc2Dy,p,2023-09-01,Bareilly,vVqY3DPcpHf,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,184,56
Dhani,m89LQqFOgTd,p,2023-09-01,Maharajganj,AcnMkNGgc3S,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,670,10
Ballia Siar,mH7MZIxUv1s,p,2023-09-01,Ballia,oNDvGBE5fLq,,JSY,% JSY Incentive,36,0.6074380165289256,2.0,JSY,2024,205,5
Jaithra,mK3aOsGURLr,p,2023-09-01,Etah,ZLcx4iOVyN5,,JSY,% JSY Incentive,36,1.1705426356589148,2.0,JSY,2024,356,21
Bulandshahar Agota,mQeabczYlwZ,p,2023-09-01,Bulandshahar,ogBt4gWCiem,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,910,52
Simbhaoli,mSef7qX2gGM,p,2023-09-01,Hapur,CZ8kLjgqvSH,,JSY,% JSY Incentive,36,1.148148148148148,2.0,JSY,2024,511,46
Rae Bareli Chtoh,mbfOsRukNYs,p,2023-09-01,Rae Bareli,lLvTDpBDY8u,,JSY,% JSY Incentive,36,0.9497716894977168,2.0,JSY,2024,181,59
Ghazipur Gondaur,mhI69xut9he,p,2023-09-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,36,0.25,2.0,JSY,2024,804,67
Unnav C.Karen,miCbY8KENnd,p,2023-09-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,36,0.8468468468468469,2.0,JSY,2024,814,7
Hariharpur Rani,miFaxMESSJ2,p,2023-09-01,Shrawasti,oyTwneTbWDx,,JSY,% JSY Incentive,36,0.6649484536082474,2.0,JSY,2024,124,18
Sikhar,moqnzHZCfQg,p,2023-09-01,Mirzapur,UAicdMLyuk4,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,802,20
Agra Sainya,mqJOhnNW2ce,p,2023-09-01,Agra,N5WWbRtsjWp,,JSY,% JSY Incentive,36,0.9838187702265372,2.0,JSY,2024,394,12
C S M Nagar Amethi,myKgoGwviVc,p,2023-09-01,Amethi,StsLkYw1G0m,,JSY,% JSY Incentive,36,1.067193675889328,2.0,JSY,2024,358,75
Miaoon,n0U0QMMNJZe,p,2023-09-01,Budaun,eA37kyBRRuZ,,JSY,% JSY Incentive,36,0.4946524064171123,2.0,JSY,2024,520,58
Sridattganj,n9AVoLqOsfk,p,2023-09-01,Balrampur,uS0pNSxN3sS,,JSY,% JSY Incentive,36,0.4761904761904762,2.0,JSY,2024,839,72
Parasrampur,nE41ZrKaU9G,p,2023-09-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,36,0.7062146892655368,2.0,JSY,2024,178,71
Hathras Sadabad,nGMlBiXPa8W,p,2023-09-01,Hathras,m1IAjmqkoFC,,JSY,% JSY Incentive,36,0.6970297029702971,2.0,JSY,2024,831,48
Dumaria,nH12F0E43cT,p,2023-09-01,Siddharth Nagar,cP0p8qfm3il,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,118,1
Behta,nKJmMxPaEZ9,p,2023-09-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,36,0.945121951219512,2.0,JSY,2024,657,60
Santha,nS9UOwtscu1,p,2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,104,11
Meerut Rohta,nSWcYd5JkhS,p,2023-09-01,Meerut,v8YGmR7nOdj,,JSY,% JSY Incentive,36,0.6699029126213593,2.0,JSY,2024,217,30
Rajapur ,nU3oS2SGD3b,p,2023-09-01,Farrukhabad,uEEwlAGZXWW,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,841,49
Jawan,nYlhMfttxtb,p,2023-09-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,36,0.8490566037735849,2.0,JSY,2024,350,44
Sirkoni,nftiI8Ch1nw,p,2023-09-01,Jaunpur,gmw76vAUMqz,,JSY,% JSY Incentive,36,0.9607843137254902,2.0,JSY,2024,907,54
Fatehpur Asthar,niYGeZzm6Zu,p,2023-09-01,Fatehpur,ibLiLcaKzw2,,JSY,% JSY Incentive,36,0.4772727272727273,2.0,JSY,2024,799,16
Firozabad Araon,njhb7CY73zh,p,2023-09-01,Firozabad,eJTsuE56XDF,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,788,27
Campierganj,noXyISQsTiJ,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,0.631578947368421,2.0,JSY,2024,81,45
Swar,nwSfqFHkPxa,p,2023-09-01,Rampur,IU006h5U7jj,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,195,26
Hergaon,nwuxQQpdi7D,p,2023-09-01,Sitapur,XxaOowFtkiJ,,JSY,% JSY Incentive,36,0.6301775147928994,2.0,JSY,2024,815,60
Pali,nxstNxWEDHb,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,71,45
Jhansi DHQ,o2TR0og834Q,p,2023-09-01,Jhansi,Mq751wBMqGF,,JSY,% JSY Incentive,36,0.28495339547270304,2.0,JSY,2024,91,25
Tilhar,o9TtE34iDMB,p,2023-09-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,36,0.9847094801223242,2.0,JSY,2024,287,28
Sersoul,o9odKTTIYVk,p,2023-09-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,288,65
Block Amroha,o9uEgq78lMK,p,2023-09-01,Amroha,hgquAmZaNBu,,JSY,% JSY Incentive,36,0.26666666666666666,2.0,JSY,2024,703,33
Jahangir Ganj,oB6hTaKvzgv,p,2023-09-01,Ambedkar Nagar,jM27ji8tyrM,,JSY,% JSY Incentive,36,1.1815384615384616,2.0,JSY,2024,389,8
Gorakhpur DHQ,oER6x75izaS,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,0.4985851726089417,2.0,JSY,2024,567,45
Ghazipur Kasimabad,oJK3Sqdic6n,p,2023-09-01,Ghazipur,dScWdMRN8PL,,JSY,% JSY Incentive,36,0.14285714285714285,2.0,JSY,2024,20,67
Saharanpur DHQ,oJLTrPrhs93,p,2023-09-01,Saharanpur,FKYZ3JbWq84,,JSY,% JSY Incentive,36,0.004640742518803008,2.0,JSY,2024,256,31
Meerut Parikshatgarh,oNOcph5dm8a,p,2023-09-01,Meerut,v8YGmR7nOdj,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,772,30
Saharanpur Daoband,oNfXWvtDaWv,p,2023-09-01,Saharanpur,FKYZ3JbWq84,,JSY,% JSY Incentive,36,0.4300341296928328,2.0,JSY,2024,652,31
Nigohi,oSPqI1SUnmV,p,2023-09-01,Shahjahanpur,GaiLSoQq1ue,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,754,28
Chandaus,oV5iZQFUzGo,p,2023-09-01,Aligarh,frD2HOp3wAs,,JSY,% JSY Incentive,36,0.5644599303135889,2.0,JSY,2024,466,44
Sant Ravidas Nagar Suriyawa,oZ8M2HNNfYK,p,2023-09-01,Bhadohi,PeUY1vj02UQ,,JSY,% JSY Incentive,36,0.6370967741935484,2.0,JSY,2024,474,50
Saharanpur Rampur Maniharan,obGw4WWLMlw,p,2023-09-01,Saharanpur,FKYZ3JbWq84,,JSY,% JSY Incentive,36,1.1111111111111112,2.0,JSY,2024,789,31
Unnav Miyaganj,odvvm2fnyz9,p,2023-09-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,36,0.4862385321100918,2.0,JSY,2024,78,7
Unnav Hilauli,oeicJPH2lIq,p,2023-09-01,Unnav,aT03mfdlNiF,,JSY,% JSY Incentive,36,0.9653179190751444,2.0,JSY,2024,724,7
Auraiya Sahar,ogSTp4HnpXK,p,2023-09-01,Auraiya,Bd6E8zkVvVt,,JSY,% JSY Incentive,36,0.9761904761904762,2.0,JSY,2024,704,37
Billahaur,oiZGLrWMq7u,p,2023-09-01,Kanpur Nagar,QVMRMhzVrrS,,JSY,% JSY Incentive,36,0.6098484848484849,2.0,JSY,2024,817,65
Shankargarh,omKjHTDECWY,p,2023-09-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,434,34
Goura,omXlDQQZhm0,p,2023-09-01,Basti,J1P16zQEOUT,,JSY,% JSY Incentive,36,0.6709677419354839,2.0,JSY,2024,318,71
Dhanupur,ooMZMhdhlnd,p,2023-09-01,Prayagraj,tXgaew1Pd2Y,,JSY,% JSY Incentive,36,0.0,2.0,JSY,2024,809,34
Bansgaon,oqobaBlkco3,p,2023-09-01,Gorakhpur,vR85cHdsw1w,,JSY,% JSY Incentive,36,1.0,2.0,JSY,2024,286,45
