date,district,district_id,subindicator_id,value
202301,Asafpur,A8jhC64rvlS,aRueVYr35yM.Ti9FJqkSK6J,195.0
202301,Rudauli,AAOPzLEjW4T,aRueVYr35yM.Ti9FJqkSK6J,346.0
202301,Baskhari,ABuWCL4zW6t,aRueVYr35yM.Ti9FJqkSK6J,283.0
202301,Dostpur,AGFzimgfzIo,aRueVYr35yM.Ti9FJqkSK6J,172.0
202301,Khair,AN2dWDiHkBb,aRueVYr35yM.Ti9FJqkSK6J,219.0
202301,Ghazipur Manihari,APE5J6eTM3s,aRueVYr35yM.Ti9FJqkSK6J,199.0
202301,Tappal,ARlYpTrc811,aRueVYr35yM.Ti9FJqkSK6J,208.0
202301,Hathras Sahpau,AcznJJtvLKq,aRueVYr35yM.Ti9FJqkSK6J,239.0
202301,Parsupur,Ae5sVkqEY53,aRueVYr35yM.Ti9FJqkSK6J,211.0
202301,Aligarh DHQ,Ae6KfBl84FW,aRueVYr35yM.Ti9FJqkSK6J,3083.0
202301,Saidnagar,Afucmep9Fdq,aRueVYr35yM.Ti9FJqkSK6J,401.0
202301,BKTalabe,ApSm0CuGVfL,aRueVYr35yM.Ti9FJqkSK6J,376.0
202301,Sahabganj,Aq89pvDpWBA,aRueVYr35yM.Ti9FJqkSK6J,203.0
202301,Deoria Bhttni,AzV6zQXaRba,aRueVYr35yM.Ti9FJqkSK6J,208.0
202301,Itawa,B0QTEnRTAZg,aRueVYr35yM.Ti9FJqkSK6J,479.0
202301,Bilhari,B1rNgGH3FaM,aRueVYr35yM.Ti9FJqkSK6J,184.0
202301,Kushinagar Fajilnagar,B3CnhXWWije,aRueVYr35yM.Ti9FJqkSK6J,595.0
202301,Marouri,B6BzDe4ryaa,aRueVYr35yM.Ti9FJqkSK6J,187.0
202301,Madhiyahoo,B9itA8m0ytx,aRueVYr35yM.Ti9FJqkSK6J,109.0
202301,Mathura Chatta,BEiGzI07UOM,aRueVYr35yM.Ti9FJqkSK6J,82.0
202301,Bulandshahar Pahasu,BFS0IOjIJM6,aRueVYr35yM.Ti9FJqkSK6J,258.0
202301,Unnav Bangarmau,BGRBILNZiPW,aRueVYr35yM.Ti9FJqkSK6J,268.0
202301,Saharanpur Gangoha,BHNN3R3Nfyk,aRueVYr35yM.Ti9FJqkSK6J,354.0
202301,Jaisinghpur,BKeRkKcuOgW,aRueVYr35yM.Ti9FJqkSK6J,207.0
202301,Manjhwan,BLgq44ZJkKh,aRueVYr35yM.Ti9FJqkSK6J,203.0
202301,Islam Nagar,BU3H8j3vtpl,aRueVYr35yM.Ti9FJqkSK6J,274.0
202301,Bulandshahar Arniya,BWEaFP6tBWO,aRueVYr35yM.Ti9FJqkSK6J,77.0
202301,Nawabganj,BWxu1bDp2ht,aRueVYr35yM.Ti9FJqkSK6J,179.0
202301,Rae Bareli Shivgarh,BYGgaeM7fof,aRueVYr35yM.Ti9FJqkSK6J,148.0
202301,Kushinagar Hata,BYiQDRJhWWk,aRueVYr35yM.Ti9FJqkSK6J,198.0
202301,Kanpur Dehat Sandalpur,Bc5VrfyFJO4,aRueVYr35yM.Ti9FJqkSK6J,109.0
202301,Shahbad,Bgu9MPGC8NW,aRueVYr35yM.Ti9FJqkSK6J,753.0
202301,Kushinagar Motichak,BhMAwU8XZey,aRueVYr35yM.Ti9FJqkSK6J,203.0
202301,Mainpuri Jagir,BkcbTCyupP9,aRueVYr35yM.Ti9FJqkSK6J,115.0
202301,Lalaurikhera,BwBmhT0ClWR,aRueVYr35yM.Ti9FJqkSK6J,120.0
202301,Dubeypur,C2FFe2TBScZ,aRueVYr35yM.Ti9FJqkSK6J,796.0
202301,Firozabad Jasrana,C4DRedrM3Pb,aRueVYr35yM.Ti9FJqkSK6J,160.0
202301,Fakharpur,C9qOAPWGoUS,aRueVYr35yM.Ti9FJqkSK6J,517.0
202301,Kushinagar Tamkuhi,CApqqM6FvRV,aRueVYr35yM.Ti9FJqkSK6J,579.0
202301,Mathura Raya,CGmxoB5JV9G,aRueVYr35yM.Ti9FJqkSK6J,181.0
202301,Manda,CGzm91g5LUD,aRueVYr35yM.Ti9FJqkSK6J,392.0
202301,Jalalabad,CJnQGhWTHo0,aRueVYr35yM.Ti9FJqkSK6J,329.0
202301,Chirgaon,CNdl7yi4n8S,aRueVYr35yM.Ti9FJqkSK6J,248.0
202301,Agra Shashambad,CSr734nIeVU,aRueVYr35yM.Ti9FJqkSK6J,271.0
202301,Agra DHQ,CUTzCqh1nRn,aRueVYr35yM.Ti9FJqkSK6J,4999.0
202301,Nawada,CUfl7clOb3K,aRueVYr35yM.Ti9FJqkSK6J,317.0
202301,Sohawal,CUsMlPeoyMI,aRueVYr35yM.Ti9FJqkSK6J,273.0
202301,Unnav DHQ,CYb7f3DOpb0,aRueVYr35yM.Ti9FJqkSK6J,1759.0
202301,Ghorahawal,Cea63kQpiOw,aRueVYr35yM.Ti9FJqkSK6J,436.0
202301,Fatehpur Deomai,Cge552Satby,aRueVYr35yM.Ti9FJqkSK6J,205.0
202301,Huzoorpur,CjshmDK5t8E,aRueVYr35yM.Ti9FJqkSK6J,459.0
202301,Unnav Asoha,CpShKssApxk,aRueVYr35yM.Ti9FJqkSK6J,79.0
202301,Azamgarh Lalganj,CqNwKYL7iqH,aRueVYr35yM.Ti9FJqkSK6J,127.0
202301,Barsathi,CqlV6Koe6vJ,aRueVYr35yM.Ti9FJqkSK6J,95.0
202301,Varanasi Pindara,Cr1PwYBuSs1,aRueVYr35yM.Ti9FJqkSK6J,284.0
202301,Sant Kabir Nagar DHQ,Cv8WrBixKYV,aRueVYr35yM.Ti9FJqkSK6J,31.0
202301,Dadroul,CzrcP2SLElb,aRueVYr35yM.Ti9FJqkSK6J,131.0
202301,Sidhpura,DCamfBCJMSi,aRueVYr35yM.Ti9FJqkSK6J,193.0
202301,Bilaspur,DNtrijn28qb,aRueVYr35yM.Ti9FJqkSK6J,431.0
202301,Aeliya,DPIQ2VWtvGl,aRueVYr35yM.Ti9FJqkSK6J,163.0
202301,Etawah Badpura,DQKs9hxWhSr,aRueVYr35yM.Ti9FJqkSK6J,119.0
202301,Lalitpur Madawara,DQg8KWOYf9m,aRueVYr35yM.Ti9FJqkSK6J,252.0
202301,Tandiyanwa,DSmdrNpxWTp,aRueVYr35yM.Ti9FJqkSK6J,191.0
202301,Azamgarh Rani Ki Sarai,DYvPZYv80ET,aRueVYr35yM.Ti9FJqkSK6J,196.0
202301,Dhnipur,DeIlv8osqJa,aRueVYr35yM.Ti9FJqkSK6J,160.0
202301,Jamalpur,Dga9ieikVr5,aRueVYr35yM.Ti9FJqkSK6J,245.0
202301,Maunathbhanjan Badraon,DlJoJFtt9AE,aRueVYr35yM.Ti9FJqkSK6J,158.0
202301,Mainpuri Bewar,Dn4n2S6qEWw,aRueVYr35yM.Ti9FJqkSK6J,197.0
202301,Kanpur Dehat Derapur,Dt0dgcTvEpm,aRueVYr35yM.Ti9FJqkSK6J,135.0
202301,Sambhal DHQ,E3NqDNq6JJg,aRueVYr35yM.Ti9FJqkSK6J,333.0
202301,Deoria Barhaz,E5A2kSTc3PM,aRueVYr35yM.Ti9FJqkSK6J,176.0
202301,Rae Bareli Setawan,E6hdzl0I5tt,aRueVYr35yM.Ti9FJqkSK6J,102.0
202301,Kasmanda,E8Ds6nIiHXM,aRueVYr35yM.Ti9FJqkSK6J,308.0
202301,Siddharth Nagar DHQ,EE0yO6YSNwL,aRueVYr35yM.Ti9FJqkSK6J,188.0
202301,Badoukher Khurd,EFUeXhmIy8J,aRueVYr35yM.Ti9FJqkSK6J,591.0
202301,Panwari,ESC202G5t07,aRueVYr35yM.Ti9FJqkSK6J,151.0
202301,Tajpur,ETOgxiqqzTT,aRueVYr35yM.Ti9FJqkSK6J,85.0
202301,Unnav Bichhiya,EVsunDfk1Xx,aRueVYr35yM.Ti9FJqkSK6J,56.0
202301,Mathura Mant,EWInJymroFJ,aRueVYr35yM.Ti9FJqkSK6J,66.0
202301,Sarswan,EXoRpuAixOF,aRueVYr35yM.Ti9FJqkSK6J,282.0
202301,Chobeypur,EbQXwXsACBg,aRueVYr35yM.Ti9FJqkSK6J,149.0
202301,Sondhi,EcaeGqA47MY,aRueVYr35yM.Ti9FJqkSK6J,252.0
202301,Bijnor Jalilpur,EdO6OYkMy4n,aRueVYr35yM.Ti9FJqkSK6J,912.0
202301,Mahsi,EdjW9d0OX1h,aRueVYr35yM.Ti9FJqkSK6J,314.0
202301,Mainpuri Barnahal,EeFlmvJs36p,aRueVYr35yM.Ti9FJqkSK6J,150.0
202301,Sangipur,EgafD8LSM5T,aRueVYr35yM.Ti9FJqkSK6J,206.0
202301,Ujhani,EjPcZNiYzP2,aRueVYr35yM.Ti9FJqkSK6J,254.0
202301,Bankuti,Ek8aj4Sjo0n,aRueVYr35yM.Ti9FJqkSK6J,122.0
202301,Deoria Bankata,EmKRIMSIXim,aRueVYr35yM.Ti9FJqkSK6J,195.0
202301,Meja,En85jBKx0aq,aRueVYr35yM.Ti9FJqkSK6J,300.0
202301,Pilibhit DHQ,Ez4mS8TGHyp,aRueVYr35yM.Ti9FJqkSK6J,1074.0
202301,Dhanapur,F1Ddi7jawvX,aRueVYr35yM.Ti9FJqkSK6J,222.0
202301,Nawabganj Bahraich,F2HjseXcv3G,aRueVYr35yM.Ti9FJqkSK6J,447.0
202301,Gajraula,F4PpXNqeUpP,aRueVYr35yM.Ti9FJqkSK6J,688.0
202301,Hamirpur Nauranga,F4fL0v4ObFM,aRueVYr35yM.Ti9FJqkSK6J,251.0
202301,Ballia Pandah,F6ojCWU9pCH,aRueVYr35yM.Ti9FJqkSK6J,125.0
202301,Mahrajganj,FBVobg8QhyC,aRueVYr35yM.Ti9FJqkSK6J,39.0
202301,Bilsi,FBjTmOT2uLU,aRueVYr35yM.Ti9FJqkSK6J,330.0
202301,Gautam Buddha Nagar Dankaur,FGqvmr1orP5,aRueVYr35yM.Ti9FJqkSK6J,100.0
202301,Bhawalkheda,FHp906GIA29,aRueVYr35yM.Ti9FJqkSK6J,184.0
202301,Puwaya,FJZd1VoPnSp,aRueVYr35yM.Ti9FJqkSK6J,110.0
202301,Nawabganj Gonda,FMAaW4X6ueM,aRueVYr35yM.Ti9FJqkSK6J,195.0
202301,Mundapanday,FPqrFlrWiLm,aRueVYr35yM.Ti9FJqkSK6J,206.0
202301,Meerut MEERUT,FX5OPO64IaR,aRueVYr35yM.Ti9FJqkSK6J,69.0
202301,Pilana,FXgVpTS1KKY,aRueVYr35yM.Ti9FJqkSK6J,310.0
202301,Bulandshahar Gulaothi,FXjd8I3tis1,aRueVYr35yM.Ti9FJqkSK6J,638.0
202301,Kemasin,FhvPjqLG12y,aRueVYr35yM.Ti9FJqkSK6J,333.0
202301,Shargarh,FjccMEGL0Hr,aRueVYr35yM.Ti9FJqkSK6J,239.0
202301,Unnav Sumerpur,Fy5oqtT0JAR,aRueVYr35yM.Ti9FJqkSK6J,164.0
202301,Niyamtabad,FyHWyWYiq51,aRueVYr35yM.Ti9FJqkSK6J,159.0
202301,Ballia Bansdih,G4HRu37srJN,aRueVYr35yM.Ti9FJqkSK6J,122.0
202301,Dalelnagar,G7D5lGOMxxz,aRueVYr35yM.Ti9FJqkSK6J,126.0
202301,Balrampur DHQ,G7snWO0Hmy7,aRueVYr35yM.Ti9FJqkSK6J,265.0
202301,Jalaun Madhougarh,GGmtoqpI9Je,aRueVYr35yM.Ti9FJqkSK6J,122.0
202301,Bilsanda,GHjV9QTEXyn,aRueVYr35yM.Ti9FJqkSK6J,265.0
202301,Shrawasti DHQ,GK26msJSJoZ,aRueVYr35yM.Ti9FJqkSK6J,579.0
