date,district,district_id,subindicator_id,value,quarter,year,sub_id,calc_type,division,div_map_id,map_id,indicator_id
2023-09-01,Bareilly,vVqY3DPcpHf,aRueVYr35yM.Ti9FJqkSK6J,7004.0,2,2024,36b,p,Bareilly Division,150,150,indicator_36
2023-09-01,Bareilly,vVqY3DPcpHf,dwGorjVGkD9,24.5,2,2024,35a,p,Bareilly Division,150,150,indicator_35
2023-09-01,Bareilly,vVqY3DPcpHf,m7ggqyMXhyL,88.1,2,2024,37a,p,Bareilly Division,150,150,indicator_37
2023-09-01,Bareilly,vVqY3DPcpHf,indicator_2a,4571.0,2,2024,2a,p,Bareilly Division,150,150,indicator_2
2023-09-01,Bareilly,vVqY3DPcpHf,GJKYhq2wR9L,13262.0,2,2024,7a,p,Bareilly Division,150,150,indicator_7
2023-09-01,Bareilly,vVqY3DPcpHf,B2A7x36qEry.Ti9FJqkSK6J,12997.0,2,2024,10a,p,Bareilly Division,150,150,indicator_10
2023-09-01,Bareilly,vVqY3DPcpHf,GXgfTS67qxe.Ti9FJqkSK6J,1333.0,2,2024,10b,p,Bareilly Division,150,150,indicator_10
2023-09-01,Hamirpur,VSI7HobT5qL,ixBYYYjxXPP,1102.0,2,2024,36a,p,Chitrakoot Division,170,168,indicator_36
2023-09-01,Hamirpur,VSI7HobT5qL,aRueVYr35yM.Ti9FJqkSK6J,2190.0,2,2024,36b,p,Chitrakoot Division,170,168,indicator_36
2023-09-01,Hamirpur,VSI7HobT5qL,dwGorjVGkD9,25.7,2,2024,35a,p,Chitrakoot Division,170,168,indicator_35
2023-09-01,Hamirpur,VSI7HobT5qL,m7ggqyMXhyL,92.1,2,2024,37a,p,Chitrakoot Division,170,168,indicator_37
2023-09-01,Hamirpur,VSI7HobT5qL,indicator_2a,2190.0,2,2024,2a,p,Chitrakoot Division,170,168,indicator_2
2023-09-01,Hamirpur,VSI7HobT5qL,GJKYhq2wR9L,2328.0,2,2024,7a,p,Chitrakoot Division,170,168,indicator_7
2023-09-01,Hamirpur,VSI7HobT5qL,B2A7x36qEry.Ti9FJqkSK6J,1920.0,2,2024,10a,p,Chitrakoot Division,170,168,indicator_10
2023-09-01,Hamirpur,VSI7HobT5qL,GXgfTS67qxe.Ti9FJqkSK6J,217.0,2,2024,10b,p,Chitrakoot Division,170,168,indicator_10
2023-09-01,Ballia,oNDvGBE5fLq,ixBYYYjxXPP,1008.0,2,2024,36a,p,Azamgarh Division,193,193,indicator_36
2023-09-01,Ballia,oNDvGBE5fLq,aRueVYr35yM.Ti9FJqkSK6J,5451.0,2,2024,36b,p,Azamgarh Division,193,193,indicator_36
2023-09-01,Ballia,oNDvGBE5fLq,dwGorjVGkD9,20.4,2,2024,35a,p,Azamgarh Division,193,193,indicator_35
2023-09-01,Ballia,oNDvGBE5fLq,m7ggqyMXhyL,89.8,2,2024,37a,p,Azamgarh Division,193,193,indicator_37
2023-09-01,Ballia,oNDvGBE5fLq,indicator_2a,4008.0,2,2024,2a,p,Azamgarh Division,193,193,indicator_2
2023-09-01,Ballia,oNDvGBE5fLq,GJKYhq2wR9L,8091.0,2,2024,7a,p,Azamgarh Division,193,193,indicator_7
2023-09-01,Ballia,oNDvGBE5fLq,B2A7x36qEry.Ti9FJqkSK6J,4240.0,2,2024,10a,p,Azamgarh Division,193,193,indicator_10
2023-09-01,Ballia,oNDvGBE5fLq,GXgfTS67qxe.Ti9FJqkSK6J,496.0,2,2024,10b,p,Azamgarh Division,193,193,indicator_10
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,ixBYYYjxXPP,1187.0,2,2024,36a,p,Chitrakoot Division,170,171,indicator_36
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,aRueVYr35yM.Ti9FJqkSK6J,2308.0,2,2024,36b,p,Chitrakoot Division,170,171,indicator_36
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,dwGorjVGkD9,24.8,2,2024,35a,p,Chitrakoot Division,170,171,indicator_35
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,m7ggqyMXhyL,91.3,2,2024,37a,p,Chitrakoot Division,170,171,indicator_37
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,indicator_2a,2308.0,2,2024,2a,p,Chitrakoot Division,170,171,indicator_2
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,GJKYhq2wR9L,2365.0,2,2024,7a,p,Chitrakoot Division,170,171,indicator_7
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,B2A7x36qEry.Ti9FJqkSK6J,1785.0,2,2024,10a,p,Chitrakoot Division,170,171,indicator_10
2023-09-01,Chitrakoot,i2fSZZ3QAJJ,GXgfTS67qxe.Ti9FJqkSK6J,183.0,2,2024,10b,p,Chitrakoot Division,170,171,indicator_10
2023-09-01,Shamli,AdiUcz9BXhx,ixBYYYjxXPP,1582.0,2,2024,36a,p,Saharanpur Division,132,203,indicator_36
2023-09-01,Shamli,AdiUcz9BXhx,aRueVYr35yM.Ti9FJqkSK6J,1970.0,2,2024,36b,p,Saharanpur Division,132,203,indicator_36
2023-09-01,Shamli,AdiUcz9BXhx,dwGorjVGkD9,25.2,2,2024,35a,p,Saharanpur Division,132,203,indicator_35
2023-09-01,Shamli,AdiUcz9BXhx,m7ggqyMXhyL,85.6,2,2024,37a,p,Saharanpur Division,132,203,indicator_37
2023-09-01,Shamli,AdiUcz9BXhx,indicator_2a,1970.0,2,2024,2a,p,Saharanpur Division,132,203,indicator_2
2023-09-01,Shamli,AdiUcz9BXhx,GJKYhq2wR9L,3614.0,2,2024,7a,p,Saharanpur Division,132,203,indicator_7
2023-09-01,Shamli,AdiUcz9BXhx,B2A7x36qEry.Ti9FJqkSK6J,2534.0,2,2024,10a,p,Saharanpur Division,132,203,indicator_10
2023-09-01,Shamli,AdiUcz9BXhx,GXgfTS67qxe.Ti9FJqkSK6J,258.0,2,2024,10b,p,Saharanpur Division,132,203,indicator_10
2023-09-01,Shrawasti,oyTwneTbWDx,ixBYYYjxXPP,1519.0,2,2024,36a,p,Gonda Division,182,181,indicator_36
2023-09-01,Shrawasti,oyTwneTbWDx,aRueVYr35yM.Ti9FJqkSK6J,3890.0,2,2024,36b,p,Gonda Division,182,181,indicator_36
2023-09-01,Shrawasti,oyTwneTbWDx,dwGorjVGkD9,27.6,2,2024,35a,p,Gonda Division,182,181,indicator_35
2023-09-01,Shrawasti,oyTwneTbWDx,m7ggqyMXhyL,91.7,2,2024,37a,p,Gonda Division,182,181,indicator_37
2023-09-01,Shrawasti,oyTwneTbWDx,indicator_2a,3400.0,2,2024,2a,p,Gonda Division,182,181,indicator_2
2023-09-01,Shrawasti,oyTwneTbWDx,GJKYhq2wR9L,4670.0,2,2024,7a,p,Gonda Division,182,181,indicator_7
2023-09-01,Shrawasti,oyTwneTbWDx,B2A7x36qEry.Ti9FJqkSK6J,1399.0,2,2024,10a,p,Gonda Division,182,181,indicator_10
2023-09-01,Shrawasti,oyTwneTbWDx,GXgfTS67qxe.Ti9FJqkSK6J,167.0,2,2024,10b,p,Gonda Division,182,181,indicator_10
2023-09-01,Banda,DggJGxqbWHn,ixBYYYjxXPP,3579.0,2,2024,36a,p,Chitrakoot Division,170,170,indicator_36
2023-09-01,Banda,DggJGxqbWHn,aRueVYr35yM.Ti9FJqkSK6J,4362.0,2,2024,36b,p,Chitrakoot Division,170,170,indicator_36
2023-09-01,Banda,DggJGxqbWHn,dwGorjVGkD9,25.9,2,2024,35a,p,Chitrakoot Division,170,170,indicator_35
2023-09-01,Banda,DggJGxqbWHn,m7ggqyMXhyL,88.9,2,2024,37a,p,Chitrakoot Division,170,170,indicator_37
2023-09-01,Banda,DggJGxqbWHn,indicator_2a,4203.0,2,2024,2a,p,Chitrakoot Division,170,170,indicator_2
2023-09-01,Banda,DggJGxqbWHn,GJKYhq2wR9L,4818.0,2,2024,7a,p,Chitrakoot Division,170,170,indicator_7
2023-09-01,Banda,DggJGxqbWHn,B2A7x36qEry.Ti9FJqkSK6J,3195.0,2,2024,10a,p,Chitrakoot Division,170,170,indicator_10
2023-09-01,Banda,DggJGxqbWHn,GXgfTS67qxe.Ti9FJqkSK6J,354.0,2,2024,10b,p,Chitrakoot Division,170,170,indicator_10
2023-09-01,Meerut,v8YGmR7nOdj,ixBYYYjxXPP,1648.0,2,2024,36a,p,Meerut Division,140,138,indicator_36
2023-09-01,Meerut,v8YGmR7nOdj,aRueVYr35yM.Ti9FJqkSK6J,2637.0,2,2024,36b,p,Meerut Division,140,138,indicator_36
2023-09-01,Meerut,v8YGmR7nOdj,dwGorjVGkD9,25.4,2,2024,35a,p,Meerut Division,140,138,indicator_35
2023-09-01,Meerut,v8YGmR7nOdj,m7ggqyMXhyL,84.1,2,2024,37a,p,Meerut Division,140,138,indicator_37
2023-09-01,Meerut,v8YGmR7nOdj,indicator_2a,2637.0,2,2024,2a,p,Meerut Division,140,138,indicator_2
2023-09-01,Meerut,v8YGmR7nOdj,GJKYhq2wR9L,8546.0,2,2024,7a,p,Meerut Division,140,138,indicator_7
2023-09-01,Meerut,v8YGmR7nOdj,B2A7x36qEry.Ti9FJqkSK6J,11297.0,2,2024,10a,p,Meerut Division,140,138,indicator_10
2023-09-01,Meerut,v8YGmR7nOdj,GXgfTS67qxe.Ti9FJqkSK6J,1233.0,2,2024,10b,p,Meerut Division,140,138,indicator_10
2023-09-01,Bagpat,HJIS3IrQ0Nj,ixBYYYjxXPP,1232.0,2,2024,36a,p,Meerut Division,140,139,indicator_36
2023-09-01,Bagpat,HJIS3IrQ0Nj,aRueVYr35yM.Ti9FJqkSK6J,4218.0,2,2024,36b,p,Meerut Division,140,139,indicator_36
2023-09-01,Bagpat,HJIS3IrQ0Nj,dwGorjVGkD9,22.0,2,2024,35a,p,Meerut Division,140,139,indicator_35
2023-09-01,Bagpat,HJIS3IrQ0Nj,m7ggqyMXhyL,88.6,2,2024,37a,p,Meerut Division,140,139,indicator_37
2023-09-01,Bagpat,HJIS3IrQ0Nj,indicator_2a,1349.0,2,2024,2a,p,Meerut Division,140,139,indicator_2
2023-09-01,Bagpat,HJIS3IrQ0Nj,GJKYhq2wR9L,3137.0,2,2024,7a,p,Meerut Division,140,139,indicator_7
2023-09-01,Bagpat,HJIS3IrQ0Nj,B2A7x36qEry.Ti9FJqkSK6J,2211.0,2,2024,10a,p,Meerut Division,140,139,indicator_10
2023-09-01,Bagpat,HJIS3IrQ0Nj,GXgfTS67qxe.Ti9FJqkSK6J,250.0,2,2024,10b,p,Meerut Division,140,139,indicator_10
2023-09-01,Jalaun,NL5xiiHZQSC,ixBYYYjxXPP,1543.0,2,2024,36a,p,Jhansi Division,165,165,indicator_36
2023-09-01,Jalaun,NL5xiiHZQSC,aRueVYr35yM.Ti9FJqkSK6J,2721.0,2,2024,36b,p,Jhansi Division,165,165,indicator_36
2023-09-01,Jalaun,NL5xiiHZQSC,dwGorjVGkD9,21.4,2,2024,35a,p,Jhansi Division,165,165,indicator_35
2023-09-01,Jalaun,NL5xiiHZQSC,m7ggqyMXhyL,88.5,2,2024,37a,p,Jhansi Division,165,165,indicator_37
2023-09-01,Jalaun,NL5xiiHZQSC,indicator_2a,2245.0,2,2024,2a,p,Jhansi Division,165,165,indicator_2
2023-09-01,Jalaun,NL5xiiHZQSC,GJKYhq2wR9L,3656.0,2,2024,7a,p,Jhansi Division,165,165,indicator_7
2023-09-01,Jalaun,NL5xiiHZQSC,B2A7x36qEry.Ti9FJqkSK6J,2994.0,2,2024,10a,p,Jhansi Division,165,165,indicator_10
2023-09-01,Jalaun,NL5xiiHZQSC,GXgfTS67qxe.Ti9FJqkSK6J,317.0,2,2024,10b,p,Jhansi Division,165,165,indicator_10
2023-09-01,Firozabad,eJTsuE56XDF,ixBYYYjxXPP,2313.0,2,2024,36a,p,Agra Division,146,147,indicator_36
2023-09-01,Firozabad,eJTsuE56XDF,aRueVYr35yM.Ti9FJqkSK6J,5131.0,2,2024,36b,p,Agra Division,146,147,indicator_36
2023-09-01,Firozabad,eJTsuE56XDF,dwGorjVGkD9,23.0,2,2024,35a,p,Agra Division,146,147,indicator_35
2023-09-01,Firozabad,eJTsuE56XDF,m7ggqyMXhyL,88.1,2,2024,37a,p,Agra Division,146,147,indicator_37
2023-09-01,Firozabad,eJTsuE56XDF,indicator_2a,3416.0,2,2024,2a,p,Agra Division,146,147,indicator_2
2023-09-01,Firozabad,eJTsuE56XDF,GJKYhq2wR9L,7164.0,2,2024,7a,p,Agra Division,146,147,indicator_7
2023-09-01,Firozabad,eJTsuE56XDF,B2A7x36qEry.Ti9FJqkSK6J,5547.0,2,2024,10a,p,Agra Division,146,147,indicator_10
2023-09-01,Firozabad,eJTsuE56XDF,GXgfTS67qxe.Ti9FJqkSK6J,642.0,2,2024,10b,p,Agra Division,146,147,indicator_10
2023-09-01,Lucknow,MfHac5N78aK,ixBYYYjxXPP,2676.0,2,2024,36a,p,Lucknow Division,155,157,indicator_36
2023-09-01,Lucknow,MfHac5N78aK,aRueVYr35yM.Ti9FJqkSK6J,5551.0,2,2024,36b,p,Lucknow Division,155,157,indicator_36
2023-09-01,Lucknow,MfHac5N78aK,dwGorjVGkD9,19.7,2,2024,35a,p,Lucknow Division,155,157,indicator_35
2023-09-01,Lucknow,MfHac5N78aK,m7ggqyMXhyL,91.0,2,2024,37a,p,Lucknow Division,155,157,indicator_37
2023-09-01,Lucknow,MfHac5N78aK,indicator_2a,5551.0,2,2024,2a,p,Lucknow Division,155,157,indicator_2
2023-09-01,Lucknow,MfHac5N78aK,GJKYhq2wR9L,9024.0,2,2024,7a,p,Lucknow Division,155,157,indicator_7
2023-09-01,Lucknow,MfHac5N78aK,B2A7x36qEry.Ti9FJqkSK6J,18088.0,2,2024,10a,p,Lucknow Division,155,157,indicator_10
2023-09-01,Lucknow,MfHac5N78aK,GXgfTS67qxe.Ti9FJqkSK6J,1917.0,2,2024,10b,p,Lucknow Division,155,157,indicator_10
2023-09-01,Maharajganj,AcnMkNGgc3S,ixBYYYjxXPP,2779.0,2,2024,36a,p,Gorakhpur Division,188,187,indicator_36
2023-09-01,Maharajganj,AcnMkNGgc3S,aRueVYr35yM.Ti9FJqkSK6J,4454.0,2,2024,36b,p,Gorakhpur Division,188,187,indicator_36
2023-09-01,Maharajganj,AcnMkNGgc3S,dwGorjVGkD9,21.6,2,2024,35a,p,Gorakhpur Division,188,187,indicator_35
2023-09-01,Maharajganj,AcnMkNGgc3S,m7ggqyMXhyL,92.1,2,2024,37a,p,Gorakhpur Division,188,187,indicator_37
2023-09-01,Maharajganj,AcnMkNGgc3S,indicator_2a,3795.0,2,2024,2a,p,Gorakhpur Division,188,187,indicator_2
2023-09-01,Maharajganj,AcnMkNGgc3S,GJKYhq2wR9L,7301.0,2,2024,7a,p,Gorakhpur Division,188,187,indicator_7
2023-09-01,Maharajganj,AcnMkNGgc3S,B2A7x36qEry.Ti9FJqkSK6J,2829.0,2,2024,10a,p,Gorakhpur Division,188,187,indicator_10
2023-09-01,Maharajganj,AcnMkNGgc3S,GXgfTS67qxe.Ti9FJqkSK6J,333.0,2,2024,10b,p,Gorakhpur Division,188,187,indicator_10
2023-09-01,Mathura,KP2BUB1npih,ixBYYYjxXPP,1069.0,2,2024,36a,p,Agra Division,146,145,indicator_36
2023-09-01,Mathura,KP2BUB1npih,aRueVYr35yM.Ti9FJqkSK6J,3960.0,2,2024,36b,p,Agra Division,146,145,indicator_36
2023-09-01,Mathura,KP2BUB1npih,dwGorjVGkD9,25.0,2,2024,35a,p,Agra Division,146,145,indicator_35
2023-09-01,Mathura,KP2BUB1npih,m7ggqyMXhyL,88.3,2,2024,37a,p,Agra Division,146,145,indicator_37
2023-09-01,Mathura,KP2BUB1npih,indicator_2a,2887.0,2,2024,2a,p,Agra Division,146,145,indicator_2
2023-09-01,Mathura,KP2BUB1npih,GJKYhq2wR9L,6111.0,2,2024,7a,p,Agra Division,146,145,indicator_7
2023-09-01,Mathura,KP2BUB1npih,B2A7x36qEry.Ti9FJqkSK6J,12388.0,2,2024,10a,p,Agra Division,146,145,indicator_10
2023-09-01,Mathura,KP2BUB1npih,GXgfTS67qxe.Ti9FJqkSK6J,1133.0,2,2024,10b,p,Agra Division,146,145,indicator_10
2023-09-01,Gorakhpur,vR85cHdsw1w,ixBYYYjxXPP,3311.0,2,2024,36a,p,Gorakhpur Division,188,188,indicator_36
2023-09-01,Gorakhpur,vR85cHdsw1w,aRueVYr35yM.Ti9FJqkSK6J,6277.0,2,2024,36b,p,Gorakhpur Division,188,188,indicator_36
2023-09-01,Gorakhpur,vR85cHdsw1w,dwGorjVGkD9,23.3,2,2024,35a,p,Gorakhpur Division,188,188,indicator_35
2023-09-01,Gorakhpur,vR85cHdsw1w,m7ggqyMXhyL,90.7,2,2024,37a,p,Gorakhpur Division,188,188,indicator_37
2023-09-01,Gorakhpur,vR85cHdsw1w,indicator_2a,6126.0,2,2024,2a,p,Gorakhpur Division,188,188,indicator_2
2023-09-01,Gorakhpur,vR85cHdsw1w,GJKYhq2wR9L,10297.0,2,2024,7a,p,Gorakhpur Division,188,188,indicator_7
2023-09-01,Gorakhpur,vR85cHdsw1w,B2A7x36qEry.Ti9FJqkSK6J,10683.0,2,2024,10a,p,Gorakhpur Division,188,188,indicator_10
2023-09-01,Gorakhpur,vR85cHdsw1w,GXgfTS67qxe.Ti9FJqkSK6J,1067.0,2,2024,10b,p,Gorakhpur Division,188,188,indicator_10
2023-09-01,Siddharth Nagar,cP0p8qfm3il,ixBYYYjxXPP,1510.0,2,2024,36a,p,Basti Division,185,184,indicator_36
2023-09-01,Siddharth Nagar,cP0p8qfm3il,aRueVYr35yM.Ti9FJqkSK6J,5136.0,2,2024,36b,p,Basti Division,185,184,indicator_36
2023-09-01,Siddharth Nagar,cP0p8qfm3il,dwGorjVGkD9,20.9,2,2024,35a,p,Basti Division,185,184,indicator_35
2023-09-01,Siddharth Nagar,cP0p8qfm3il,m7ggqyMXhyL,85.6,2,2024,37a,p,Basti Division,185,184,indicator_37
2023-09-01,Siddharth Nagar,cP0p8qfm3il,indicator_2a,3682.0,2,2024,2a,p,Basti Division,185,184,indicator_2
2023-09-01,Siddharth Nagar,cP0p8qfm3il,GJKYhq2wR9L,7334.0,2,2024,7a,p,Basti Division,185,184,indicator_7
2023-09-01,Siddharth Nagar,cP0p8qfm3il,B2A7x36qEry.Ti9FJqkSK6J,3019.0,2,2024,10a,p,Basti Division,185,184,indicator_10
2023-09-01,Siddharth Nagar,cP0p8qfm3il,GXgfTS67qxe.Ti9FJqkSK6J,358.0,2,2024,10b,p,Basti Division,185,184,indicator_10
2023-09-01,Ghazipur,dScWdMRN8PL,ixBYYYjxXPP,1509.0,2,2024,36a,p,Varanasi Division,195,195,indicator_36
2023-09-01,Ghazipur,dScWdMRN8PL,aRueVYr35yM.Ti9FJqkSK6J,5107.0,2,2024,36b,p,Varanasi Division,195,195,indicator_36
2023-09-01,Ghazipur,dScWdMRN8PL,dwGorjVGkD9,25.1,2,2024,35a,p,Varanasi Division,195,195,indicator_35
2023-09-01,Ghazipur,dScWdMRN8PL,m7ggqyMXhyL,88.0,2,2024,37a,p,Varanasi Division,195,195,indicator_37
2023-09-01,Ghazipur,dScWdMRN8PL,indicator_2a,4877.0,2,2024,2a,p,Varanasi Division,195,195,indicator_2
2023-09-01,Ghazipur,dScWdMRN8PL,GJKYhq2wR9L,8485.0,2,2024,7a,p,Varanasi Division,195,195,indicator_7
2023-09-01,Ghazipur,dScWdMRN8PL,B2A7x36qEry.Ti9FJqkSK6J,3276.0,2,2024,10a,p,Varanasi Division,195,195,indicator_10
2023-09-01,Ghazipur,dScWdMRN8PL,GXgfTS67qxe.Ti9FJqkSK6J,392.0,2,2024,10b,p,Varanasi Division,195,195,indicator_10
2023-09-01,Kanpur Dehat,k3D0AumUCiC,ixBYYYjxXPP,1810.0,2,2024,36a,p,Kanpur Nagar Division,161,163,indicator_36
2023-09-01,Kanpur Dehat,k3D0AumUCiC,aRueVYr35yM.Ti9FJqkSK6J,2808.0,2,2024,36b,p,Kanpur Nagar Division,161,163,indicator_36
2023-09-01,Kanpur Dehat,k3D0AumUCiC,dwGorjVGkD9,22.1,2,2024,35a,p,Kanpur Nagar Division,161,163,indicator_35
2023-09-01,Kanpur Dehat,k3D0AumUCiC,m7ggqyMXhyL,90.6,2,2024,37a,p,Kanpur Nagar Division,161,163,indicator_37
2023-09-01,Kanpur Dehat,k3D0AumUCiC,indicator_2a,2334.0,2,2024,2a,p,Kanpur Nagar Division,161,163,indicator_2
2023-09-01,Kanpur Dehat,k3D0AumUCiC,GJKYhq2wR9L,3547.0,2,2024,7a,p,Kanpur Nagar Division,161,163,indicator_7
2023-09-01,Kanpur Dehat,k3D0AumUCiC,B2A7x36qEry.Ti9FJqkSK6J,2420.0,2,2024,10a,p,Kanpur Nagar Division,161,163,indicator_10
2023-09-01,Kanpur Dehat,k3D0AumUCiC,GXgfTS67qxe.Ti9FJqkSK6J,283.0,2,2024,10b,p,Kanpur Nagar Division,161,163,indicator_10
2023-09-01,Rae Bareli,lLvTDpBDY8u,ixBYYYjxXPP,3587.0,2,2024,36a,p,Lucknow Division,155,158,indicator_36
2023-09-01,Rae Bareli,lLvTDpBDY8u,aRueVYr35yM.Ti9FJqkSK6J,5301.0,2,2024,36b,p,Lucknow Division,155,158,indicator_36
2023-09-01,Rae Bareli,lLvTDpBDY8u,dwGorjVGkD9,22.2,2,2024,35a,p,Lucknow Division,155,158,indicator_35
2023-09-01,Rae Bareli,lLvTDpBDY8u,m7ggqyMXhyL,88.8,2,2024,37a,p,Lucknow Division,155,158,indicator_37
2023-09-01,Rae Bareli,lLvTDpBDY8u,indicator_2a,4691.0,2,2024,2a,p,Lucknow Division,155,158,indicator_2
2023-09-01,Rae Bareli,lLvTDpBDY8u,GJKYhq2wR9L,6497.0,2,2024,7a,p,Lucknow Division,155,158,indicator_7
2023-09-01,Rae Bareli,lLvTDpBDY8u,B2A7x36qEry.Ti9FJqkSK6J,4671.0,2,2024,10a,p,Lucknow Division,155,158,indicator_10
2023-09-01,Rae Bareli,lLvTDpBDY8u,GXgfTS67qxe.Ti9FJqkSK6J,542.0,2,2024,10b,p,Lucknow Division,155,158,indicator_10
2023-09-01,Sitapur,XxaOowFtkiJ,ixBYYYjxXPP,4987.0,2,2024,36a,p,Lucknow Division,155,154,indicator_36
2023-09-01,Sitapur,XxaOowFtkiJ,aRueVYr35yM.Ti9FJqkSK6J,9326.0,2,2024,36b,p,Lucknow Division,155,154,indicator_36
2023-09-01,Sitapur,XxaOowFtkiJ,dwGorjVGkD9,18.3,2,2024,35a,p,Lucknow Division,155,154,indicator_35
2023-09-01,Sitapur,XxaOowFtkiJ,m7ggqyMXhyL,89.1,2,2024,37a,p,Lucknow Division,155,154,indicator_37
2023-09-01,Sitapur,XxaOowFtkiJ,indicator_2a,8993.0,2,2024,2a,p,Lucknow Division,155,154,indicator_2
2023-09-01,Sitapur,XxaOowFtkiJ,GJKYhq2wR9L,11694.0,2,2024,7a,p,Lucknow Division,155,154,indicator_7
2023-09-01,Sitapur,XxaOowFtkiJ,B2A7x36qEry.Ti9FJqkSK6J,10103.0,2,2024,10a,p,Lucknow Division,155,154,indicator_10
2023-09-01,Sitapur,XxaOowFtkiJ,GXgfTS67qxe.Ti9FJqkSK6J,1117.0,2,2024,10b,p,Lucknow Division,155,154,indicator_10
2023-09-01,Kaushambi,PAj0oVY0Dxu,ixBYYYjxXPP,1430.0,2,2024,36a,p,Prayagraj Division,172,174,indicator_36
2023-09-01,Kaushambi,PAj0oVY0Dxu,aRueVYr35yM.Ti9FJqkSK6J,4562.0,2,2024,36b,p,Prayagraj Division,172,174,indicator_36
2023-09-01,Kaushambi,PAj0oVY0Dxu,dwGorjVGkD9,25.8,2,2024,35a,p,Prayagraj Division,172,174,indicator_35
2023-09-01,Kaushambi,PAj0oVY0Dxu,m7ggqyMXhyL,90.2,2,2024,37a,p,Prayagraj Division,172,174,indicator_37
2023-09-01,Kaushambi,PAj0oVY0Dxu,indicator_2a,3470.0,2,2024,2a,p,Prayagraj Division,172,174,indicator_2
2023-09-01,Kaushambi,PAj0oVY0Dxu,GJKYhq2wR9L,4351.0,2,2024,7a,p,Prayagraj Division,172,174,indicator_7
2023-09-01,Kaushambi,PAj0oVY0Dxu,B2A7x36qEry.Ti9FJqkSK6J,2257.0,2,2024,10a,p,Prayagraj Division,172,174,indicator_10
2023-09-01,Kaushambi,PAj0oVY0Dxu,GXgfTS67qxe.Ti9FJqkSK6J,242.0,2,2024,10b,p,Prayagraj Division,172,174,indicator_10
2023-09-01,Etawah,Pm0jLk6EAiE,ixBYYYjxXPP,1587.0,2,2024,36a,p,Kanpur Nagar Division,161,161,indicator_36
2023-09-01,Etawah,Pm0jLk6EAiE,aRueVYr35yM.Ti9FJqkSK6J,3068.0,2,2024,36b,p,Kanpur Nagar Division,161,161,indicator_36
2023-09-01,Etawah,Pm0jLk6EAiE,dwGorjVGkD9,23.3,2,2024,35a,p,Kanpur Nagar Division,161,161,indicator_35
2023-09-01,Etawah,Pm0jLk6EAiE,m7ggqyMXhyL,86.9,2,2024,37a,p,Kanpur Nagar Division,161,161,indicator_37
2023-09-01,Etawah,Pm0jLk6EAiE,indicator_2a,2782.0,2,2024,2a,p,Kanpur Nagar Division,161,161,indicator_2
2023-09-01,Etawah,Pm0jLk6EAiE,GJKYhq2wR9L,4127.0,2,2024,7a,p,Kanpur Nagar Division,161,161,indicator_7
2023-09-01,Etawah,Pm0jLk6EAiE,B2A7x36qEry.Ti9FJqkSK6J,3312.0,2,2024,10a,p,Kanpur Nagar Division,161,161,indicator_10
2023-09-01,Etawah,Pm0jLk6EAiE,GXgfTS67qxe.Ti9FJqkSK6J,425.0,2,2024,10b,p,Kanpur Nagar Division,161,161,indicator_10
2023-09-01,Deoria,Tf9b9qcbghH,ixBYYYjxXPP,2401.0,2,2024,36a,p,Gorakhpur Division,188,190,indicator_36
2023-09-01,Deoria,Tf9b9qcbghH,aRueVYr35yM.Ti9FJqkSK6J,6063.0,2,2024,36b,p,Gorakhpur Division,188,190,indicator_36
2023-09-01,Deoria,Tf9b9qcbghH,dwGorjVGkD9,21.0,2,2024,35a,p,Gorakhpur Division,188,190,indicator_35
2023-09-01,Deoria,Tf9b9qcbghH,m7ggqyMXhyL,87.2,2,2024,37a,p,Gorakhpur Division,188,190,indicator_37
2023-09-01,Deoria,Tf9b9qcbghH,indicator_2a,4237.0,2,2024,2a,p,Gorakhpur Division,188,190,indicator_2
2023-09-01,Deoria,Tf9b9qcbghH,GJKYhq2wR9L,8140.0,2,2024,7a,p,Gorakhpur Division,188,190,indicator_7
2023-09-01,Deoria,Tf9b9qcbghH,B2A7x36qEry.Ti9FJqkSK6J,3505.0,2,2024,10a,p,Gorakhpur Division,188,190,indicator_10
2023-09-01,Deoria,Tf9b9qcbghH,GXgfTS67qxe.Ti9FJqkSK6J,433.0,2,2024,10b,p,Gorakhpur Division,188,190,indicator_10
2023-09-01,Mainpuri,XBLhrSWGytu,ixBYYYjxXPP,1849.0,2,2024,36a,p,Agra Division,146,148,indicator_36
2023-09-01,Mainpuri,XBLhrSWGytu,aRueVYr35yM.Ti9FJqkSK6J,2849.0,2,2024,36b,p,Agra Division,146,148,indicator_36
2023-09-01,Mainpuri,XBLhrSWGytu,dwGorjVGkD9,22.3,2,2024,35a,p,Agra Division,146,148,indicator_35
2023-09-01,Mainpuri,XBLhrSWGytu,m7ggqyMXhyL,85.6,2,2024,37a,p,Agra Division,146,148,indicator_37
2023-09-01,Mainpuri,XBLhrSWGytu,indicator_2a,2510.0,2,2024,2a,p,Agra Division,146,148,indicator_2
