block,block_id,calc_type,date,district,district_id,division,domain,indicator,indicator_id,perc_point,quarter,type,year
Etawah Mahewa,g6QRDUGvU6j,p,2021-08-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Unnav Hasanganj,g9AzjVVJKJh,p,2021-08-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Fatehpur  Bahua,gAuwshptXMU,p,2021-08-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Mahmudabad Sitapur,gCv411YjGXv,p,2021-08-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,42.105263157894726,2,ante_natal,2022
Trivadi Ganj,gDpxx6NrC99,p,2021-08-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,64.51612903225806,2,ante_natal,2022
Dharora,gEphd9O9pPr,p,2021-08-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,15.384615384615385,2,ante_natal,2022
Kalan,gGoFUoVcUmI,p,2021-08-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,10.20408163265306,2,ante_natal,2022
Muratganj,gO0bpL7Tygs,p,2021-08-01,Kaushambi,PAj0oVY0Dxu,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,30.0,2,ante_natal,2022
Biswan,gSwqRR5qMEE,p,2021-08-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,11.764705882352938,2,ante_natal,2022
Mirganj,gfXniA8E2yB,p,2021-08-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,75.0,2,ante_natal,2022
Muzaffarnagar Budana,gh2z6ozRHvl,p,2021-08-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Kunderki,gmAXrJ45VMf,p,2021-08-01,Moradabad,YQNQoPjAIpV,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,16.666666666666664,2,ante_natal,2022
Mohamudabad,grxxI8LtNsw,p,2021-08-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,42.857142857142854,2,ante_natal,2022
Junawai,gspBjXC9nc5,p,2021-08-01,Sambhal,YzHpzrN0eLv,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,40.0,2,ante_natal,2022
Mathura Mathura,gucZ0cBoa0r,p,2021-08-01,Mathura,KP2BUB1npih,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,41.66666666666667,2,ante_natal,2022
Auraiya Ajitmal,guhyL5WpMTF,p,2021-08-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,47.368421052631575,2,ante_natal,2022
Kudreha,gwFahuoicRH,p,2021-08-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Barhalganj,h0bQr9x9gzJ,p,2021-08-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Sant Ravidas Nagar Aurai,h1MfXB88qMN,p,2021-08-01,Bhadohi,PeUY1vj02UQ,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Binauli,h3yrIIH1cGT,p,2021-08-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,7.142857142857142,2,ante_natal,2022
Gursaria,h9b0ymhftGb,p,2021-08-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Lalitpur Talbehat,hByPwhy4hFw,p,2021-08-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Bijnor Dhampur,hFYPDvQ1x7I,p,2021-08-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Basti DHQ,hIlEZsYKlhK,p,2021-08-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Agra Kahiragarh,hO5EeDRnO8S,p,2021-08-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,20.0,2,ante_natal,2022
Lalitpur Mahroni,hSxXTcaWSE8,p,2021-08-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Shamli Unn,hYGI5A3Mq94,p,2021-08-01,Shamli,AdiUcz9BXhx,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,82.8125,2,ante_natal,2022
Motigarpur,hcBv6xoPmri,p,2021-08-01,Sultanpur,o4ZQTVcMI7U,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Ghazipur Jamania,hepZfdzFqgL,p,2021-08-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Muzaffarnagar Badhara,hiCT4rPYCVr,p,2021-08-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Azamgarh Sathiyaon,hjSHCmJGFAP,p,2021-08-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Siswa,hm9hIxLNVN8,p,2021-08-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Chaka,hty8pfH1ySe,p,2021-08-01,Prayagraj,tXgaew1Pd2Y,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,52.0,2,ante_natal,2022
Jaunpur DHQ,i81wO4m0rn2,p,2021-08-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Budaun DHQ,i8KzqsutvXl,p,2021-08-01,Budaun,eA37kyBRRuZ,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Khajni,i8SnEC5fIxD,p,2021-08-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Quazeedevar,i9BEhkE3w1b,p,2021-08-01,Gonda,y8WarEkWCul,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,28.813559322033896,2,ante_natal,2022
Madhouganj,iBHysCEYPjb,p,2021-08-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,54.16666666666666,2,ante_natal,2022
Jaspura,iD2sVe31G90,p,2021-08-01,Banda,DggJGxqbWHn,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,57.14285714285714,2,ante_natal,2022
Kakori,iK1PfQ9wLbz,p,2021-08-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Ghazipur Mardeh,iMSgdsfQfK3,p,2021-08-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Jalaun Rampura,iQBAMBoxYul,p,2021-08-01,Jalaun,NL5xiiHZQSC,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Fatehpur,iRCOLiyhze6,p,2021-08-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,42.857142857142854,2,ante_natal,2022
Auraiya Achhalda,iT6mwbFSnli,p,2021-08-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,50.0,2,ante_natal,2022
Lalitpur Birdha,ilEX3iUSCkP,p,2021-08-01,Lalitpur,fagfcadhxej,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,20.0,2,ante_natal,2022
Aaspurdavsra,iobObmzVNqo,p,2021-08-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Firozabad Hathwant,ipancoUtUKq,p,2021-08-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Agra Akola,iqYgALY5y5A,p,2021-08-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Ghaziabad Loni,isevBbVYacc,p,2021-08-01,Ghaziabad,M5NHlfAaKYI,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,66.66666666666666,2,ante_natal,2022
Samsabad,istRPh0AKbM,p,2021-08-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,5.5555555555555545,2,ante_natal,2022
Unnav Safipur,iudStsVG8zs,p,2021-08-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,90.0,2,ante_natal,2022
Mathura Baldav,j3WnhnsAIht,p,2021-08-01,Mathura,KP2BUB1npih,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,21.052631578947366,2,ante_natal,2022
C S M Nagar Fursatganj,j4mknIwFS2j,p,2021-08-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Bijnor Kotwali,j5nQ6oNNVnX,p,2021-08-01,Bijnor,uCYjHW7FuGG,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,9.523809523809524,2,ante_natal,2022
Bulandshahar Siyana,jJP9OWvYMuH,p,2021-08-01,Bulandshahar,ogBt4gWCiem,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,31.578947368421048,2,ante_natal,2022
Chittaura,jNYEM4EP98K,p,2021-08-01,Bahraich,iE0E3nLioFr,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Rae Bareli Herchandrapur,jQRhw2yoQk2,p,2021-08-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Fatehpur Amuali,janjc2a7UuX,p,2021-08-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Shahjahanpur DHQ,jc5MqfKVzRH,p,2021-08-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,62.5,2,ante_natal,2022
Kanpur Dehat Rasulabad,jc9CoHdLFLu,p,2021-08-01,Kanpur Dehat,k3D0AumUCiC,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Ballia Garwar,jh6PK3SOcHL,p,2021-08-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,72.2222222222222,2,ante_natal,2022
Ramnagar Basti,jiDSxIFBh1G,p,2021-08-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Gonda,jkV9lhxAuuK,p,2021-08-01,Aligarh,frD2HOp3wAs,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,14.545454545454545,2,ante_natal,2022
Mihipurwa,jo7VYHdzhDi,p,2021-08-01,Bahraich,iE0E3nLioFr,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Kerakat,joT95cJHrTQ,p,2021-08-01,Jaunpur,gmw76vAUMqz,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,16.0,2,ante_natal,2022
Barabanki DHQ,jqG1GfySEy7,p,2021-08-01,Barabanki,tzH6nJu9SwS,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,23.684210526315788,2,ante_natal,2022
Babina,jtzi71zh7X8,p,2021-08-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,30.0,2,ante_natal,2022
kasganj,jvUzHuel9I6,p,2021-08-01,Kasganj,hITp09XOBLZ,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,78.125,2,ante_natal,2022
Tondarpur,jvwEe3kpMPg,p,2021-08-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,14.285714285714285,2,ante_natal,2022
Paniyara,k0SXa6DYHlU,p,2021-08-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,50.0,2,ante_natal,2022
Mahoba DHQ,k7nZry9XTd5,p,2021-08-01,Mahoba,sUQMxIc3yXj,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Hardoi DHQ,kBVkJI1qaWb,p,2021-08-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,93.75,2,ante_natal,2022
Muzaffarnagar Purkaji,kE3pd8aET6C,p,2021-08-01,Muzaffarnagar,MVQs2RrS1Nw,Saharanpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Phoolbhar,kKTBu6UpSYl,p,2021-08-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Mahuwa,kKjIKi66mY2,p,2021-08-01,Banda,DggJGxqbWHn,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Gautam Buddha Nagar Dadri,kRWfFb08HmE,p,2021-08-01,Gautam Buddha Nagar,bNmwkrQeP3e,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Bagpat DHQ,kaWQCx3sgxl,p,2021-08-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Ghazipur Davkali,kcQKXLIXWNj,p,2021-08-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Ballia Navanagar,kepTOn7He9W,p,2021-08-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Vihar,klR8OoJpYaw,p,2021-08-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Sahughat,knCO4emeZY1,p,2021-08-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Barhani,kneJKc3fNtp,p,2021-08-01,Chandauli,ClbehnmwSec,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,63.157894736842096,2,ante_natal,2022
Chaprauli,koZRGrwQvrl,p,2021-08-01,Bagpat,HJIS3IrQ0Nj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Chandauli DHQ,kqqVceYxMn2,p,2021-08-01,Chandauli,ClbehnmwSec,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Shivrajpur,krPd5gR8BjY,p,2021-08-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,25.0,2,ante_natal,2022
Mall,ksTeBOfYw9L,p,2021-08-01,Lucknow,MfHac5N78aK,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Chitrakoot DHQ,kuE3K1lT4Ik,p,2021-08-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Bghouli,kvn8lGZHRgM,p,2021-08-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Etawah Saifai,kxTyOTd53rb,p,2021-08-01,Etawah,Pm0jLk6EAiE,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Bhathat,kzpItiarBRF,p,2021-08-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
C S M Nagar Bhadar,l02BWTHnGkg,p,2021-08-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,38.095238095238095,2,ante_natal,2022
Jaitipur,l14UZLO07Q9,p,2021-08-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,38.46153846153847,2,ante_natal,2022
Belghat,l4r3ouFQPZS,p,2021-08-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Pratapgarh DHQ,l7DJJezKzTw,p,2021-08-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Bada Gaon,l7op2G8Asvm,p,2021-08-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Rupaideeh,l9TKc1gE8KO,p,2021-08-01,Gonda,y8WarEkWCul,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Soron,lBW2OFwomV0,p,2021-08-01,Kasganj,hITp09XOBLZ,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,23.214285714285715,2,ante_natal,2022
Ballia Chilkahar,lLzGu8T43H8,p,2021-08-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,29.032258064516128,2,ante_natal,2022
Auraiya DHQ,lMDCwvmApOX,p,2021-08-01,Auraiya,Bd6E8zkVvVt,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Manikpur,lNpqSHtjFu3,p,2021-08-01,Chitrakoot,i2fSZZ3QAJJ,Chitrakoot Division,ante_natal,PW treated with severe anemia,indicator_3,63.33333333333333,2,ante_natal,2022
Garhmukteshwar,lY8m4U7kmq2,p,2021-08-01,Hapur,CZ8kLjgqvSH,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,54.54545454545454,2,ante_natal,2022
Lalganj Pratapgarh,lZg8HzmVg9D,p,2021-08-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,7.6923076923076925,2,ante_natal,2022
Maunathbhanjan Pardha,la9bHITzK55,p,2021-08-01,Maunathbhanjan,CBSB9v92AwT,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Kalyanpur,laYVNN7jnnN,p,2021-08-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,33.33333333333333,2,ante_natal,2022
Kumbhi,lbRa62r2r1d,p,2021-08-01,Lakhimpur Kheri,d9ZuMopgX29,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,66.66666666666666,2,ante_natal,2022
Jmunaha,lbYsetq7442,p,2021-08-01,Shrawasti,oyTwneTbWDx,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Azamgarh Pawai,lcnwkO2gp49,p,2021-08-01,Azamgarh,NjckKfm3g0k,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Kushinagar Visunpura,lgWV1VzPmhE,p,2021-08-01,Kushinagar,xUeHwd9FQkg,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Laxmanpur,loZ8Meaktfa,p,2021-08-01,Pratapgarh,fz7bJo3egPX,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Chibramau,lqFb50V1HFl,p,2021-08-01,Kannauj,IhQbDYRiF8w,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,75.0,2,ante_natal,2022
Pihani,lr3CfswaZMq,p,2021-08-01,Hardoi,MTIkUw5q5pX,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,29.411764705882355,2,ante_natal,2022
Rae Bareli Deeh,lruABl36XZQ,p,2021-08-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Payagpur,m1nYwKqPcyp,p,2021-08-01,Bahraich,iE0E3nLioFr,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Bhojipura,m5Tn9LTc2Dy,p,2021-08-01,Bareilly,vVqY3DPcpHf,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,12.0,2,ante_natal,2022
Dhani,m89LQqFOgTd,p,2021-08-01,Maharajganj,AcnMkNGgc3S,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,12.5,2,ante_natal,2022
Ballia Siar,mH7MZIxUv1s,p,2021-08-01,Ballia,oNDvGBE5fLq,Azamgarh Division,ante_natal,PW treated with severe anemia,indicator_3,52.17391304347826,2,ante_natal,2022
Jaithra,mK3aOsGURLr,p,2021-08-01,Etah,ZLcx4iOVyN5,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,81.25,2,ante_natal,2022
Simbhaoli,mSef7qX2gGM,p,2021-08-01,Hapur,CZ8kLjgqvSH,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,1.5151515151515151,2,ante_natal,2022
Rae Bareli Chtoh,mbfOsRukNYs,p,2021-08-01,Rae Bareli,lLvTDpBDY8u,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,13.636363636363635,2,ante_natal,2022
Ghazipur Gondaur,mhI69xut9he,p,2021-08-01,Ghazipur,dScWdMRN8PL,Varanasi Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Unnav C.Karen,miCbY8KENnd,p,2021-08-01,Unnav,aT03mfdlNiF,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,46.153846153846146,2,ante_natal,2022
Hariharpur Rani,miFaxMESSJ2,p,2021-08-01,Shrawasti,oyTwneTbWDx,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Sikhar,moqnzHZCfQg,p,2021-08-01,Mirzapur,UAicdMLyuk4,Mirzapur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Agra Sainya,mqJOhnNW2ce,p,2021-08-01,Agra,N5WWbRtsjWp,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
C S M Nagar Amethi,myKgoGwviVc,p,2021-08-01,Amethi,StsLkYw1G0m,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,33.33333333333333,2,ante_natal,2022
Miaoon,n0U0QMMNJZe,p,2021-08-01,Budaun,eA37kyBRRuZ,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,16.129032258064516,2,ante_natal,2022
Sridattganj,n9AVoLqOsfk,p,2021-08-01,Balrampur,uS0pNSxN3sS,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Parasrampur,nE41ZrKaU9G,p,2021-08-01,Basti,J1P16zQEOUT,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Hathras Sadabad,nGMlBiXPa8W,p,2021-08-01,Hathras,m1IAjmqkoFC,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
Dumaria,nH12F0E43cT,p,2021-08-01,Siddharth Nagar,cP0p8qfm3il,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,6.666666666666668,2,ante_natal,2022
Behta,nKJmMxPaEZ9,p,2021-08-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,8.333333333333332,2,ante_natal,2022
Santha,nS9UOwtscu1,p,2021-08-01,Sant Kabir Nagar,fe1yBApr2sl,Basti Division,ante_natal,PW treated with severe anemia,indicator_3,25.0,2,ante_natal,2022
Meerut Rohta,nSWcYd5JkhS,p,2021-08-01,Meerut,v8YGmR7nOdj,Meerut Division,ante_natal,PW treated with severe anemia,indicator_3,50.0,2,ante_natal,2022
Rajapur,nU3oS2SGD3b,p,2021-08-01,Farrukhabad,uEEwlAGZXWW,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,7.4074074074074066,2,ante_natal,2022
Jawan,nYlhMfttxtb,p,2021-08-01,Aligarh,frD2HOp3wAs,Alligarh Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Fatehpur Asthar,niYGeZzm6Zu,p,2021-08-01,Fatehpur,ibLiLcaKzw2,Prayagraj Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Firozabad Araon,njhb7CY73zh,p,2021-08-01,Firozabad,eJTsuE56XDF,Agra Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Campierganj,noXyISQsTiJ,p,2021-08-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Swar,nwSfqFHkPxa,p,2021-08-01,Rampur,IU006h5U7jj,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,21.052631578947366,2,ante_natal,2022
Hergaon,nwuxQQpdi7D,p,2021-08-01,Sitapur,XxaOowFtkiJ,Lucknow Division,ante_natal,PW treated with severe anemia,indicator_3,6.25,2,ante_natal,2022
Pali,nxstNxWEDHb,p,2021-08-01,Gorakhpur,vR85cHdsw1w,Gorakhpur Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Jhansi DHQ,o2TR0og834Q,p,2021-08-01,Jhansi,Mq751wBMqGF,Jhansi Division,ante_natal,PW treated with severe anemia,indicator_3,74.4186046511628,2,ante_natal,2022
Tilhar,o9TtE34iDMB,p,2021-08-01,Shahjahanpur,GaiLSoQq1ue,Bareilly Division,ante_natal,PW treated with severe anemia,indicator_3,9.523809523809524,2,ante_natal,2022
Sersoul,o9odKTTIYVk,p,2021-08-01,Kanpur Nagar,QVMRMhzVrrS,Kanpur Nagar Division,ante_natal,PW treated with severe anemia,indicator_3,0.0,2,ante_natal,2022
Block Amroha,o9uEgq78lMK,p,2021-08-01,Amroha,hgquAmZaNBu,Moradabad Division,ante_natal,PW treated with severe anemia,indicator_3,48.0,2,ante_natal,2022
Jahangir Ganj,oB6hTaKvzgv,p,2021-08-01,Ambedkar Nagar,jM27ji8tyrM,Ayodhya Division,ante_natal,PW treated with severe anemia,indicator_3,100.0,2,ante_natal,2022
