calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,quarter,type,weight,year
p,Outcome Indicator ,2018-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,4.421931004850691,4,ante_natal,4.0,2018
p,Outcome Indicator ,2018-02-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,3.1207245508304977,4,ante_natal,4.0,2018
p,Outcome Indicator ,2018-03-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,3.307289605499712,4,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,33.543003051628574,1,ante_natal,4.0,2019
p,Outcome Indicator ,2018-05-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,20.738618670984614,1,ante_natal,4.0,2019
p,Outcome Indicator ,2018-06-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,14.21187021236844,1,ante_natal,4.0,2019
p,Outcome Indicator ,2018-07-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,12.172261319050882,2,ante_natal,4.0,2019
p,Outcome Indicator ,2018-08-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,11.03070312013452,2,ante_natal,4.0,2019
p,Outcome Indicator ,2018-09-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,11.12910257208694,2,ante_natal,4.0,2019
p,Outcome Indicator ,2018-10-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,8.270536214735007,3,ante_natal,4.0,2019
p,Outcome Indicator ,2018-11-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,6.613937846422122,3,ante_natal,4.0,2019
p,Outcome Indicator ,2018-12-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,6.986222692768125,3,ante_natal,4.0,2019
p,Outcome Indicator ,2019-01-01,Maharajganj,AcnMkNGgc3S,188,Gorakhpur Division,ante_natal,PW received 4 or more ANC,indicator_2,187,6.5541508376409015,4,ante_natal,4.0,2019
