calc_type,category,date,district,district_id,div_map_id,division,domain,indicator,indicator_id,map_id,perc_point,quarter,type,weight,year
p,Process Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,198,0.0,2,RCH Portal ,3.0,2020
p,Process Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,198,0.0,3,RCH Portal ,3.0,2020
p,Process Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,RCH Portal ,Mother Registeration RCH ,indicator_17,198,0.0,4,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,3,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,4,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,1,Birth Registration ,5.0,2019
p,Outcome Indicator ,2018-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,2,Birth Registration ,5.0,2019
p,Outcome Indicator ,2018-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,3,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,4,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,1,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,2,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,3,Birth Registration ,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Birth Registration ,Birth registeration CRS ,indicator_19,198,0.0,4,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,198,0.0,1,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,198,0.0,2,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,198,62.56968409875232,3,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,198,100.0,4,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,198,0.0,1,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,198,0.0,2,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,198,57.26773868876249,3,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,198,100.0,4,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Family Planning,Couple Accepted Modern FP ,indicator_13,198,0.0,1,Family Planning,5.0,2020
p,Outcome Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Family Planning,Couple Accepted Modern FP ,indicator_13,198,0.0,2,Family Planning,5.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Family Planning,Couple Accepted Modern FP ,indicator_13,198,73.39168490153173,3,Family Planning,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Family Planning,Couple Accepted Modern FP ,indicator_13,198,100.0,4,Family Planning,5.0,2020
p,Outcome Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,LaQshya ,LaQshya certified CHC's ,indicator_21,198,0.0,1,LaQshya ,5.0,2020
p,Outcome Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,LaQshya ,LaQshya certified CHC's ,indicator_21,198,0.0,2,LaQshya ,5.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,LaQshya ,LaQshya certified CHC's ,indicator_21,198,0.0,3,LaQshya ,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,LaQshya ,LaQshya certified CHC's ,indicator_21,198,0.0,4,LaQshya ,5.0,2020
p,Process Indicator ,2019-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,BMW Management ,CHC with BMW management ,indicator_26,198,0.0,1,BMW Management ,1.5,2020
p,Process Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,BMW Management ,CHC with BMW management ,indicator_26,198,0.0,2,BMW Management ,1.5,2020
p,Process Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,BMW Management ,CHC with BMW management ,indicator_26,198,0.0,3,BMW Management ,1.5,2020
p,Process Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,BMW Management ,CHC with BMW management ,indicator_26,198,0.0,4,BMW Management ,1.5,2020
p,Outcome Indicator ,2019-07-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,198,100.0,2,communicable_diseases,5.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,198,100.0,3,communicable_diseases,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,indicator_8,198,100.0,4,communicable_diseases,5.0,2020
p,Process Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,198,0.7070707070707071,3,communicable_diseases,3.0,2020
p,Process Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,% of positive malaria cases identified against total tested in the district up to the month,indicator_9,198,0.5860721673178579,4,communicable_diseases,3.0,2020
p,Process Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Asha Incentive,Asha Incentive percentile ,indicator_14,198,0.0,3,Asha Incentive,4.0,2020
p,Process Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Asha Incentive,Asha Incentive percentile ,indicator_14,198,-inf,4,Asha Incentive,4.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,HWC ,Activated HWC ,indicator_15,198,0.0,3,HWC ,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,HWC ,Activated HWC ,indicator_15,198,52.631578947368425,4,HWC ,5.0,2020
p,Process Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,MDR ,Maternal Death audited ,indicator_18,198,0.0,3,MDR ,3.0,2020
p,Process Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,MDR ,Maternal Death audited ,indicator_18,198,0.0,4,MDR ,3.0,2020
p,Process Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,IDSP ,RU Reporting ,indicator_20,198,0.0,3,IDSP ,3.0,2020
p,Process Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,IDSP ,RU Reporting ,indicator_20,198,100.0,4,IDSP ,3.0,2020
p,Outcome Indicator ,2019-10-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,198,0.0,3,Ayushman Bharat ,5.0,2020
p,Outcome Indicator ,2020-01-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,Ayushman Bharat ,Golden Card percentile ,indicator_23,198,0.0,4,Ayushman Bharat ,5.0,2020
p,Process Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,28.65528093066016,3,ante_natal,3.0,2018
p,Process Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,32.21358305769148,4,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,28.421793491761196,1,ante_natal,3.0,2019
p,Process Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,32.2655861778984,2,ante_natal,3.0,2019
p,Process Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,34.62669018224574,3,ante_natal,3.0,2019
p,Process Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,39.66539196940728,4,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,43.76614644158969,1,ante_natal,3.0,2020
p,Process Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,44.76789929189614,2,ante_natal,3.0,2020
p,Process Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,52.046449007068325,3,ante_natal,3.0,2020
p,Process Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,ANC registered within first trimester,indicator_1,183,55.357260671636865,4,ante_natal,3.0,2020
p,Outcome Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,39.668958759820136,3,ante_natal,4.0,2018
p,Outcome Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,32.103301663954646,4,ante_natal,4.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,32.87071808771185,1,ante_natal,4.0,2019
p,Outcome Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,43.026483362178745,2,ante_natal,4.0,2019
p,Outcome Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,52.39852398523986,3,ante_natal,4.0,2019
p,Outcome Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,59.628383894458416,4,ante_natal,4.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,62.802533543930174,1,ante_natal,4.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,80.64902120327379,2,ante_natal,4.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,83.80159223982514,3,ante_natal,4.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW received 4 or more ANC,indicator_2,183,88.11244595478549,4,ante_natal,4.0,2020
p,Process Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,10.43872919818457,3,ante_natal,3.0,2018
p,Process Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,11.662198391420915,4,ante_natal,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,23.943661971830984,1,ante_natal,3.0,2019
p,Process Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,27.17996289424861,2,ante_natal,3.0,2019
p,Process Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,35.01303214596003,3,ante_natal,3.0,2019
p,Process Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,65.04770164787512,4,ante_natal,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,34.5531914893617,1,ante_natal,3.0,2020
p,Process Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,43.839285714285715,2,ante_natal,3.0,2020
p,Process Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,43.589743589743605,3,ante_natal,3.0,2020
p,Process Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,ante_natal,PW treated with severe anemia,indicator_3,183,34.589220303506025,4,ante_natal,3.0,2020
p,Process Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,32.751789366053174,3,new_born_care,3.0,2018
p,Process Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,42.863337428633365,4,new_born_care,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,43.40822732529325,1,new_born_care,3.0,2019
p,Process Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,44.29231970215577,2,new_born_care,3.0,2019
p,Process Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,42.186827378390014,3,new_born_care,3.0,2019
p,Process Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,40.757042253521135,4,new_born_care,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,49.200482121333856,1,new_born_care,3.0,2020
p,Process Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,45.99341383095499,2,new_born_care,3.0,2020
p,Process Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,62.15081627364603,3,new_born_care,3.0,2020
p,Process Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,new_born_care,HBNC visits,indicator_5,183,70.13302965992028,4,new_born_care,3.0,2020
p,Outcome Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,55.16500532275235,3,Immunization,5.0,2018
p,Outcome Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,33.3901093583664,4,Immunization,5.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,50.09429048653891,1,Immunization,5.0,2019
p,Outcome Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,63.77628908565168,2,Immunization,5.0,2019
p,Outcome Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,52.597927405305406,3,Immunization,5.0,2019
p,Outcome Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,43.73641767991523,4,Immunization,5.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,62.6159286134192,1,Immunization,5.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,84.24950206631513,2,Immunization,5.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,88.81908555685219,3,Immunization,5.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Immunization,Full immunization,indicator_6,183,94.16781461950848,4,Immunization,5.0,2020
p,Outcome Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,100.0,3,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,100.0,4,communicable_diseases,5.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,31.61877308350599,1,communicable_diseases,5.0,2019
p,Outcome Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,18.893192805452962,2,communicable_diseases,5.0,2019
p,Outcome Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,17.756158103874522,3,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,6.996366693691257,4,communicable_diseases,5.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,46.526315789473685,1,communicable_diseases,5.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,83.26600284495022,2,communicable_diseases,5.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,71.18065433854908,3,communicable_diseases,5.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,communicable_diseases,Communicable disease,indicator_7,183,100.0,4,communicable_diseases,5.0,2020
p,Process Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,3,CDR,3.0,2018
p,Process Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,4,CDR,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,1,CDR,3.0,2019
p,Process Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,2,CDR,3.0,2019
p,Process Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,3,CDR,3.0,2019
p,Process Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,4,CDR,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,1,CDR,3.0,2020
p,Process Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.0,2,CDR,3.0,2020
p,Process Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.003509664739275781,3,CDR,3.0,2020
p,Process Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,CDR,Child Death Reported (U5) ,indicator_10,183,0.03860631213203358,4,CDR,3.0,2020
p,Process Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,3,RCH Portal ,3.0,2018
p,Process Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,4,RCH Portal ,3.0,2018
p,Process Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,1,RCH Portal ,3.0,2019
p,Process Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,2,RCH Portal ,3.0,2019
p,Process Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,3,RCH Portal ,3.0,2019
p,Process Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,4,RCH Portal ,3.0,2019
p,Process Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,1,RCH Portal ,3.0,2020
p,Process Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,2,RCH Portal ,3.0,2020
p,Process Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,3,RCH Portal ,3.0,2020
p,Process Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,RCH Portal ,Mother Registeration RCH ,indicator_17,183,0.0,4,RCH Portal ,3.0,2020
p,Outcome Indicator ,2017-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,3,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,4,Birth Registration ,5.0,2018
p,Outcome Indicator ,2018-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,1,Birth Registration ,5.0,2019
p,Outcome Indicator ,2018-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,2,Birth Registration ,5.0,2019
p,Outcome Indicator ,2018-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,3,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,4,Birth Registration ,5.0,2019
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,1,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,2,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,3,Birth Registration ,5.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Birth Registration ,Birth registeration CRS ,indicator_19,183,0.0,4,Birth Registration ,5.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,183,0.0,1,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,183,0.0,2,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,183,100.0,3,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (private) ,indicator_4,183,100.0,4,Institutional delivery ,2.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,183,0.0,1,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,183,0.0,2,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,183,34.619729612356274,3,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Institutional delivery ,Institutional delivery (public + private) ,indicator_11,183,75.73300164271822,4,Institutional delivery ,5.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,Family Planning,Couple Accepted Modern FP ,indicator_13,183,0.0,1,Family Planning,5.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,Family Planning,Couple Accepted Modern FP ,indicator_13,183,0.0,2,Family Planning,5.0,2020
p,Outcome Indicator ,2019-10-01,Gonda,y8WarEkWCul,182,Gonda Division,Family Planning,Couple Accepted Modern FP ,indicator_13,183,39.617747440273035,3,Family Planning,5.0,2020
p,Outcome Indicator ,2020-01-01,Gonda,y8WarEkWCul,182,Gonda Division,Family Planning,Couple Accepted Modern FP ,indicator_13,183,100.0,4,Family Planning,5.0,2020
p,Outcome Indicator ,2019-04-01,Gonda,y8WarEkWCul,182,Gonda Division,LaQshya ,LaQshya certified CHC's ,indicator_21,183,0.0,1,LaQshya ,5.0,2020
p,Outcome Indicator ,2019-07-01,Gonda,y8WarEkWCul,182,Gonda Division,LaQshya ,LaQshya certified CHC's ,indicator_21,183,0.0,2,LaQshya ,5.0,2020
