block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,year,block_id_num
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,137.0,100.0,4,coverage,0.7515423161877329,49.0,2025,601
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5100816063011134,766.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8538120005776886,376.0,137.0,85.98385377678551,4,coverage,0.7515423161877329,49.0,2025,601
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.5100816063011134,766.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.16635121202453834,345.0,137.0,1.106048703849175,4,quality,0.7176915030590946,240.0,2025,601
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,137.0,100.0,4,coverage,0.7515423161877329,49.0,2025,601
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.12244647738337802,287.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.13981843738914965,154.0,137.0,7.566964294406882,4,coverage,0.7515423161877329,49.0,2025,601
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.12244647738337802,287.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1050745173776064,518.0,137.0,18.41418897259605,4,coverage,0.7515423161877329,49.0,2025,601
Khandauli,NWLheaE7Ac4,p,0.7877205743209112,119.0,33,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,1.0,1.0,137.0,8024.2085661080055,4,coverage,0.7515423161877329,49.0,2025,601
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,150.0,100.0,4,coverage,0.7869079388308415,14.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,150.0,100.0,4,quality,0.7049861841899561,543.0,2025,499
Bah,TNFp3ouQZzy,p,0.8149411501529074,8.0,35,2025-01-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.9799982274179532,43.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.9685292464212464,14.0,150.0,97.1393084996913,4,coverage,0.7869079388308415,14.0,2025,499
