Unnamed: 5,calc_type,composite_index,composite_rank,date,district_name,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,value,year,district_id_num
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,157,100.0,4,coverage,5.445086848310723,30.0,100.0,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,delivery_care,0.9591763034441136,2.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.9152974579671896,2.0,157,91.69550493713196,4,coverage,5.445086848310723,30.0,91.69550493713196,2025,53
,n,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,delivery_care,0.9591763034441136,2.0,Still birth ratio,4,indicator_4,0.6113414430837094,73.0,157,15.746234596074851,4,quality,2.7526184412373227,14.0,15.746234596074851,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,delivery_care,0.9591763034441136,2.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.6754450046407211,3.0,157,12.740656851642127,4,quality,2.7526184412373227,14.0,26.92615539255821,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,delivery_care,0.9591763034441136,2.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.6754450046407211,3.0,157,60.02565198802907,4,quality,2.7526184412373227,14.0,26.92615539255821,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,post_natal_care,0.5247224904478394,29.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.5247224904478394,29.0,157,68.00547695116387,4,coverage,5.445086848310723,30.0,68.00547695116387,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,immunization,0.7329159967564461,18.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,157,100.0,4,coverage,5.445086848310723,30.0,100.0,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,immunization,0.7329159967564461,18.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4658319935128922,25.0,157,1.1627268385864375,4,quality,2.7526184412373227,14.0,1.1627268385864375,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,157,100.0,4,coverage,5.445086848310723,30.0,100.0,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,157,100.0,4,quality,2.7526184412373227,14.0,100.0,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,family_planning,0.14452303799108726,51.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.19658517363900566,37.0,157,0.7542284006890643,4,coverage,5.445086848310723,30.0,0.7542284006890643,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,family_planning,0.14452303799108726,51.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.0924609023431689,60.0,157,5.799937562093258,4,coverage,5.445086848310723,30.0,5.799937562093258,2025,53
,p,0.6643461797540394,27.0,2025-03-01,Lucknow,MfHac5N78aK,155,Lucknow Division,finance,0.7160208239135208,18.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7160208239135208,18.0,157,7374.9143248800565,4,coverage,5.445086848310723,30.0,7374.9143248800565,2025,53
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,166,100.0,4,coverage,4.182042200495219,71.0,100.0,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6651073404899895,25.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.2970463601338331,57.0,166,61.8699509416603,4,coverage,4.182042200495219,71.0,61.8699509416603,2025,25
,n,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6651073404899895,25.0,Still birth ratio,4,indicator_4,0.9365811029533944,27.0,166,2.569373072970196,4,quality,2.5684715326649754,31.0,2.569373072970196,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6651073404899895,25.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3808472791913707,20.0,166,4.8511576626240345,4,quality,2.5684715326649754,31.0,15.854826757279445,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,delivery_care,0.6651073404899895,25.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3808472791913707,20.0,166,41.53005464480874,4,quality,2.5684715326649754,31.0,15.854826757279445,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,post_natal_care,0.4664121117704996,30.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.4664121117704996,30.0,166,64.08016443987667,4,coverage,4.182042200495219,71.0,64.08016443987667,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,immunization,0.6255215752601049,48.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,166,100.0,4,coverage,4.182042200495219,71.0,100.0,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,immunization,0.6255215752601049,48.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.2510431505202097,63.0,166,0.9696276263781984,4,quality,2.5684715326649754,31.0,0.9696276263781984,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,166,100.0,4,coverage,4.182042200495219,71.0,100.0,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,166,100.0,4,quality,2.5684715326649754,31.0,100.0,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,family_planning,0.15175076349008054,49.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.16385803720655842,49.0,166,0.6414094883137584,4,coverage,4.182042200495219,71.0,0.6414094883137584,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,family_planning,0.15175076349008054,49.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.13964348977360266,46.0,166,7.12757285328435,4,coverage,4.182042200495219,71.0,7.12757285328435,2025,25
,p,0.6203795099472642,56.0,2025-03-01,Jhansi,Mq751wBMqGF,165,Jhansi Division,finance,0.11508220161072492,73.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.11508220161072492,73.0,166,2418.856259659965,4,coverage,4.182042200495219,71.0,2418.856259659965,2025,25
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,146,100.0,4,coverage,6.484014014350902,3.0,100.0,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7497587395599276,13.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.8181045834453886,4.0,146,87.00674443644873,4,coverage,6.484014014350902,3.0,87.00674443644873,2025,12
,n,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7497587395599276,13.0,Still birth ratio,4,indicator_4,0.8539121228642074,49.0,146,5.9186500440750525,4,quality,2.5307641538722048,38.0,5.9186500440750525,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7497587395599276,13.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.2886297561850935,33.0,146,1.3300665033251664,4,quality,2.5307641538722048,38.0,12.389183899458375,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,delivery_care,0.7497587395599276,13.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.2886297561850935,33.0,146,38.19379115710254,4,quality,2.5307641538722048,38.0,12.389183899458375,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,146,100.0,4,coverage,6.484014014350902,3.0,100.0,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.6092709408008755,56.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8303196067788472,9.0,146,97.20466752747149,4,coverage,6.484014014350902,3.0,97.20466752747149,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,immunization,0.6092709408008755,56.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3882222748229038,33.0,146,1.0929542408577446,4,quality,2.5307641538722048,38.0,1.0929542408577446,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,146,100.0,4,coverage,6.484014014350902,3.0,100.0,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,146,100.0,4,quality,2.5307641538722048,38.0,100.0,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.4177949120633328,8.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.5858304351370515,6.0,146,2.0960575931115475,4,coverage,6.484014014350902,3.0,2.0960575931115475,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,family_planning,0.4177949120633328,8.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.249759388989614,15.0,146,10.226041205321357,4,coverage,6.484014014350902,3.0,10.226041205321357,2025,12
,p,0.706424619076309,8.0,2025-03-01,Agra,N5WWbRtsjWp,146,Agra Division,finance,1.0,1.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,1.0,1.0,146,9716.945996275601,4,coverage,6.484014014350902,3.0,9716.945996275601,2025,12
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,165,100.0,4,coverage,4.029362351157261,74.0,100.0,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.457526288938635,65.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.09561835092783756,72.0,165,52.15269854077075,4,coverage,4.029362351157261,74.0,52.15269854077075,2025,4
,n,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.457526288938635,65.0,Still birth ratio,4,indicator_4,0.9205068124620324,35.0,165,3.2206119162640903,4,quality,2.9626571215080983,4.0,3.2206119162640903,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.457526288938635,65.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.1782268517130175,47.0,165,2.31404958677686,4,quality,2.9626571215080983,4.0,8.240113040763681,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,delivery_care,0.457526288938635,65.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.1782268517130175,47.0,165,22.067594433399602,4,quality,2.9626571215080983,4.0,8.240113040763681,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,post_natal_care,0.8756106017897209,16.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8756106017897209,16.0,165,91.62640901771336,4,coverage,4.029362351157261,74.0,91.62640901771336,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,immunization,0.4444105344298736,70.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.02489761152669917,24.0,165,83.93606168164072,4,coverage,4.029362351157261,74.0,83.93606168164072,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,immunization,0.4444105344298736,70.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.8639234573330479,3.0,165,1.5206185567010309,4,quality,2.9626571215080983,4.0,1.5206185567010309,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,165,100.0,4,coverage,4.029362351157261,74.0,100.0,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,165,100.0,4,quality,2.9626571215080983,4.0,100.0,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,family_planning,0.18732887037460505,40.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.19422539175383854,40.0,165,0.7460936215806928,4,coverage,4.029362351157261,74.0,0.7460936215806928,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,family_planning,0.18732887037460505,40.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.18043234899537147,34.0,165,8.275299841976704,4,coverage,4.029362351157261,74.0,8.275299841976704,2025,4
,p,0.6183806891094088,58.0,2025-03-01,Jalaun,NL5xiiHZQSC,165,Jhansi Division,finance,0.6585780461637936,28.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6585780461637936,28.0,165,6901.172529313231,4,coverage,4.029362351157261,74.0,6901.172529313231,2025,4
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,ante_natal,0.7235095869368662,4.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,0.7235095869368662,4.0,200,93.98138068086895,4,coverage,4.615804220938619,64.0,93.98138068086895,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.6594836430898351,27.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.4684728619205694,31.0,200,70.13987622479057,4,coverage,4.615804220938619,64.0,70.13987622479057,2025,74
,n,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.6594836430898351,27.0,Still birth ratio,4,indicator_4,0.8086617462748921,56.0,200,7.751937984496124,4,quality,2.589254661681261,25.0,7.751937984496124,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.6594836430898351,27.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.350658160537022,24.0,200,2.3419203747072603,4,quality,2.589254661681261,25.0,14.72028421007576,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,0.6594836430898351,27.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.350658160537022,24.0,200,43.603133159268936,4,quality,2.589254661681261,25.0,14.72028421007576,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,post_natal_care,0.7871622276505635,21.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.7871622276505635,21.0,200,85.67228013900026,4,coverage,4.615804220938619,64.0,85.67228013900026,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,immunization,0.3813603555339416,72.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.3327859561985364,21.0,200,89.00824634267292,4,coverage,4.615804220938619,64.0,89.00824634267292,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,immunization,0.3813603555339416,72.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.4299347548693466,27.0,200,1.1304545454545454,4,quality,2.589254661681261,25.0,1.1304545454545454,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,200,100.0,4,coverage,4.615804220938619,64.0,100.0,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,200,100.0,4,quality,2.589254661681261,25.0,100.0,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,family_planning,0.3491621102046569,12.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.5312850382746647,7.0,200,1.9080254882619223,4,coverage,4.615804220938619,64.0,1.9080254882619223,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,family_planning,0.3491621102046569,12.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.16703918213464908,37.0,200,7.898439607015601,4,coverage,4.615804220938619,64.0,7.898439607015601,2025,74
,p,0.613551779303942,63.0,2025-03-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,finance,0.6055493678227697,36.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.6055493678227697,36.0,200,6463.8346727898925,4,coverage,4.615804220938619,64.0,6463.8346727898925,2025,74
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,191,100.0,4,coverage,5.405424340126977,33.0,100.0,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.7298562536623495,16.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.6097586072447151,21.0,191,76.95575676381968,4,coverage,5.405424340126977,33.0,76.95575676381968,2025,14
,n,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.7298562536623495,16.0,Still birth ratio,4,indicator_4,0.8165769031666664,54.0,191,7.431260837255388,4,quality,2.5738503371231225,30.0,7.431260837255388,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.7298562536623495,16.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.3816166252878335,19.0,191,2.929838087895143,4,quality,2.5738503371231225,30.0,15.883739687463198,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,delivery_care,0.7298562536623495,16.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.3816166252878335,19.0,191,46.10951008645532,4,quality,2.5738503371231225,30.0,15.883739687463198,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,191,100.0,4,coverage,5.405424340126977,33.0,100.0,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,immunization,0.6878284043343111,27.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,191,100.0,4,coverage,5.405424340126977,33.0,100.0,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,immunization,0.6878284043343111,27.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3756568086686222,38.0,191,1.0816576503011126,4,quality,2.5738503371231225,30.0,1.0816576503011126,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,191,100.0,4,coverage,5.405424340126977,33.0,100.0,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,191,100.0,4,quality,2.5738503371231225,30.0,100.0,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,family_planning,0.13301687338960907,58.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.25044250446208,29.0,191,0.9398885637601032,4,coverage,5.405424340126977,33.0,0.9398885637601032,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,family_planning,0.13301687338960907,58.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.01559124231713814,72.0,191,3.6369600945499645,4,coverage,5.405424340126977,33.0,3.6369600945499645,2025,14
,p,0.6535815920228242,36.0,2025-03-01,Azamgarh,NjckKfm3g0k,193,Azamgarh Division,finance,0.5296319861030427,54.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.5296319861030427,54.0,191,5837.7292137653885,4,coverage,5.405424340126977,33.0,5837.7292137653885,2025,14
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,174,100.0,4,coverage,5.503881964044996,23.0,100.0,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,delivery_care,0.5081137264189782,57.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.3127830138364247,53.0,174,62.62911565056178,4,coverage,5.503881964044996,23.0,62.62911565056178,2025,63
,n,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,delivery_care,0.5081137264189782,57.0,Still birth ratio,4,indicator_4,0.8862201840940123,44.0,174,4.609711124769515,4,quality,2.3577792338764647,58.0,4.609711124769515,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,delivery_care,0.5081137264189782,57.0,% of C-section delivery against reported delivery (70% weightage to CHC),31,indicator_31,0.16266899066324872,49.0,174,3.462603878116344,4,quality,2.3577792338764647,58.0,7.655430344109233,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,delivery_care,0.5081137264189782,57.0,% of C-section delivery against reported delivery (30% to DH),32,indicator_32,0.16266899066324872,49.0,174,17.43869209809264,4,quality,2.3577792338764647,58.0,7.655430344109233,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,174,100.0,4,coverage,5.503881964044996,23.0,100.0,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,immunization,0.6544450295596018,38.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,174,100.0,4,coverage,5.503881964044996,23.0,100.0,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,immunization,0.6544450295596018,38.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.3088900591192037,49.0,174,1.0216330858960765,4,quality,2.3577792338764647,58.0,1.0216330858960765,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_11,1.0,1.0,174,100.0,4,coverage,5.503881964044996,23.0,100.0,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,communicable_diseases,1.0,1.0,Total case notification rate of TB against expected TB cases,10,indicator_10,1.0,1.0,174,100.0,4,quality,2.3577792338764647,58.0,100.0,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,family_planning,0.2393481211476369,26.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.23744249854896146,32.0,174,0.8950741776613403,4,coverage,5.503881964044996,23.0,0.8950741776613403,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,family_planning,0.2393481211476369,26.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.24125374374631234,19.0,174,9.986707260017733,4,coverage,5.503881964044996,23.0,9.986707260017733,2025,63
,p,0.6732547553765877,22.0,2025-03-01,Kaushambi,PAj0oVY0Dxu,172,Prayagraj Division,finance,0.7124027079132955,20.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_12,0.7124027079132955,20.0,174,7345.075016307902,4,coverage,5.503881964044996,23.0,7345.075016307902,2025,63
,p,0.6748143946438789,20.0,2025-03-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC and tested for Hb against estimated PW,1,indicator_1,1.0,1.0,198,100.0,4,coverage,5.714746803310832,12.0,100.0,2025,50
,p,0.6748143946438789,20.0,2025-03-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,0.6303944973080599,37.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_2,0.7188210985025848,9.0,198,82.21712909828342,4,coverage,5.714746803310832,12.0,82.21712909828342,2025,50
