block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,type_name,type_index,type_rank,year,block_id_num
Nagal,TkRtB84gkNd,p,0.7856306878588307,78.0,39,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.5996679443829032,215.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9966337819075024,14.0,10.0,99.67374152951678,coverage,0.6835249516917068,178.0,2025,600
Nagal,TkRtB84gkNd,p,0.7856306878588307,78.0,39,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.5996679443829032,215.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.202702106858304,422.0,10.0,1.0206866197183098,quality,0.7342340356194347,110.0,2025,600
Nagal,TkRtB84gkNd,p,0.7856306878588307,78.0,39,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,10.0,100.0,coverage,0.6835249516917068,178.0,2025,600
Nagal,TkRtB84gkNd,p,0.7856306878588307,78.0,39,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.1364372320494805,213.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.07173641528482938,221.0,10.0,13.253979471110224,coverage,0.6835249516917068,178.0,2025,600
Nagal,TkRtB84gkNd,p,0.7856306878588307,78.0,39,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.1364372320494805,213.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2011380488141316,220.0,10.0,102.62841306544429,coverage,0.6835249516917068,178.0,2025,600
Nagal,TkRtB84gkNd,p,0.7856306878588307,78.0,39,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,finance,0.5934430248960374,26.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.5934430248960374,26.0,10.0,5280.701754385965,coverage,0.6835249516917068,178.0,2025,600
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,,100.0,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,,100.0,quality,0.7116542311833293,384.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.8821498335493584,337.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.6580344460503688,265.0,,68.92644101710077,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,n,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.8821498335493584,337.0,Still birth ratio,4,indicator_4,0.9570089371122468,253.0,,2.487086282762579,quality,0.7116542311833293,384.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,n,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.8821498335493584,337.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9228072766998072,836.0,,626.8396336842105,availability,0.6378519836782726,862.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,n,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,0.8821498335493584,337.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9907486743350103,566.0,,95.27962432,availability,0.6378519836782726,862.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,post_natal_care,0.29575919903067405,190.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.29575919903067405,190.0,,29.57591990306741,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.5889768782188706,345.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,,100.0,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,immunization,0.5889768782188706,345.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.17795375643774114,751.0,,0.899539464014502,quality,0.7116542311833293,384.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,,100.0,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.1193988747087327,299.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0687024750026331,244.0,,12.693430382378333,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,family_planning,0.1193988747087327,299.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1700952744148323,329.0,,86.8146450737619,coverage,0.5982543024243181,686.0,2025,256
Saharanpur (Urban),oJLTrPrhs93,p,0.6590742399976559,832.0,125,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,finance,0.5934430248960374,26.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.5934430248960374,26.0,,5280.701754385965,coverage,0.5982543024243181,686.0,2025,256
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.8763104252174709,259.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,0.8767383305501634,248.0,16.0,90.3419347725895,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.8763104252174709,259.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,0.8758825198847784,250.0,16.0,90.3419347725895,quality,0.6918846005390238,571.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8635001424000107,465.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.502767471640433,551.0,16.0,54.81771739947556,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,n,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8635001424000107,465.0,Still birth ratio,4,indicator_4,1.0,1.0,16.0,0.0,quality,0.6918846005390238,571.0,2025,551
Kandhla,bJF2UI9uVXK,n,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8635001424000107,465.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9543384375483144,643.0,16.0,382.7614219583333,availability,0.795611417076498,497.0,2025,551
Kandhla,bJF2UI9uVXK,n,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8635001424000107,465.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9968946604112956,75.0,16.0,33.89769050553505,availability,0.795611417076498,497.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,16.0,100.0,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.537135666211497,745.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8745000506907014,507.0,16.0,87.83637293179855,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.537135666211497,745.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.19977128173229267,465.0,16.0,1.0063397593479104,quality,0.6918846005390238,571.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,16.0,100.0,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.10870092204923844,369.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.009813226722535696,834.0,16.0,1.8130862130400325,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.10870092204923844,369.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2075886173759412,202.0,16.0,105.91445294508856,coverage,0.6566572160051947,314.0,2025,551
Kandhla,bJF2UI9uVXK,p,0.7645218856597856,340.0,43,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,finance,0.7818500310617841,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.7818500310617841,10.0,16.0,5703.234880450071,coverage,0.6566572160051947,314.0,2025,551
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.9640935149921124,128.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,12.0,100.0,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.9640935149921124,128.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,0.9281870299842251,186.0,12.0,94.41195270849386,quality,0.7007412492634741,501.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9084264215275272,186.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.6907883731071905,210.0,12.0,71.90270886796051,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,n,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9084264215275272,186.0,Still birth ratio,4,indicator_4,0.9695674044265594,189.0,12.0,1.7605633802816902,quality,0.7007412492634741,501.0,2025,339
UN,hYGI5A3Mq94,n,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9084264215275272,186.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9798260067735416,187.0,12.0,185.465789627451,availability,0.7849043343383898,635.0,2025,339
UN,hYGI5A3Mq94,n,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9084264215275272,186.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9935239018028174,379.0,12.0,67.56253765,availability,0.7849043343383898,635.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,12.0,100.0,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.5252192891211864,794.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8459692648627348,552.0,12.0,85.07113007166937,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.5252192891211864,794.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.20446931337963808,395.0,12.0,1.0293373798684875,quality,0.7007412492634741,501.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,12.0,100.0,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.0835371854061802,568.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.013081183189373421,807.0,12.0,2.4168719995471104,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.0835371854061802,568.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.15399318762298694,408.0,12.0,78.61194188000601,coverage,0.6857102549805087,167.0,2025,339
UN,hYGI5A3Mq94,p,0.7719758505613674,222.0,41,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,finance,0.7818500310617841,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.7818500310617841,10.0,12.0,5703.234880450071,coverage,0.6857102549805087,167.0,2025,339
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.4956641951751751,347.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,0.497408949983587,332.0,13.0,60.61989777165322,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.4956641951751751,347.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,0.4939194403667633,338.0,13.0,60.61989777165322,quality,0.5533527502083678,868.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9272578946787376,117.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.8033542703857224,86.0,13.0,82.13129185869833,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,n,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9272578946787376,117.0,Still birth ratio,4,indicator_4,0.9966668503112776,12.0,13.0,0.19282684149633628,quality,0.5533527502083678,868.0,2025,242
Kairana,y1VjuyuoJ29,n,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9272578946787376,117.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9216399337385666,841.0,13.0,635.8758687857143,availability,0.7755925967171344,705.0,2025,242
Kairana,y1VjuyuoJ29,n,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9272578946787376,117.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.987370524279384,687.0,13.0,129.0182922173913,availability,0.7755925967171344,705.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,post_natal_care,0.5904357886617817,161.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.5904357886617817,161.0,13.0,59.043578866178166,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.3884224772055873,881.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.6073729944641121,641.0,13.0,61.94605257988454,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.3884224772055873,881.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1694719599470625,788.0,13.0,0.8580197060248749,quality,0.5533527502083678,868.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,0.679041460009033,284.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,0.679041460009033,284.0,13.0,72.77211484282977,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.10337347025859828,405.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.011169603232264649,822.0,13.0,2.0636895690017774,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.10337347025859828,405.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.19557733728493196,235.0,13.0,99.795682947307,coverage,0.5207763043854021,863.0,2025,242
Kairana,y1VjuyuoJ29,p,0.6893040523596763,808.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,finance,0.7818500310617841,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.7818500310617841,10.0,13.0,5703.234880450071,coverage,0.5207763043854021,863.0,2025,242
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,15.0,100.0,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,1.0,1.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,1.0,1.0,15.0,100.0,quality,0.7006266245257914,502.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9238361943404382,125.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.7932001834076561,99.0,15.0,81.20861524116712,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,n,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9238361943404382,125.0,Still birth ratio,4,indicator_4,0.918077183480027,438.0,15.0,4.739336492890995,quality,0.7006266245257914,502.0,2025,497
Shamli,QgLrwudkb0M,n,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9238361943404382,125.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9854066484531916,76.0,15.0,142.2668396111111,availability,0.7913170913553569,569.0,2025,497
Shamli,QgLrwudkb0M,n,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.9238361943404382,125.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9986607620208782,17.0,15.0,16.259067384126986,availability,0.7913170913553569,569.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,15.0,100.0,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.5919013450486735,312.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,15.0,100.0,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.5919013450486735,312.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.18380269009734695,707.0,15.0,0.92817093499015,quality,0.7006266245257914,502.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,15.0,100.0,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.20360347746303906,71.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.019314006668760115,735.0,15.0,3.5684449365950965,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.20360347746303906,71.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.387892948257318,35.0,15.0,197.764840406526,coverage,0.7477821461744397,26.0,2025,497
Shamli,QgLrwudkb0M,p,0.7878670407851197,58.0,32,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,finance,0.7818500310617841,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.7818500310617841,10.0,15.0,5703.234880450071,coverage,0.7477821461744397,26.0,2025,497
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.8633278959645699,270.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,0.8638626964628326,259.0,14.0,89.3330752105314,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,0.8633278959645699,270.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,0.8627930954663073,259.0,14.0,89.3233956054593,quality,0.6839543816597637,618.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8661911908529958,447.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.5015209842714105,555.0,14.0,54.70445219385645,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,n,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8661911908529958,447.0,Still birth ratio,4,indicator_4,0.9939518144556632,25.0,14.0,0.3498950314905528,quality,0.6839543816597637,618.0,2025,621
Thana Bhawan,PrrfSkPnkmn,n,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8661911908529958,447.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.978290535244513,218.0,14.0,197.35165538297875,availability,0.7978974405666316,478.0,2025,621
Thana Bhawan,PrrfSkPnkmn,n,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,0.8661911908529958,447.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9910014294403964,551.0,14.0,92.75527803,availability,0.7978974405666316,478.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,post_natal_care,1.0,1.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,1.0,1.0,14.0,100.0,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.5253370746772592,791.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.8555559142971981,538.0,14.0,86.00028127209744,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,immunization,0.5253370746772592,791.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1951182350573204,578.0,14.0,0.9835623475022474,quality,0.6839543816597637,618.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,0.7874282641503279,247.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,0.7874282641503279,247.0,14.0,81.96689575065336,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.1391119839440515,200.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.008643862124690474,844.0,14.0,1.5970350720324151,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,family_planning,0.1391119839440515,200.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.2695801057634125,95.0,14.0,137.49407280151078,coverage,0.6335552322664569,471.0,2025,621
Thana Bhawan,PrrfSkPnkmn,p,0.7492062973544137,560.0,37,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,finance,0.7818500310617841,10.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.7818500310617841,10.0,14.0,5703.234880450071,coverage,0.6335552322664569,471.0,2025,621
Shamli (Urban),qVXCL4F9Nfc,p,0.6558362740250705,837.0,39,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ante_natal,1.0,1.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,1.0,1.0,,100.0,coverage,0.6118906437930893,618.0,2025,371
