block_name,block_id,calc_type,composite_index,composite_rank,count,date,district,district_id,div_map_id,division,domain_name,domain_index,domain_rank,indicator_name,indicator_id,indicator_ids,indicator_index,indicator_rank,map_id,perc_point,quarter,type_name,type_index,type_rank,year,block_id_num
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,post_natal_care,0.8643617021276596,83.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.8643617021276596,83.0,178.0,86.43617021276596,4,coverage,0.6451865058515966,554.0,2025,838
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,immunization,0.5190166284602343,646.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,0.9371523799801702,178.0,178.0,94.05404355369845,4,coverage,0.6451865058515966,554.0,2025,838
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,immunization,0.5190166284602343,646.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1008808769402984,582.0,178.0,1.001626016260163,4,quality,0.6892201246796482,609.0,2025,838
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,communicable_diseases,1.0,1.0,% of PW screened for HIV against estimated pregnancy,11,indicator_10,1.0,1.0,178.0,100.0,4,coverage,0.6451865058515966,554.0,2025,838
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,family_planning,0.0874747302345623,571.0,Permanent Method accepted per 1000 EC,8,indicator_8,0.0,757.0,178.0,0.0,4,coverage,0.6451865058515966,554.0,2025,838
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,family_planning,0.0874747302345623,571.0,Reversible Method accepted per 1000 EC,9,indicator_9,0.1749494604691246,272.0,178.0,9.066463173229431,4,coverage,0.6451865058515966,554.0,2025,838
Ambiapur,FBjTmOT2uLU,p,0.7711828355195428,491.0,38,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,finance,0.4930035833372087,62.0,Per ASHA expenditure of ASHA incentive fund,12,indicator_11,0.4930035833372087,62.0,178.0,5535.647629712578,4,coverage,0.6451865058515966,554.0,2025,838
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,ante_natal,0.9991356305416056,14.0,% of pregnant women received 4 or more ANC against estimated PW,1,indicator_1,0.9991788422290232,10.0,187.0,99.92913798981805,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,ante_natal,0.9991356305416056,14.0,% of pregnant women tested for Hb for 4 or more times against estimated PW,22,indicator_2,0.9990924188541876,12.0,187.0,99.92913798981805,4,quality,0.6999356159503517,407.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.9841962486710149,40.0,% of pregnant women delivered in institution against estimated delivery,2,indicator_3,0.9763059319988108,11.0,187.0,97.84620921869193,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,n,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.9841962486710149,40.0,Still birth ratio,4,indicator_4,1.0,1.0,187.0,0.0,4,quality,0.6999356159503517,407.0,2025,695
Usawan,HJ6IPhQigva,n,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.9841962486710149,40.0,Est Delivery load as per available Delivery Point,131,indicator_13,0.9747750273877646,218.0,187.0,171.59715275,4,availability,0.8635931089286878,189.0,2025,695
Usawan,HJ6IPhQigva,n,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,delivery_care,0.9841962486710149,40.0,Est Delivery load as per available SBA trained staff Nurse / ANM,141,indicator_14,0.9857040352974836,559.0,187.0,85.798576375,4,availability,0.8635931089286878,189.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,post_natal_care,0.9953379953379954,12.0,% of newborns received HBNC visits (Institutional Delivery and Home Delivery),5,indicator_5,0.9953379953379954,12.0,187.0,99.53379953379955,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,immunization,0.5503572144984338,381.0,"% of children received full immunization (BCG, Penta 1, 2, 3, Measles)",7,indicator_7,1.0,1.0,187.0,100.0,4,coverage,0.7406827466700033,69.0,2025,695
Usawan,HJ6IPhQigva,p,0.7983418708995091,101.0,22,2025-03-01,Budaun,eA37kyBRRuZ,150,Bareilly Division,immunization,0.5503572144984338,381.0,Ratio of Pentavalent 3 to BCG,6,indicator_6,0.1007144289968676,583.0,187.0,1.0,4,quality,0.6999356159503517,407.0,2025,695
