calc_type,date,district_name,district_id,div_map_id,division,domain_name,indicator_name,indicator_id,map_id,perc_point,type_name,year,district_id_num
p,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,ANC,% ANC registered in First trimester,1,132,76.17806836874334,ANC,2025,31
p,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,132,100.0,communicable_diseases,2025,31
p,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,ANC,% of severe anaemic PW treated,4,132,70.97247706422019,ANC,2025,31
p,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,PNC,% of new born breastfed within one hour of birth,5,132,94.43316167404076,PNC,2025,31
p,2024-04-01,Saharanpur,FKYZ3JbWq84,132,Saharanpur Division,delivery_care,% of live babies weighted at birth,6,132,99.44422281859724,delivery_care,2025,31
p,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ANC,% ANC registered in First trimester,1,203,92.40369863581705,ANC,2025,32
p,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,203,100.0,communicable_diseases,2025,32
p,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,ANC,% of severe anaemic PW treated,4,203,99.1150442477876,ANC,2025,32
p,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,PNC,% of new born breastfed within one hour of birth,5,203,99.81304161087392,PNC,2025,32
p,2024-04-01,Shamli,AdiUcz9BXhx,132,Saharanpur Division,delivery_care,% of live babies weighted at birth,6,203,99.81809454030973,delivery_care,2025,32
p,2024-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,ANC,% ANC registered in First trimester,1,162,89.52466039919592,ANC,2025,37
p,2024-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,communicable_diseases,Success rate of positive tuberculosis cases,2,162,100.0,communicable_diseases,2025,37
p,2024-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,ANC,% of severe anaemic PW treated,4,162,59.543817527010795,ANC,2025,37
p,2024-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,PNC,% of new born breastfed within one hour of birth,5,162,94.61546636437706,PNC,2025,37
p,2024-04-01,Auraiya,Bd6E8zkVvVt,161,Kanpur Nagar Division,delivery_care,% of live babies weighted at birth,6,162,96.58861454532571,delivery_care,2025,37
p,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ANC,% ANC registered in First trimester,1,198,93.06022557991062,ANC,2025,50
p,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,198,100.0,communicable_diseases,2025,50
p,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,ANC,% of severe anaemic PW treated,4,198,95.56277056277055,ANC,2025,50
p,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,PNC,% of new born breastfed within one hour of birth,5,198,98.59934636163544,PNC,2025,50
p,2024-04-01,Bhadohi,PeUY1vj02UQ,200,Mirzapur Division,delivery_care,% of live babies weighted at birth,6,198,99.18295204428732,delivery_care,2025,50
p,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ANC,% ANC registered in First trimester,1,199,91.19114454887432,ANC,2025,20
p,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,199,100.0,communicable_diseases,2025,20
p,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,ANC,% of severe anaemic PW treated,4,199,91.19031607262946,ANC,2025,20
p,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,PNC,% of new born breastfed within one hour of birth,5,199,98.63484159010905,PNC,2025,20
p,2024-04-01,Mirzapur,UAicdMLyuk4,200,Mirzapur Division,delivery_care,% of live babies weighted at birth,6,199,99.24658710397527,delivery_care,2025,20
p,2024-04-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,ANC,% ANC registered in First trimester,1,200,92.1243824469631,ANC,2025,74
p,2024-04-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,communicable_diseases,Success rate of positive tuberculosis cases,2,200,100.0,communicable_diseases,2025,74
p,2024-04-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,ANC,% of severe anaemic PW treated,4,200,98.71040723981899,ANC,2025,74
p,2024-04-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,PNC,% of new born breastfed within one hour of birth,5,200,98.52822580645159,PNC,2025,74
p,2024-04-01,Sonbhadra,NNk3JP90QZ5,200,Mirzapur Division,delivery_care,% of live babies weighted at birth,6,200,99.502688172043,delivery_care,2025,74
p,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,ANC,% ANC registered in First trimester,1,136,94.1905275975045,ANC,2025,26
p,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,communicable_diseases,Success rate of positive tuberculosis cases,2,136,100.0,communicable_diseases,2025,26
p,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,ANC,% of severe anaemic PW treated,4,136,96.8944099378882,ANC,2025,26
p,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,PNC,% of new born breastfed within one hour of birth,5,136,96.33731451321027,PNC,2025,26
p,2024-04-01,Rampur,IU006h5U7jj,134,Moradabad Division,delivery_care,% of live babies weighted at birth,6,136,98.67354325009049,delivery_care,2025,26
p,2024-04-01,Sambhal,YzHpzrN0eLv,134,Moradabad Division,ANC,% ANC registered in First trimester,1,205,96.40620677514272,ANC,2025,13
